"","coeff (Intercept)","coeff trial","Std. Error (Intercept)","Std. Error trial","P-value (Intercept)","P-value trial","R-squared"
"1",10.9754279490812,-0.0139801375098826,2.24354931851836,0.0321817783651084,3.18917933859601e-06,0.664782915345696,0.00159671278317992
"2",9.21785665918548,0.0144504181783782,1.40353850694072,0.0198045217620389,1.37799741096836e-09,0.467024532618069,0.00441700950107263
"3",9.5478566301182,-0.0312852022446698,1.44544659927401,0.0199092795006696,1.068460584091e-09,0.11866146799395,0.0196802000816778
"4",26.7524933273334,-0.142805391056308,3.41704930932707,0.0520309214061456,3.14985581378392e-12,0.00706728680119919,0.0635516762215448
"5",17.2224028661407,-0.0139529128655414,2.91847327106395,0.0411808918122943,3.42392806989826e-08,0.735337433277565,0.000955744374159874
"6",25.0045037530605,-0.149630698253179,2.97532894630003,0.0465321357478455,1.90413565371476e-13,0.00171728742117366,0.0873780937960713
"7",13.5184873953401,-0.0461274316955656,2.0640611053885,0.0296071748801674,1.57635584367558e-09,0.121915678762217,0.0201557813367775
"8",13.5274318283267,0.0682355380346258,2.41971737276321,0.0396320107913612,1.86715238118771e-07,0.0881207683370255,0.0279749461906677
"9",12.2832852523415,0.0336323105164721,2.71254840366431,0.037661571842945,1.39387026723647e-05,0.373607810747392,0.00649422141421434
"10",14.2764585539628,-0.00425646794304614,2.644160608402,0.0361327765334014,3.2775502100733e-07,0.906416144258313,0.000111898890033144
"11",26.758759217222,0.0495699518685867,4.86084316376269,0.0727364748558182,2.33852667037327e-07,0.496949124797043,0.00409329184256173
"12",9.22563161128089,0.0355296791655704,2.48951398756517,0.034564916802976,0.00031808776703742,0.306025078211111,0.00858631110918547
"13",14.453751779069,-0.0450607227928063,2.54952964544956,0.0406062211475078,1.24982467696383e-07,0.269639494228136,0.0114838904882626
"14",12.1488958136354,-0.0277442741895936,1.61812609858573,0.0228324434097751,1.16742820001278e-11,0.226703810171737,0.0121548493928456
"15",9.73064135581274,-0.00208046226122424,1.81227123401238,0.0278399429763629,4.44591840916484e-07,0.940565746901189,5.07654533468362e-05
"16",8.35955889179549,-0.00110953321760923,1.17630918668463,0.0183966814238521,1.34045461651323e-10,0.952018930377739,3.36793157670929e-05
"17",9.96404780077756,0.0294221310393672,2.97322645509764,0.0444906375305592,0.00109457156597638,0.509759289534971,0.00385527169888497
"18",11.7883558220426,-0.0158339633542498,2.45147755031366,0.0363691083986378,4.68221219103202e-06,0.664118161132441,0.00165992175627571
"19",13.4662162154923,-0.064193460202139,2.10285803906517,0.0323039105826036,3.84618462425608e-09,0.0493888693852346,0.0346546407420789
"20",9.94928415815154,0.0238716423196715,2.06735882908518,0.0296544778800346,4.4530397017044e-06,0.42244284338421,0.00546164618277787
