"","coeff (Intercept)","coeff trial","Std. Error (Intercept)","Std. Error trial","P-value (Intercept)","P-value trial","R-squared"
"1",18.6756657487285,0.0033750319843992,2.42780704744356,0.0345387599370855,4.63035969228527e-12,0.922321229656235,8.02343790786764e-05
"2",9.8038921584865,0.0206821614773119,2.15295209769125,0.0342899519348112,1.41333164942275e-05,0.547693869541021,0.00342030052822065
"3",11.1607243605872,0.0200099450107494,2.08219777454977,0.0322727638636282,4.69285505517696e-07,0.536534897191724,0.00351450328783443
"4",12.0696700897965,-0.056875477457931,1.50577429265913,0.0215990324590841,8.84626751541952e-13,0.00958992062369788,0.0555010245881854
"5",9.29371980713319,-0.00832916875671902,1.15952769114861,0.0173508903518232,1.10500692728756e-12,0.632124937415498,0.0020351507922926
"6",32.6011949216613,0.00491008451396036,5.7623755709289,0.0952816771981328,1.41238891254997e-07,0.959002144537841,2.60344057948994e-05
"7",13.7260700136703,-0.0664212294844895,1.79405847130688,0.0263898719978114,6.68214897272097e-12,0.0132162408747942,0.0522099819786287
"8",12.1470328072269,0.031885153314899,1.98773396993133,0.031658531725452,1.66969316251113e-08,0.31615227181867,0.00947880066949739
"9",13.0377477922169,-0.0636835428349786,1.43392588356269,0.0212731321517635,3.59850066391827e-15,0.00338125956132391,0.072882223392724
"10",8.94475831783051,-0.0145805968334995,1.87644397936728,0.0273692927349414,5.47579373564263e-06,0.595235683130557,0.00244064273329976
"11",7.80992836872309,0.0371587710452581,2.19567554735255,0.0325741355370299,0.000547702343293659,0.256367000661218,0.011286068666277
"12",15.3884220351172,-0.0542016806714214,2.42386050879697,0.0350585277711164,4.28358116988302e-09,0.124796958481976,0.0200202455181789
"13",12.4725558367015,-0.0726696904536978,1.39973934693661,0.0213136309595401,1.1402672343727e-14,0.000907990213614691,0.0948009812603544
"14",11.2650914005325,-0.0253890815501872,1.54346372880278,0.0248108101498507,5.79726071819585e-11,0.30851444725422,0.00987445322800161
