consentMouse1.x,consentMouse1.y,consentMouse1.leftButton,consentMouse1.midButton,consentMouse1.rightButton,consentMouse1.clicked_name,consent_Mouse.x,consent_Mouse.y,consent_Mouse.leftButton,consent_Mouse.midButton,consent_Mouse.rightButton,consent_Mouse.clicked_name,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,startMouse_2.x,startMouse_2.y,startMouse_2.leftButton,startMouse_2.midButton,startMouse_2.rightButton,start_distance,fixedOri,minimalDistance,maxOri,this_ori,accuracy,presented_accuracy,presented_this_ori,submitMouse.x,submitMouse.y,submitMouse.leftButton,submitMouse.midButton,submitMouse.rightButton,submitMouse.time,submitMouse.clicked_name,pauseMouse.x,pauseMouse.y,pauseMouse.leftButton,pauseMouse.midButton,pauseMouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,startOri,participant,condition,nTrials,date,expName,psychopyVersion,OS,frameRate,pauseMouse.clicked_name,EndButtonMouse.x,EndButtonMouse.y,EndButtonMouse.leftButton,EndButtonMouse.midButton,EndButtonMouse.rightButton,EndButtonMouse.clicked_name
0.516601563,-0.401367188,1,0,0,consent_button1,0.416992188,-0.401367188,1,0,0,consent_button,0.099609375,-0.142578125,1,0,0,0.100585938,-0.146484375,1,0,0,-37.22222222,74,20,75,68.77777778,5.222222222,2.088888889,-18.08888889,0.215820313,-0.294921875,1,0,0,1.3651,submitButton,0.069335938,-0.307617188,0,0,0,0,0,0,58,1,74,67630,2,180,2022-02-24_19h45.28.432,orientation adjustment 2,2021.2.3,Win32,59.9268892,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,64.44444444,-56,20,75,114.4444444,9.555555556,3.822222222,-142.1777778,0.21875,-0.299804688,1,0,0,0.2829,submitButton,0.122070313,-0.264648438,0,0,0,0,1,1,40,1,56,67630,2,180,2022-02-24_19h45.28.432,orientation adjustment 2,2021.2.3,Win32,59.9268892,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,73.88888889,47,20,75,219.8888889,7.111111111,2.844444444,-40.15555556,0.22265625,-0.29296875,1,0,0,0.1832,submitButton,-0.14453125,-0.372070313,0,0,0,0,2,2,31,1,47,67630,2,180,2022-02-24_19h45.28.432,orientation adjustment 2,2021.2.3,Win32,59.9268892,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-34.44444444,55,20,75,28.55555556,26.44444444,17.18888889,-52.18888889,0.217773438,-0.295898438,1,0,0,0.0499,submitButton,-0.055664063,-0.36328125,0,0,0,0,3,3,39,1,55,67630,2,180,2022-02-24_19h45.28.432,orientation adjustment 2,2021.2.3,Win32,59.9268892,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-47.77777778,69,20,75,53.22222222,15.77777778,10.25555556,-31.25555556,0.181640625,-0.282226563,1,0,0,0.0676,submitButton,0.15625,-0.340820313,0,0,0,0,4,4,53,1,69,67630,2,180,2022-02-24_19h45.28.432,orientation adjustment 2,2021.2.3,Win32,59.9268892,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-45,49,20,75,31,18,11.7,-52.7,0.178710938,-0.296875,1,0,0,0.4509,submitButton,0.143554688,-0.333984375,0,0,0,0,5,5,33,1,49,67630,2,180,2022-02-24_19h45.28.432,orientation adjustment 2,2021.2.3,Win32,59.9268892,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-26.66666667,-41,20,75,-54.66666667,13.66666667,5.466666667,-136.4666667,0.201171875,-0.306640625,1,0,0,0.4297,submitButton,-0.157226563,-0.41015625,0,0,0,0,6,6,25,1,41,67630,2,180,2022-02-24_19h45.28.432,orientation adjustment 2,2021.2.3,Win32,59.9268892,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,25.55555556,71,20,75,73.55555556,2.555555556,1.022222222,-17.97777778,0.395507813,-0.30859375,1,0,0,1.1465,submitButton,-0.130859375,-0.401367188,0,0,0,0,7,7,55,1,71,67630,2,180,2022-02-24_19h45.28.432,orientation adjustment 2,2021.2.3,Win32,59.9268892,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-66.66666667,61,20,75,50.33333333,10.66666667,4.266666667,-33.26666667,0.206054688,-0.288085938,1,0,0,0.3637,submitButton,0.109375,-0.294921875,0,0,0,0,8,8,45,1,61,67630,2,180,2022-02-24_19h45.28.432,orientation adjustment 2,2021.2.3,Win32,59.9268892,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,20.55555556,-72,20,75,-64.44444444,7.555555556,3.022222222,-158.9777778,0.446289063,-0.290039063,1,0,0,0.2296,submitButton,-0.049804688,-0.3515625,0,0,0,0,9,9,56,1,72,67630,2,180,2022-02-24_19h45.28.432,orientation adjustment 2,2021.2.3,Win32,59.9268892,,,,,,,
