consentMouse1.x,consentMouse1.y,consentMouse1.leftButton,consentMouse1.midButton,consentMouse1.rightButton,consentMouse1.clicked_name,consent_Mouse.x,consent_Mouse.y,consent_Mouse.leftButton,consent_Mouse.midButton,consent_Mouse.rightButton,consent_Mouse.clicked_name,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,startMouse_2.x,startMouse_2.y,startMouse_2.leftButton,startMouse_2.midButton,startMouse_2.rightButton,start_distance,fixedOri,minimalDistance,maxOri,this_ori,accuracy,presented_accuracy,presented_this_ori,submitMouse.x,submitMouse.y,submitMouse.leftButton,submitMouse.midButton,submitMouse.rightButton,submitMouse.time,submitMouse.clicked_name,pauseMouse.x,pauseMouse.y,pauseMouse.leftButton,pauseMouse.midButton,pauseMouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,startOri,participant,condition,nTrials,date,expName,psychopyVersion,OS,frameRate,pauseMouse.clicked_name,EndButtonMouse.x,EndButtonMouse.y,EndButtonMouse.leftButton,EndButtonMouse.midButton,EndButtonMouse.rightButton,EndButtonMouse.clicked_name
0.383333371,-0.39629638,1,0,0,consent_button1,0.386111149,-0.40833336,1,0,0,consent_button,-0.372222207,-0.264814838,1,0,0,-0.372222207,-0.264814838,1,0,0,-51.11111111,-34,20,75,-79.11111111,45.11111111,36.08888889,-160.0888889,0.237962997,-0.309259283,1,0,0,2.5469,submitButton,-0.078703623,-0.352777803,0,0,0,0,0,0,18,1,34,69202,2,180,2022-02-10_08h30.14.998,orientation adjustment 2,2021.2.3,Win32,59.63029219,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,61.66666667,28,20,75,56.66666667,28.66666667,18.63333333,-43.36666667,-0.339814798,-0.437963047,1,0,0,1.4663,submitButton,-0.159259181,-0.283333357,0,0,0,0,1,1,12,1,28,69202,2,180,2022-02-10_08h30.14.998,orientation adjustment 2,2021.2.3,Win32,59.63029219,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60.55555556,62,20,75,71.55555556,9.555555556,3.822222222,-24.17777778,0.377777816,-0.312963044,1,0,0,2.6158,submitButton,-0.09537029,-0.290740821,0,0,0,0,2,2,46,1,62,69202,2,180,2022-02-10_08h30.14.998,orientation adjustment 2,2021.2.3,Win32,59.63029219,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-68.33333333,70,20,75,-109.3333333,0.666666667,0.266666667,-20.26666667,0.184259291,-0.308333357,1,0,0,3.0825,submitButton,-0.228703684,-0.370370396,0,0,0,0,3,3,54,1,70,69202,2,180,2022-02-10_08h30.14.998,orientation adjustment 2,2021.2.3,Win32,59.63029219,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-48.33333333,19,20,75,16.66666667,2.333333333,0.933333333,-71.93333333,0.227777811,-0.294444468,1,0,0,0.4659,submitButton,-0.130555533,-0.323148173,0,0,0,0,4,4,3,1,19,69202,2,180,2022-02-10_08h30.14.998,orientation adjustment 2,2021.2.3,Win32,59.63029219,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,37.22222222,-72,20,75,-60.77777778,11.22222222,4.488888889,-157.5111111,0.427777817,-0.300000024,1,0,0,0.5168,submitButton,-0.31666665,-0.36944447,0,0,0,0,5,5,56,1,72,69202,2,180,2022-02-10_08h30.14.998,orientation adjustment 2,2021.2.3,Win32,59.63029219,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-33.88888889,-30,20,75,-47.88888889,17.88888889,11.62777778,-131.6277778,0.185185217,-0.324074155,1,0,0,0.2494,submitButton,-0.168518497,-0.373148174,0,0,0,0,6,6,14,1,30,69202,2,180,2022-02-10_08h30.14.998,orientation adjustment 2,2021.2.3,Win32,59.63029219,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,29.44444444,-59,20,75,-62.55555556,3.555555556,1.422222222,-150.4222222,0.423148187,-0.295370394,1,0,0,0.2164,submitButton,-0.175925848,-0.392592619,0,0,0,0,7,7,43,1,59,69202,2,180,2022-02-10_08h30.14.998,orientation adjustment 2,2021.2.3,Win32,59.63029219,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-67.22222222,74,20,75,-116.2222222,10.22222222,4.088888889,-20.08888889,0.357407445,-0.294444468,1,0,0,0.1332,submitButton,-0.267592574,-0.38240749,0,0,0,0,8,8,58,1,74,69202,2,180,2022-02-10_08h30.14.998,orientation adjustment 2,2021.2.3,Win32,59.63029219,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-61.66666667,-64,20,75,-244.6666667,0.666666667,0.266666667,-154.2666667,0.373148186,-0.30092595,1,0,0,0.1168,submitButton,-0.200925905,-0.379629712,0,0,0,0,9,9,48,1,64,69202,2,180,2022-02-10_08h30.14.998,orientation adjustment 2,2021.2.3,Win32,59.63029219,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-50,-31,20,75,-52,21,13.65,-134.65,0.455555596,-0.294444468,1,0,0,1.1661,submitButton,-0.031481399,-0.351851934,0,0,0,0,10,10,15,1,31,69202,2,180,2022-02-10_08h30.14.998,orientation adjustment 2,2021.2.3,Win32,59.63029219,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,26.11111111,61,20,75,71.11111111,10.11111111,4.044444444,-24.95555556,0.357407445,-0.309259283,1,0,0,0.4328,submitButton,-0.048148067,-0.244444467,0,0,0,0,11,11,45,1,61,69202,2,180,2022-02-10_08h30.14.998,orientation adjustment 2,2021.2.3,Win32,59.63029219,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-38.33333333,-63,20,75,-71.33333333,8.333333333,3.333333333,-156.3333333,-0.175925848,-0.362963045,1,0,0,1.1833,submitButton,-0.155555534,-0.385185268,0,0,0,0,12,12,47,1,63,69202,2,180,2022-02-10_08h30.14.998,orientation adjustment 2,2021.2.3,Win32,59.63029219,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-21.11111111,48,20,75,34.88888889,13.11111111,5.244444444,-47.24444444,0.224074107,-0.311111135,1,0,0,0.6492,submitButton,-0.161111089,-0.357407489,0,0,0,0,13,13,32,1,48,69202,2,180,2022-02-10_08h30.14.998,orientation adjustment 2,2021.2.3,Win32,59.63029219,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,58.33333333,-38,20,75,-34.66666667,3.333333333,1.333333333,-126.6666667,0.384259297,-0.30092595,1,0,0,0.1498,submitButton,0.298148184,-0.42129638,1,0,0,0,14,14,22,1,38,69202,2,180,2022-02-10_08h30.14.998,orientation adjustment 2,2021.2.3,Win32,59.63029219,pause_continueButton,,,,,,
,,,,,,,,,,,,,,,,,,,,,,55,35,20,75,206,9,3.6,-51.4,0.212962996,-0.301851932,1,0,0,0.1994,submitButton,-0.099999976,-0.220370392,0,0,0,0,15,15,19,1,35,69202,2,180,2022-02-10_08h30.14.998,orientation adjustment 2,2021.2.3,Win32,59.63029219,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,43.33333333,68,20,75,74.33333333,6.333333333,2.533333333,-19.46666667,0.359259296,-0.302777802,1,0,0,1.9501,submitButton,-0.096296273,-0.379629712,0,0,0,0,16,16,52,1,68,69202,2,180,2022-02-10_08h30.14.998,orientation adjustment 2,2021.2.3,Win32,59.63029219,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,27.77777778,22,20,75,40.77777778,18.77777778,12.20555556,-55.79444444,0.385185223,-0.307407488,1,0,0,0.0663,submitButton,0.050000028,-0.340740822,0,0,0,0,17,17,6,1,22,69202,2,180,2022-02-10_08h30.14.998,orientation adjustment 2,2021.2.3,Win32,59.63029219,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,26.11111111,-45,20,75,-43.88888889,1.111111111,0.444444444,-134.5555556,0.187962995,-0.309259283,1,0,0,0.2332,submitButton,0.012963046,-0.33981484,0,0,0,0,18,18,29,1,45,69202,2,180,2022-02-10_08h30.14.998,orientation adjustment 2,2021.2.3,Win32,59.63029219,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60.55555556,27,20,75,51.55555556,24.55555556,15.96111111,-47.03888889,-0.281481463,-0.426851936,1,0,0,1.3659,submitButton,-0.034259177,-0.353703729,0,0,0,0,19,19,11,1,27,69202,2,180,2022-02-10_08h30.14.998,orientation adjustment 2,2021.2.3,Win32,59.63029219,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,37.77777778,-24,20,75,-48.22222222,24.22222222,15.74444444,-129.7444444,0.213888922,-0.311111135,1,0,0,0.5156,submitButton,-0.178703683,-0.386111138,0,0,0,0,20,20,8,1,24,69202,2,180,2022-02-10_08h30.14.998,orientation adjustment 2,2021.2.3,Win32,59.63029219,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-45.55555556,52,20,75,37.44444444,14.55555556,5.822222222,-43.82222222,0.223148181,-0.318518599,1,0,0,0.1501,submitButton,0.099074104,-0.306481506,0,0,0,0,21,21,36,1,52,69202,2,180,2022-02-10_08h30.14.998,orientation adjustment 2,2021.2.3,Win32,59.63029219,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,28.33333333,-46,20,75,-35.66666667,10.33333333,4.133333333,-131.8666667,0.215740774,-0.298148172,1,0,0,0.433,submitButton,0.00833336,-0.374074157,0,0,0,0,22,22,30,1,46,69202,2,180,2022-02-10_08h30.14.998,orientation adjustment 2,2021.2.3,Win32,59.63029219,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,43.33333333,18,20,75,45.33333333,27.33333333,17.76666667,-54.23333333,0.369444482,-0.30462971,1,0,0,0.6662,submitButton,0.115740771,-0.336111136,0,0,0,0,23,23,2,1,18,69202,2,180,2022-02-10_08h30.14.998,orientation adjustment 2,2021.2.3,Win32,59.63029219,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,58.33333333,-40,20,75,-39.66666667,0.333333333,0.133333333,-129.8666667,0.370370408,-0.288888912,1,0,0,0.7991,submitButton,-0.123148069,-0.370370396,0,0,0,0,24,24,24,1,40,69202,2,180,2022-02-10_08h30.14.998,orientation adjustment 2,2021.2.3,Win32,59.63029219,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-27.22222222,42,20,75,46.77777778,4.777777778,1.911111111,-46.08888889,-0.199074054,-0.379629712,1,0,0,1.2824,submitButton,-0.199074054,-0.379629712,0,0,0,0,25,25,26,1,42,69202,2,180,2022-02-10_08h30.14.998,orientation adjustment 2,2021.2.3,Win32,59.63029219,,,,,,,
