consentMouse1.x,consentMouse1.y,consentMouse1.leftButton,consentMouse1.midButton,consentMouse1.rightButton,consentMouse1.clicked_name,consent_Mouse.x,consent_Mouse.y,consent_Mouse.leftButton,consent_Mouse.midButton,consent_Mouse.rightButton,consent_Mouse.clicked_name,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,startMouse_2.x,startMouse_2.y,startMouse_2.leftButton,startMouse_2.midButton,startMouse_2.rightButton,start_distance,fixedOri,minimalDistance,maxOri,this_ori,accuracy,presented_accuracy,presented_this_ori,submitMouse.x,submitMouse.y,submitMouse.leftButton,submitMouse.midButton,submitMouse.rightButton,submitMouse.time,submitMouse.clicked_name,pauseMouse.x,pauseMouse.y,pauseMouse.leftButton,pauseMouse.midButton,pauseMouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,startOri,participant,condition,nTrials,date,expName,psychopyVersion,OS,frameRate,pauseMouse.clicked_name,EndButtonMouse.x,EndButtonMouse.y,EndButtonMouse.leftButton,EndButtonMouse.midButton,EndButtonMouse.rightButton,EndButtonMouse.clicked_name
0.304223633,-0.397394952,1,0,0,consent_button1,0.373762207,-0.407581584,1,0,0,consent_button,0.254767117,-0.277669881,1,0,0,0.194275377,-0.363697238,1,0,0,-22.22222222,-18,20,75,-40.22222222,22.22222222,14.44444444,-122.4444444,-0.044605713,-0.420048489,1,0,0,5.0314,submitButton,-0.427699348,-0.421695421,0,0,0,0,0,0,2,1,18,67519,2,180,2022-02-10_13h46.55.120,orientation adjustment 2,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-56.66666667,-72,20,75,-128.6666667,56.66666667,45.33333333,-207.3333333,-0.427699348,-0.421695421,1,0,0,4.8618,submitButton,-0.427699348,-0.421695421,0,0,0,0,1,1,56,1,72,67519,2,180,2022-02-10_13h46.55.120,orientation adjustment 2,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,63.33333333,34,20,75,97.33333333,63.33333333,50.66666667,-5.333333333,-0.427699348,-0.421695421,1,0,0,3.4495,submitButton,-0.427699348,-0.419811876,0,0,0,0,2,2,18,1,34,67519,2,180,2022-02-10_13h46.55.120,orientation adjustment 2,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-67.22222222,-30,20,75,-97.22222222,67.22222222,53.77777778,-173.7777778,-0.422168715,-0.41015096,1,0,0,1.8771,submitButton,-0.422168715,-0.41015096,0,0,0,0,3,3,14,1,30,67519,2,180,2022-02-10_13h46.55.120,orientation adjustment 2,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,69.44444444,-17,20,75,52.44444444,69.44444444,55.55555556,-51.44444444,-0.427133552,-0.396301134,1,0,0,1.1922,submitButton,-0.427133552,-0.396301134,0,0,0,0,4,4,1,1,17,67519,2,180,2022-02-10_13h46.55.120,orientation adjustment 2,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-32.77777778,-46,20,75,-78.77777778,32.77777778,26.22222222,-162.2222222,-0.427133552,-0.396301134,1,0,0,4.9488,submitButton,-0.427133552,-0.396301134,0,0,0,0,5,5,30,1,46,67519,2,180,2022-02-10_13h46.55.120,orientation adjustment 2,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-54.44444444,57,20,75,2.555555556,54.44444444,43.55555556,-76.55555556,-0.427133552,-0.396301134,1,0,0,0.9329,submitButton,-0.427133552,-0.396301134,0,0,0,0,6,6,41,1,57,67519,2,180,2022-02-10_13h46.55.120,orientation adjustment 2,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-52.22222222,23,20,75,-29.22222222,52.22222222,41.77777778,-108.7777778,-0.427133552,-0.396301134,1,0,0,2.9779,submitButton,-0.427133552,-0.396301134,0,0,0,0,7,7,7,1,23,67519,2,180,2022-02-10_13h46.55.120,orientation adjustment 2,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,39.44444444,42,20,75,81.44444444,39.44444444,31.55555556,-16.44444444,-0.427133552,-0.396301134,1,0,0,1.4344,submitButton,-0.427133552,-0.396301134,0,0,0,0,8,8,26,1,42,67519,2,180,2022-02-10_13h46.55.120,orientation adjustment 2,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,38.33333333,75,20,75,113.3333333,38.33333333,30.66666667,15.66666667,-0.427133552,-0.396301134,1,0,0,1.5539,submitButton,-0.427133552,-0.396301134,0,0,0,0,9,9,59,1,75,67519,2,180,2022-02-10_13h46.55.120,orientation adjustment 2,2021.2.3,MacIntel,60.0024001,,,,,,,
