consentMouse1.x,consentMouse1.y,consentMouse1.leftButton,consentMouse1.midButton,consentMouse1.rightButton,consentMouse1.clicked_name,consent_Mouse.x,consent_Mouse.y,consent_Mouse.leftButton,consent_Mouse.midButton,consent_Mouse.rightButton,consent_Mouse.clicked_name,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,startMouse_2.x,startMouse_2.y,startMouse_2.leftButton,startMouse_2.midButton,startMouse_2.rightButton,start_distance,fixedOri,minimalDistance,maxOri,this_ori,accuracy,presented_accuracy,presented_this_ori,submitMouse.x,submitMouse.y,submitMouse.leftButton,submitMouse.midButton,submitMouse.rightButton,submitMouse.time,submitMouse.clicked_name,pauseMouse.x,pauseMouse.y,pauseMouse.leftButton,pauseMouse.midButton,pauseMouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,startOri,participant,condition,nTrials,date,expName,psychopyVersion,OS,frameRate,pauseMouse.clicked_name,EndButtonMouse.x,EndButtonMouse.y,EndButtonMouse.leftButton,EndButtonMouse.midButton,EndButtonMouse.rightButton,EndButtonMouse.clicked_name
0.343518537,-0.40000007,1,0,0,consent_button1,0.401851984,-0.403703717,1,0,0,consent_button,0.038888959,-0.246296307,1,0,0,0.057407478,-0.36203705,1,0,0,41.11111111,-55,20,75,-12.88888889,42.11111111,33.68888889,-111.3111111,0.397222354,-0.294444456,1,0,0,4.8874,submitButton,-0.292592584,-0.423148218,0,0,0,0,0,0,39,1,55,69484,2,180,2022-02-10_16h30.20.971,orientation adjustment 2,2021.2.3,Win32,59.65875194,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,26.66666667,-68,20,75,-31.33333333,36.66666667,29.33333333,-128.6666667,0.200925942,-0.307407476,1,0,0,0.9843,submitButton,-0.102777766,-0.339814884,0,0,0,0,1,1,52,1,68,69484,2,180,2022-02-10_16h30.20.971,orientation adjustment 2,2021.2.3,Win32,59.65875194,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-41.11111111,-19,20,75,-11.11111111,7.888888889,3.155555556,-105.8444444,0.188888905,-0.298148217,1,0,0,0.567,submitButton,-0.189814804,-0.370370383,0,0,0,0,2,2,3,1,19,69484,2,180,2022-02-10_16h30.20.971,orientation adjustment 2,2021.2.3,Win32,59.65875194,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,26.11111111,-53,20,75,-51.88888889,1.111111111,0.444444444,-142.5555556,0.415740873,-0.286111123,1,0,0,0.0996,submitButton,-0.09722221,-0.345370383,0,0,0,0,3,3,37,1,53,69484,2,180,2022-02-10_16h30.20.971,orientation adjustment 2,2021.2.3,Win32,59.65875194,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-68.88888889,26,20,75,31.11111111,5.111111111,2.044444444,-61.95555556,0.200000016,-0.310185197,1,0,0,0.5667,submitButton,-0.221296286,-0.405555569,0,0,0,0,4,4,10,1,26,69484,2,180,2022-02-10_16h30.20.971,orientation adjustment 2,2021.2.3,Win32,59.65875194,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-42.22222222,16,20,75,14.77777778,1.222222222,0.488888889,-74.48888889,0.163888905,-0.298148217,1,0,0,0.8178,submitButton,-0.16574073,-0.36203705,0,0,0,0,5,5,0,1,16,69484,2,180,2022-02-10_16h30.20.971,orientation adjustment 2,2021.2.3,Win32,59.65875194,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,55,51,20,75,249,18,11.7,-27.3,0.206481498,-0.285185197,1,0,0,0.4501,submitButton,0.45462965,0.020370363,0,0,0,0,6,6,35,1,51,69484,2,180,2022-02-10_16h30.20.971,orientation adjustment 2,2021.2.3,Win32,59.65875194,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,32.77777778,36,20,75,50.77777778,14.77777778,5.911111111,-48.08888889,0.402777797,-0.295370382,1,0,0,0.8843,submitButton,0.112962978,-0.229629641,0,0,0,0,7,7,20,1,36,69484,2,180,2022-02-10_16h30.20.971,orientation adjustment 2,2021.2.3,Win32,59.65875194,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-66.66666667,38,20,75,58.33333333,20.33333333,13.21666667,-38.78333333,0.195370387,-0.300000012,1,0,0,1.2847,submitButton,-0.242592583,-0.412037051,0,0,0,0,8,8,22,1,38,69484,2,180,2022-02-10_16h30.20.971,orientation adjustment 2,2021.2.3,Win32,59.65875194,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,37.77777778,59,20,75,256.7777778,17.77777778,11.55555556,-19.44444444,0.191666683,-0.302777846,1,0,0,2.2862,submitButton,-0.120370359,-0.313888901,0,0,0,0,9,9,43,1,59,69484,2,180,2022-02-10_16h30.20.971,orientation adjustment 2,2021.2.3,Win32,59.65875194,,,,,,,
