consentMouse1.x,consentMouse1.y,consentMouse1.leftButton,consentMouse1.midButton,consentMouse1.rightButton,consentMouse1.clicked_name,consent_Mouse.x,consent_Mouse.y,consent_Mouse.leftButton,consent_Mouse.midButton,consent_Mouse.rightButton,consent_Mouse.clicked_name,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,startMouse_2.x,startMouse_2.y,startMouse_2.leftButton,startMouse_2.midButton,startMouse_2.rightButton,start_distance,fixedOri,minimalDistance,maxOri,this_ori,accuracy,presented_accuracy,presented_this_ori,submitMouse.x,submitMouse.y,submitMouse.leftButton,submitMouse.midButton,submitMouse.rightButton,submitMouse.time,submitMouse.clicked_name,pauseMouse.x,pauseMouse.y,pauseMouse.leftButton,pauseMouse.midButton,pauseMouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,startOri,participant,condition,nTrials,date,expName,psychopyVersion,OS,frameRate,pauseMouse.clicked_name,EndButtonMouse.x,EndButtonMouse.y,EndButtonMouse.leftButton,EndButtonMouse.midButton,EndButtonMouse.rightButton,EndButtonMouse.clicked_name
0.384259297,-0.407407491,1,0,0,consent_button1,0.434259299,-0.392592619,1,0,0,consent_button,0.070370399,-0.160185205,1,0,0,0.070370399,-0.160185205,1,0,0,-73.88888889,-68,20,75,-62.88888889,5.111111111,2.044444444,-155.9555556,0.175925958,-0.279629709,1,0,0,7.7657,submitButton,-0.270370352,-0.412037064,0,0,0,0,0,0,52,1,68,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,47.77777778,56,20,75,230.7777778,5.222222222,2.088888889,-31.91111111,0.200000032,-0.28703706,1,0,0,1.933,submitButton,-0.165740719,-0.457407436,0,0,0,0,1,1,40,1,56,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-63.33333333,-37,20,75,-218.3333333,1.333333333,0.533333333,-127.5333333,0.41111115,-0.284259283,1,0,0,1.8675,submitButton,-0.206481461,-0.409259286,0,0,0,0,2,2,21,1,37,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-46.11111111,-59,20,75,-239.1111111,0.111111111,0.044444444,-149.0444444,0.410185224,-0.286111135,1,0,0,2.0514,submitButton,-0.203703683,-0.393518602,0,0,0,0,3,3,43,1,59,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-39.44444444,-58,20,75,-236.4444444,1.555555556,0.622222222,-148.6222222,0.389814853,-0.283333357,1,0,0,2.1466,submitButton,0.012963046,-0.303703728,0,0,0,0,4,4,42,1,58,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,55,-50,20,75,-54,4,1.6,-141.6,0.378703741,-0.275925949,1,0,0,0.5508,submitButton,0.171296328,-0.326851933,0,0,0,0,5,5,34,1,50,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,36.11111111,-69,20,75,-81.88888889,12.88888889,5.155555556,-164.1555556,0.425925965,-0.269444467,1,0,0,0.7835,submitButton,-0.182407386,-0.401851935,0,0,0,0,6,6,53,1,69,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,38.88888889,-33,20,75,-21.11111111,11.88888889,4.755555556,-118.2444444,-0.166666645,-0.398148175,1,0,0,1.2297,submitButton,0.061111139,-0.390740824,0,0,0,0,7,7,17,1,33,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-25,73,20,75,64,9,3.6,-20.6,-0.188888868,-0.395370397,1,0,0,1.002,submitButton,0.119444474,-0.354629712,0,0,0,0,8,8,57,1,73,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,25.55555556,60,20,75,67.55555556,7.555555556,3.022222222,-26.97777778,0.435185225,-0.276851932,1,0,0,0.4034,submitButton,0.115740771,-0.39629638,0,0,0,0,9,9,44,1,60,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,52.22222222,-75,20,75,-70.77777778,4.222222222,1.688888889,-163.3111111,0.379629667,-0.308333357,1,0,0,0.5459,submitButton,0.12500003,-0.365740823,0,0,0,0,10,10,59,1,75,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-75,-18,20,75,-200,2,0.8,-108.8,0.385185223,-0.280555579,1,0,0,2.4505,submitButton,0.189814847,-0.403703731,0,0,0,0,11,11,2,1,18,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,26.66666667,-44,20,75,-46.33333333,2.333333333,0.933333333,-134.9333333,-0.184259238,-0.41759262,1,0,0,1.8334,submitButton,0.012963046,-0.320370395,0,0,0,0,12,12,28,1,44,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-64.44444444,-64,20,75,-229.4444444,14.55555556,5.822222222,-159.8222222,0.395370409,-0.30555558,1,0,0,1.5064,submitButton,0.201851884,-0.434259287,0,0,0,0,13,13,48,1,64,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-52.77777778,22,20,75,24.22222222,2.222222222,0.888888889,-67.11111111,0.188888921,-0.298148172,1,0,0,0.9966,submitButton,0.375000038,-0.377777804,1,0,0,0,14,14,6,1,22,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,pause_continueButton,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-34.44444444,-54,20,75,-239.4444444,5.444444444,2.177777778,-146.1777778,0.405555594,-0.280555579,1,0,0,2.4629,submitButton,0.060185213,-0.309259283,0,0,0,0,15,15,38,1,54,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,56.11111111,23,20,75,52.11111111,29.11111111,18.92222222,-48.07777778,0.41111115,-0.316666691,1,0,0,0.2672,submitButton,0.027777805,-0.373148174,0,0,0,0,16,16,7,1,23,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-33.88888889,-21,20,75,-29.88888889,8.888888889,3.555555556,-114.5555556,0.211111144,-0.300000024,1,0,0,1.4705,submitButton,-0.116666644,-0.372222248,0,0,0,0,17,17,5,1,21,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-44.44444444,-57,20,75,-203.4444444,33.55555556,26.84444444,-173.8444444,0.397222261,-0.283333357,1,0,0,3.1161,submitButton,-0.213888869,-0.410185269,0,0,0,0,18,18,41,1,57,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,24.44444444,16,20,75,28.44444444,12.44444444,4.977777778,-69.02222222,0.400925964,-0.303703728,1,0,0,0.4131,submitButton,0.104629659,-0.45648151,0,0,0,0,19,19,0,1,16,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,25,-51,20,75,-58,7,2.8,-143.8,0.418518557,-0.273148171,1,0,0,0.2172,submitButton,0.027777805,-0.358333359,0,0,0,0,20,20,35,1,51,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,44.44444444,-74,20,75,-71.55555556,2.444444444,0.977777778,-163.0222222,0.356481519,-0.306481506,1,0,0,0.1003,submitButton,-0.014814732,-0.39629638,0,0,0,0,21,21,58,1,74,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-24.44444444,61,20,75,71.55555556,10.55555556,4.222222222,-24.77777778,0.185185217,-0.273148171,1,0,0,0.362,submitButton,0.087037066,-0.348148173,0,0,0,0,22,22,45,1,61,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-27.22222222,-40,20,75,-40.22222222,0.222222222,0.088888889,-130.0888889,0.171296328,-0.267592615,1,0,0,0.033,submitButton,-0.194444424,-0.403703731,0,0,0,0,23,23,24,1,40,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,67.22222222,70,20,75,247.2222222,2.777777778,1.111111111,-18.88888889,0.196296329,-0.284259283,1,0,0,1.8629,submitButton,0.205555588,-0.345370396,0,0,0,0,24,24,54,1,70,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-71.11111111,-47,20,75,-238.1111111,11.11111111,4.444444444,-141.4444444,0.409259298,-0.300000024,1,0,0,1.713,submitButton,-0.062962938,-0.425925954,0,0,0,0,25,25,31,1,47,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-56.11111111,39,20,75,33.88888889,5.111111111,2.044444444,-53.04444444,0.186111143,-0.289814838,1,0,0,0.6342,submitButton,0.024074158,-0.359259285,0,0,0,0,26,26,23,1,39,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-37.22222222,34,20,75,27.77777778,6.222222222,2.488888889,-58.48888889,0.157407439,-0.313888913,1,0,0,0.4138,submitButton,-0.227777758,-0.425925954,0,0,0,0,27,27,18,1,34,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,61.66666667,-66,20,75,-31.33333333,34.66666667,27.73333333,-128.2666667,-0.149074052,-0.390740824,1,0,0,1.1124,submitButton,0.28518522,-0.287963043,0,0,0,0,28,28,50,1,66,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-73.88888889,-49,20,75,-234.8888889,5.888888889,2.355555556,-141.3555556,0.405555594,-0.276851932,1,0,0,2.0495,submitButton,0.460185225,-0.394444471,1,0,0,0,29,29,33,1,49,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,pause_continueButton,,,,,,
,,,,,,,,,,,,,,,,,,,,,,24.44444444,43,20,75,41.44444444,1.555555556,0.622222222,-47.62222222,0.444444484,-0.300000024,1,0,0,0.2168,submitButton,-0.01759251,-0.37870373,0,0,0,0,30,30,27,1,43,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,28.88888889,-30,20,75,-30.11111111,0.111111111,0.044444444,-120.0444444,0.384259297,-0.285185265,1,0,0,0.1463,submitButton,-0.027777752,-0.401851935,0,0,0,0,31,31,14,1,30,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,62.22222222,-29,20,75,-33.77777778,4.777777778,1.911111111,-120.9111111,0.375925964,-0.286111135,1,0,0,0.1633,submitButton,0.092592622,-0.341666692,0,0,0,0,32,32,13,1,29,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60.55555556,27,20,75,37.55555556,10.55555556,4.222222222,-58.77777778,0.40185189,-0.295370394,1,0,0,0.5204,submitButton,0.0953704,-0.403703731,0,0,0,0,33,33,11,1,27,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-39.44444444,32,20,75,33.55555556,1.555555556,0.622222222,-57.37777778,0.204629662,-0.325000025,1,0,0,1.1798,submitButton,0.077777807,-0.400925953,0,0,0,0,34,34,16,1,32,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-54.44444444,28,20,75,33.55555556,5.555555556,2.222222222,-59.77777778,0.179629661,-0.30462971,1,0,0,0.7174,submitButton,0.12962966,-0.414814842,0,0,0,0,35,35,12,1,28,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-59.44444444,-31,20,75,-215.4444444,4.444444444,1.777777778,-122.7777778,0.40648152,-0.282407487,1,0,0,2.4673,submitButton,-0.22962961,-0.394444471,0,0,0,0,36,36,15,1,31,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-62.77777778,62,20,75,59.22222222,2.777777778,1.111111111,-29.11111111,0.235185219,-0.288888912,1,0,0,1.3844,submitButton,-0.284259241,-0.380555582,0,0,0,0,37,37,46,1,62,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,43.33333333,36,20,75,60.33333333,24.33333333,15.81666667,-38.18333333,0.371296334,-0.298148172,1,0,0,0.0458,submitButton,-0.03518516,-0.415740825,0,0,0,0,38,38,20,1,36,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,54.44444444,-42,20,75,-41.55555556,0.444444444,0.177777778,-131.8222222,0.36759263,-0.289814838,1,0,0,0.7795,submitButton,0.029629714,-0.392592619,0,0,0,0,39,39,26,1,42,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-58.88888889,24,20,75,19.11111111,4.888888889,1.955555556,-67.95555556,0.210185218,-0.294444468,1,0,0,0.0183,submitButton,-0.145370292,-0.405555583,0,0,0,0,40,40,8,1,24,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,53.88888889,-17,20,75,-23.11111111,6.111111111,2.444444444,-109.4444444,0.389814853,-0.279629709,1,0,0,1.2006,submitButton,0.165740772,-0.444444473,0,0,0,0,41,41,1,1,17,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-70,46,20,75,42,4,1.6,-45.6,0.214814848,-0.285185265,1,0,0,0.8133,submitButton,0.20277781,-0.448148176,0,0,0,0,42,42,30,1,46,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,26.66666667,-48,20,75,-52.33333333,4.333333333,1.733333333,-139.7333333,-0.140740718,-0.386111138,1,0,0,0.9501,submitButton,0.165740772,-0.345370396,0,0,0,0,43,43,32,1,48,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,23.33333333,-45,20,75,-56.66666667,11.66666667,4.666666667,-139.6666667,0.363888926,-0.295370394,1,0,0,0.3962,submitButton,0.485185226,-0.395370397,1,0,0,0,44,44,29,1,45,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,pause_continueButton,,,,,,
,,,,,,,,,,,,,,,,,,,,,,51.66666667,-41,20,75,-36.33333333,4.666666667,1.866666667,-129.1333333,0.40648152,-0.30462971,1,0,0,0.6629,submitButton,-0.31666665,-0.359259285,0,0,0,0,45,45,25,1,41,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-43.33333333,71,20,75,57.66666667,13.33333333,5.333333333,-24.33333333,0.191666699,-0.30092595,1,0,0,0.1511,submitButton,-0.149074052,-0.386111138,0,0,0,0,46,46,55,1,71,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,73.88888889,55,20,75,229.8888889,5.111111111,2.044444444,-32.95555556,0.198148181,-0.30462971,1,0,0,0.0508,submitButton,-0.13425918,-0.403703731,0,0,0,0,47,47,39,1,55,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-21.66666667,19,20,75,22.33333333,3.333333333,1.333333333,-69.66666667,0.201851884,-0.292592616,1,0,0,0.881,submitButton,0.118518549,-0.268518598,0,0,0,0,48,48,3,1,19,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-52.77777778,-26,20,75,-39.77777778,13.77777778,5.511111111,-121.5111111,0.217592626,-0.29166669,1,0,0,0.0504,submitButton,0.231481515,-0.449074102,0,0,0,0,49,49,10,1,26,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,51.66666667,72,20,75,74.66666667,2.666666667,1.066666667,-16.93333333,0.421296335,-0.319444469,1,0,0,0.2664,submitButton,-0.178703683,-0.425000028,0,0,0,0,50,50,56,1,72,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,20.55555556,65,20,75,69.55555556,4.555555556,1.822222222,-23.17777778,0.375000038,-0.277777801,1,0,0,0.0995,submitButton,0.107407437,-0.37870373,0,0,0,0,51,51,49,1,65,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,37.22222222,-35,20,75,-31.77777778,3.222222222,1.288888889,-123.7111111,0.391666705,-0.292592616,1,0,0,0.0366,submitButton,-0.014814732,-0.326851933,0,0,0,0,52,52,19,1,35,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,26.11111111,-53,20,75,-59.88888889,6.888888889,2.755555556,-145.7555556,0.390740779,-0.275925949,1,0,0,1.5048,submitButton,0.179629661,-0.298148172,0,0,0,0,53,53,37,1,53,69571,2,180,2022-02-11_12h15.29.852,orientation adjustment 2,2021.2.3,Win32,60.33546519,,,,,,,
