"","distance_ 67060","distance_ 67276","distance_ 67417","distance_ 67486","distance_ 67759","distance_ 68965","distance_ 68995","distance_ 69058","distance_ 69076","distance_ 69160","distance_ 69175","distance_ 69199","distance_ 69220","distance_ 69358","distance_ 69727","distance_ 69850","distance_ 69853","distance_ 69862"
"124",58.33333333,35,-25,48.33333333,-67.77777778,66.11111111,62.77777778,32.77777778,-33.33333333,31.11111111,-58.88888889,-30,73.88888889,-33.88888889,-33.88888889,-21.66666667,56.11111111,-61.11111111
"125",25,52.22222222,-57.22222222,-50,-28.33333333,60.55555556,46.11111111,-42.22222222,-64.44444444,46.66666667,-37.22222222,-45,-35,-65,-30.55555556,-31.66666667,28.88888889,-60
"126",56.66666667,-70.55555556,-27.22222222,32.22222222,-21.66666667,46.66666667,53.88888889,-43.33333333,-59.44444444,51.66666667,25,-38.88888889,-51.66666667,-73.33333333,-46.11111111,-21.11111111,29.44444444,27.22222222
"127",68.33333333,52.77777778,-47.77777778,-68.88888889,26.11111111,42.77777778,26.66666667,-67.77777778,37.77777778,51.11111111,-23.33333333,-71.11111111,48.88888889,50,-38.33333333,33.88888889,21.66666667,-36.66666667
"128",-67.22222222,-40.55555556,43.88888889,62.22222222,-26.66666667,-50.55555556,-70.55555556,-73.88888889,-71.11111111,-48.88888889,63.33333333,59.44444444,-36.66666667,-26.11111111,68.88888889,-21.66666667,-50,60.55555556
"129",62.22222222,-72.77777778,28.88888889,-34.44444444,-38.88888889,43.88888889,-29.44444444,40,64.44444444,-61.66666667,24.44444444,-62.22222222,-49.44444444,-71.11111111,-72.77777778,-75,-68.33333333,-53.33333333
"130",-58.88888889,55,-63.88888889,41.66666667,-42.22222222,-60,71.11111111,-42.77777778,-46.66666667,48.88888889,-41.66666667,-23.88888889,-55.55555556,-60.55555556,62.77777778,-49.44444444,-43.33333333,-38.33333333
"131",50.55555556,59.44444444,-21.66666667,26.11111111,25.55555556,70.55555556,-70,-22.77777778,-48.33333333,-56.66666667,61.11111111,-57.22222222,-48.33333333,33.88888889,-33.33333333,67.22222222,-65,-62.22222222
"132",38.88888889,-33.88888889,-67.22222222,-54.44444444,-43.33333333,-41.66666667,70.55555556,-23.33333333,-26.11111111,49.44444444,48.33333333,-41.11111111,-52.77777778,-42.22222222,74.44444444,-49.44444444,-47.77777778,31.11111111
"133",-61.11111111,30,-47.77777778,-29.44444444,62.77777778,-22.22222222,-42.22222222,46.11111111,40.55555556,-55.55555556,-40,25,-56.11111111,-42.77777778,67.77777778,46.66666667,42.77777778,-67.22222222
"134",68.88888889,36.66666667,-70.55555556,-40,-27.77777778,-49.44444444,50,45.55555556,23.33333333,57.22222222,67.22222222,-63.88888889,65.55555556,-23.88888889,-72.77777778,22.77777778,-22.22222222,68.88888889
"135",-37.77777778,56.11111111,34.44444444,-65.55555556,-55.55555556,62.22222222,39.44444444,-26.66666667,63.88888889,-55,-30.55555556,64.44444444,-21.66666667,-25,-36.66666667,-30,51.66666667,-52.77777778
"136",-61.66666667,74.44444444,-27.77777778,-57.22222222,51.11111111,52.22222222,51.11111111,43.33333333,-62.77777778,-43.33333333,-23.33333333,37.22222222,61.11111111,70.55555556,-36.11111111,-46.11111111,-48.88888889,-50
"137",68.33333333,-55,63.33333333,-41.11111111,-67.22222222,28.33333333,36.11111111,62.77777778,43.88888889,-50,-57.22222222,51.66666667,-50.55555556,64.44444444,22.77777778,68.33333333,-30,-26.11111111
"138",-65,26.66666667,-27.77777778,36.11111111,63.33333333,-62.77777778,-68.88888889,41.11111111,25.55555556,47.77777778,68.33333333,38.88888889,73.88888889,-50.55555556,-29.44444444,36.66666667,-35,-67.77777778
"139",-50.55555556,-67.22222222,-38.33333333,-24.44444444,75,67.77777778,-56.11111111,52.77777778,-63.88888889,-38.88888889,37.22222222,-43.88888889,-25.55555556,57.77777778,51.11111111,27.22222222,46.11111111,47.77777778
"140",-32.22222222,-23.88888889,-70,34.44444444,38.88888889,-30.55555556,44.44444444,61.66666667,-36.11111111,75,-29.44444444,61.11111111,67.77777778,41.66666667,-38.88888889,25.55555556,48.33333333,66.66666667
"141",-68.33333333,-52.77777778,-42.22222222,46.66666667,28.88888889,33.33333333,-35,-32.22222222,-35,-70,-32.77777778,-58.88888889,-66.66666667,35.55555556,56.11111111,38.88888889,55,-56.66666667
"142",72.22222222,-73.88888889,53.88888889,23.88888889,-30.55555556,-48.33333333,-55.55555556,47.77777778,-46.11111111,-42.22222222,-72.22222222,28.33333333,46.66666667,66.11111111,-27.77777778,58.88888889,-61.11111111,-54.44444444
"143",-59.44444444,67.77777778,51.11111111,31.11111111,-35,-43.88888889,-28.33333333,-53.33333333,26.66666667,70.55555556,35.55555556,27.77777778,34.44444444,-63.33333333,-53.33333333,-37.77777778,-38.88888889,56.11111111
"144",50.55555556,73.33333333,-59.44444444,-36.11111111,-53.33333333,-31.66666667,-60.55555556,-32.22222222,-20.55555556,49.44444444,25,57.22222222,21.11111111,-45.55555556,-57.77777778,72.22222222,66.11111111,27.77777778
"145",-55,21.11111111,25.55555556,-53.33333333,62.77777778,31.66666667,-20,-58.33333333,-22.22222222,-23.33333333,40.55555556,72.77777778,41.11111111,-70,46.11111111,58.33333333,-47.22222222,-55
"146",21.66666667,66.66666667,-22.22222222,-32.77777778,59.44444444,-52.22222222,-33.33333333,-25.55555556,-50.55555556,-54.44444444,-67.77777778,-58.33333333,-42.77777778,73.33333333,24.44444444,-58.88888889,-40.55555556,-41.66666667
"147",37.22222222,30,26.66666667,-70.55555556,-40,-55.55555556,36.11111111,63.88888889,-68.88888889,-30.55555556,-44.44444444,-40.55555556,-63.33333333,52.22222222,38.88888889,57.77777778,-58.88888889,63.88888889
"148",23.88888889,49.44444444,-62.77777778,48.33333333,-62.77777778,-22.22222222,-63.33333333,30.55555556,52.77777778,63.33333333,-20,-62.22222222,-35,-20.55555556,-47.22222222,-28.88888889,-61.66666667,-63.88888889
"149",42.22222222,48.33333333,71.11111111,62.22222222,-28.88888889,-70,-56.66666667,51.11111111,-20.55555556,67.77777778,-49.44444444,73.88888889,22.77777778,55.55555556,-65,-70.55555556,-51.66666667,-73.33333333
"150",62.77777778,21.11111111,-36.66666667,37.77777778,20,-67.77777778,55.55555556,-68.33333333,61.66666667,-47.77777778,-46.66666667,46.11111111,-67.22222222,57.77777778,67.22222222,39.44444444,-63.33333333,-72.77777778
"151",30.55555556,48.33333333,40,-73.88888889,20,-43.88888889,-32.22222222,75,65.55555556,-21.11111111,-49.44444444,66.66666667,40,-65,41.11111111,-70,56.11111111,59.44444444
"152",33.33333333,61.66666667,30.55555556,-22.77777778,-31.66666667,20,32.22222222,72.77777778,-50.55555556,-60.55555556,-71.11111111,73.88888889,-53.88888889,-20.55555556,-72.77777778,-46.66666667,-54.44444444,-65
"153",-60,65.55555556,-66.11111111,-20.55555556,21.11111111,27.22222222,-22.22222222,-40,-59.44444444,52.77777778,55,-70,68.88888889,-39.44444444,66.11111111,-58.88888889,73.88888889,47.22222222
"154",65,-27.22222222,-55,54.44444444,-21.11111111,-71.66666667,58.33333333,-74.44444444,-43.33333333,-50,20,-70,-39.44444444,73.88888889,48.88888889,-38.33333333,51.11111111,75
"155",51.11111111,-56.66666667,65.55555556,33.88888889,-36.66666667,-26.11111111,-51.11111111,-20.55555556,75,71.66666667,-41.66666667,-39.44444444,-27.22222222,-62.77777778,52.22222222,-37.22222222,35.55555556,-32.22222222
"156",-34.44444444,22.22222222,48.33333333,71.66666667,-65,72.77777778,-38.88888889,-45.55555556,58.88888889,37.77777778,-49.44444444,-68.33333333,-58.33333333,40,-32.22222222,30.55555556,-64.44444444,-36.11111111
"157",-46.11111111,72.22222222,20,22.22222222,-66.11111111,-25,-26.11111111,-73.33333333,-70,-57.77777778,-32.77777778,73.33333333,45.55555556,25.55555556,50,24.44444444,47.77777778,51.66666667
"158",-45,52.77777778,39.44444444,48.33333333,71.66666667,-42.77777778,-39.44444444,-25.55555556,26.66666667,28.33333333,52.77777778,74.44444444,49.44444444,37.22222222,44.44444444,37.77777778,-23.88888889,-40.55555556
"159",62.22222222,-46.66666667,73.33333333,28.88888889,-37.77777778,69.44444444,47.22222222,65.55555556,-52.22222222,40.55555556,47.22222222,24.44444444,60.55555556,-33.88888889,24.44444444,41.66666667,-42.22222222,-50
"160",43.88888889,-37.22222222,45.55555556,24.44444444,45.55555556,-59.44444444,74.44444444,-33.33333333,43.33333333,-43.88888889,48.88888889,-51.66666667,37.22222222,66.11111111,60.55555556,-34.44444444,32.22222222,25
"161",39.44444444,-38.33333333,-27.77777778,-67.77777778,67.77777778,71.11111111,41.11111111,39.44444444,30,-47.22222222,62.77777778,-61.66666667,70.55555556,59.44444444,-71.66666667,-75,22.77777778,-58.88888889
"162",45,46.11111111,71.66666667,-35.55555556,-20,39.44444444,-72.77777778,-58.33333333,-41.66666667,-61.11111111,-35,32.77777778,43.33333333,-65,58.88888889,45,63.88888889,-47.77777778
"163",-56.66666667,-27.22222222,-65.55555556,48.33333333,-44.44444444,24.44444444,52.77777778,69.44444444,63.88888889,-47.77777778,65.55555556,-66.11111111,-65.55555556,-65,-70,45,28.33333333,20.55555556
"164",57.22222222,45,-70.55555556,-60,73.88888889,-60.55555556,67.22222222,46.11111111,32.77777778,-56.66666667,69.44444444,28.88888889,56.11111111,-48.33333333,70,-31.11111111,59.44444444,-46.66666667
"165",73.33333333,71.11111111,63.88888889,31.11111111,58.33333333,53.88888889,69.44444444,-56.11111111,-27.22222222,-57.22222222,-32.77777778,32.77777778,-65.55555556,-23.88888889,68.88888889,21.11111111,27.77777778,41.11111111
"166",63.88888889,49.44444444,60.55555556,67.77777778,28.33333333,58.33333333,46.66666667,49.44444444,-32.77777778,-65,-57.22222222,-29.44444444,68.88888889,27.22222222,-50.55555556,42.22222222,-40,-59.44444444
"167",33.88888889,66.66666667,-42.22222222,-70.55555556,-58.88888889,47.22222222,-35,-42.22222222,28.33333333,21.11111111,-51.11111111,69.44444444,27.77777778,-71.11111111,31.66666667,73.33333333,26.66666667,73.33333333
"168",30.55555556,36.11111111,-34.44444444,71.11111111,-20,59.44444444,-42.22222222,56.11111111,60.55555556,-33.88888889,36.66666667,-56.11111111,-52.22222222,-33.33333333,-20.55555556,-37.22222222,-42.22222222,28.33333333
"169",38.33333333,-50.55555556,44.44444444,44.44444444,-33.88888889,67.77777778,-32.22222222,66.66666667,-73.33333333,61.66666667,-38.33333333,33.33333333,41.66666667,-21.11111111,23.88888889,-47.22222222,32.77777778,-63.33333333
"170",-27.77777778,-58.88888889,-25.55555556,65,74.44444444,52.22222222,51.66666667,-43.33333333,57.22222222,-68.33333333,47.22222222,-52.22222222,75,-57.22222222,42.77777778,27.77777778,-53.33333333,-63.88888889
"171",62.22222222,-53.33333333,-27.22222222,-31.66666667,46.11111111,45,-46.11111111,-69.44444444,51.66666667,55,35.55555556,-36.11111111,-22.22222222,-70,69.44444444,74.44444444,28.88888889,-35.55555556
"172",-23.33333333,-71.66666667,-28.33333333,51.11111111,-30.55555556,73.88888889,58.33333333,64.44444444,-71.11111111,-38.88888889,-46.11111111,43.33333333,-52.22222222,-56.11111111,-37.77777778,44.44444444,38.33333333,65
"173",-56.11111111,32.77777778,-25,-59.44444444,-27.22222222,-67.77777778,51.11111111,-31.11111111,25,36.11111111,38.88888889,71.11111111,68.88888889,72.77777778,53.33333333,-62.22222222,55,-58.33333333
"174",-62.22222222,-61.11111111,-55,-75,48.33333333,23.33333333,-55.55555556,65,-52.22222222,37.22222222,48.33333333,-66.66666667,-71.11111111,61.66666667,53.88888889,49.44444444,70,-48.88888889
"175",-35.55555556,25.55555556,61.66666667,25,72.77777778,70.55555556,-40.55555556,-37.22222222,-53.88888889,65.55555556,-72.22222222,20,-35.55555556,33.88888889,53.33333333,34.44444444,-63.33333333,59.44444444
"176",-59.44444444,72.22222222,-67.77777778,48.88888889,-55,-70,32.22222222,-39.44444444,26.66666667,53.33333333,57.77777778,-57.22222222,-43.33333333,45,-35,55.55555556,60.55555556,27.22222222
"177",51.11111111,-22.77777778,-33.88888889,40.55555556,60.55555556,70,-39.44444444,33.88888889,-43.33333333,-30.55555556,32.22222222,55.55555556,28.88888889,-60.55555556,-26.66666667,-71.11111111,-46.66666667,-20.55555556
"178",-28.88888889,-47.77777778,-50.55555556,47.22222222,-73.33333333,-46.11111111,46.11111111,-52.77777778,45,-40,-30.55555556,-57.22222222,68.33333333,51.11111111,70.55555556,-20.55555556,-42.22222222,56.11111111
"179",-57.77777778,65.55555556,-34.44444444,-33.33333333,40.55555556,-26.66666667,74.44444444,-37.22222222,-32.22222222,-33.88888889,-42.77777778,-38.88888889,57.77777778,29.44444444,66.66666667,-33.33333333,74.44444444,-72.22222222
"180",26.11111111,22.77777778,-26.11111111,-70,-74.44444444,-26.11111111,51.11111111,-71.11111111,57.77777778,-56.66666667,35,-56.11111111,-61.66666667,-65.55555556,68.33333333,43.88888889,50,-63.33333333
