consentMouse1.x,consentMouse1.y,consentMouse1.leftButton,consentMouse1.midButton,consentMouse1.rightButton,consentMouse1.clicked_name,consent_Mouse.x,consent_Mouse.y,consent_Mouse.leftButton,consent_Mouse.midButton,consent_Mouse.rightButton,consent_Mouse.clicked_name,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,startMouse_2.x,startMouse_2.y,startMouse_2.leftButton,startMouse_2.midButton,startMouse_2.rightButton,start_distance,fixedOri,minimalDistance,maxOri,this_ori,accuracy,presented_accuracy,submitMouse.x,submitMouse.y,submitMouse.leftButton,submitMouse.midButton,submitMouse.rightButton,submitMouse.time,submitMouse.clicked_name,block_accuracy,continueMouse.x,continueMouse.y,continueMouse.leftButton,continueMouse.midButton,continueMouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,startOri,participant,condition,nTrials,date,expName,psychopyVersion,OS,frameRate,continueMouse.clicked_name,EndButtonMouse.x,EndButtonMouse.y,EndButtonMouse.leftButton,EndButtonMouse.midButton,EndButtonMouse.rightButton,EndButtonMouse.clicked_name
0.455863212,-0.396416951,1,0,0,consent_button1,0.451954417,-0.396416951,1,0,0,consent_button,0.259120618,-0.264820858,1,0,0,0.259120618,-0.264820858,1,0,0,61.66666667,28,20,75,204.6666667,3.333333333,1.333333333,0.205700342,-0.307817602,1,0,0,3.4825,submitButton,1.333333333,-0.557817585,-0.396416951,0,0,0,0,0,0,27,1,28,67480,blockP,180,2022-02-10_11h11.34.833,orientation adjustment blockP,2021.2.3,Win32,60.39012018,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,26.11111111,85,20,75,79.11111111,5.888888889,2.355555556,0.433713375,-0.286970696,1,0,0,0.7992,submitButton,1.844444444,0.136644966,-0.240065158,0,0,0,0,1,1,84,1,85,67480,blockP,180,2022-02-10_11h11.34.833,orientation adjustment blockP,2021.2.3,Win32,60.39012018,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-70,-22,20,75,-31,9,3.6,0.223941385,-0.328664507,1,0,0,0.6027,submitButton,2.42962963,-0.380618845,-0.391205225,0,0,0,0,2,2,96,1,22,67480,blockP,180,2022-02-10_11h11.34.833,orientation adjustment blockP,2021.2.3,Win32,60.39012018,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-25.55555556,-53,20,75,-51.55555556,1.444444444,0.577777778,0.165309462,-0.293485354,1,0,0,0.1176,submitButton,0.577777778,-0.535667747,-0.405537473,0,0,0,0,3,3,52,1,53,67480,blockP,180,2022-02-10_11h11.34.833,orientation adjustment blockP,2021.2.3,Win32,60.39012018,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-50,57,20,75,42,15,9.75,0.210912069,-0.316938123,1,0,0,0.6345,submitButton,5.163888889,-0.380618845,-0.397719883,0,0,0,0,4,4,56,1,57,67480,blockP,180,2022-02-10_11h11.34.833,orientation adjustment blockP,2021.2.3,Win32,60.39012018,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-42.77777778,-26,20,75,-40.77777778,14.77777778,5.911111111,0.174430063,-0.289576559,1,0,0,0.7807,submitButton,5.412962963,-0.441856671,-0.409446268,0,0,0,0,5,5,100,1,26,67480,blockP,180,2022-02-10_11h11.34.833,orientation adjustment blockP,2021.2.3,Win32,60.39012018,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-70.55555556,-69,20,75,-219.5555556,29.44444444,19.13888889,0.385504905,-0.290879491,1,0,0,1.7827,submitButton,19.13888889,-0.530456021,-0.388599441,0,0,0,0,6,6,143,1,69,67480,blockP,180,2022-02-10_11h11.34.833,orientation adjustment blockP,2021.2.3,Win32,60.39012018,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-27.77777778,14,20,75,15.22222222,1.222222222,0.488888889,0.207003353,-0.268729653,1,0,0,0.0334,submitButton,9.813888889,-0.440553739,-0.385993499,0,0,0,0,7,7,13,1,14,67480,blockP,180,2022-02-10_11h11.34.833,orientation adjustment blockP,2021.2.3,Win32,60.39012018,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,38.33333333,-43,20,75,-30.66666667,12.33333333,4.933333333,0.388110768,-0.279153106,1,0,0,0.0996,submitButton,8.187037037,-0.487459277,-0.391205225,0,0,0,0,8,8,42,1,43,67480,blockP,180,2022-02-10_11h11.34.833,orientation adjustment blockP,2021.2.3,Win32,60.39012018,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-61.66666667,62,20,75,42.33333333,19.66666667,12.78333333,-0.527850157,-0.414658074,1,0,0,1.5656,submitButton,12.78333333,0.360749204,-0.223127047,0,0,0,0,9,9,61,1,62,67480,blockP,180,2022-02-10_11h11.34.833,orientation adjustment blockP,2021.2.3,Win32,60.39012018,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,64.44444444,-30,20,75,34.44444444,64.44444444,54.77777778,-0.539576542,-0.396416951,1,0,0,25.0775,submitButton,33.78055556,-0.540879474,-0.401628757,0,0,0,0,10,10,104,1,30,67480,blockP,180,2022-02-10_11h11.34.833,orientation adjustment blockP,2021.2.3,Win32,60.39012018,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-26.11111111,63,20,75,70.88888889,7.888888889,3.155555556,-0.478338756,-0.404234541,1,0,0,0.7142,submitButton,23.57222222,-0.478338756,-0.40293161,0,0,0,0,11,11,62,1,63,67480,blockP,180,2022-02-10_11h11.34.833,orientation adjustment blockP,2021.2.3,Win32,60.39012018,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,47.77777778,-54,20,75,-42.22222222,11.77777778,4.711111111,0.448045623,-0.271335516,1,0,0,0.0515,submitButton,4.711111111,-0.579967402,-0.426384379,0,0,0,0,12,12,53,1,54,67480,blockP,180,2022-02-10_11h11.34.833,orientation adjustment blockP,2021.2.3,Win32,60.39012018,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-48.88888889,57,20,75,40.11111111,16.88888889,10.97777778,-0.561726379,-0.400325746,1,0,0,2.1004,submitButton,7.844444444,-0.557817585,-0.399022815,0,0,0,0,13,13,131,1,57,67480,blockP,180,2022-02-10_11h11.34.833,orientation adjustment blockP,2021.2.3,Win32,60.39012018,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-42.22222222,-35,20,75,-50.22222222,15.22222222,9.894444444,0.173127052,-0.263517927,1,0,0,0.7153,submitButton,8.527777778,0.277361581,-0.400325746,1,0,0,0,14,14,109,1,35,67480,blockP,180,2022-02-10_11h11.34.833,orientation adjustment blockP,2021.2.3,Win32,60.39012018,continueButton,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-27.77777778,-61,20,75,-77.77777778,16.77777778,10.90555556,0.188762231,-0.315635191,1,0,0,1.2498,submitButton,10.90555556,-0.169543963,-0.380781772,0,0,0,0,15,15,135,1,61,67480,blockP,180,2022-02-10_11h11.34.833,orientation adjustment blockP,2021.2.3,Win32,60.39012018,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,21.66666667,35,20,75,44.66666667,9.666666667,3.866666667,0.402443096,-0.309120533,1,0,0,0.2502,submitButton,7.386111111,-0.531758952,-0.389902293,0,0,0,0,16,16,34,1,35,67480,blockP,180,2022-02-10_11h11.34.833,orientation adjustment blockP,2021.2.3,Win32,60.39012018,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-42.22222222,-13,20,75,-32.22222222,19.22222222,12.49444444,0.25260596,-0.318241055,1,0,0,0.2999,submitButton,9.088888889,-0.566938086,-0.392508157,0,0,0,0,17,17,12,1,13,67480,blockP,180,2022-02-10_11h11.34.833,orientation adjustment blockP,2021.2.3,Win32,60.39012018,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,41.66666667,-21,20,75,-23.33333333,2.333333333,0.933333333,0.369869805,-0.301302944,1,0,0,0.3178,submitButton,7.05,-0.514820841,-0.417263857,0,0,0,0,18,18,20,1,21,67480,blockP,180,2022-02-10_11h11.34.833,orientation adjustment blockP,2021.2.3,Win32,60.39012018,,,,,,,
