consentMouse1.x,consentMouse1.y,consentMouse1.leftButton,consentMouse1.midButton,consentMouse1.rightButton,consentMouse1.clicked_name,consent_Mouse.x,consent_Mouse.y,consent_Mouse.leftButton,consent_Mouse.midButton,consent_Mouse.rightButton,consent_Mouse.clicked_name,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,startMouse_2.x,startMouse_2.y,startMouse_2.leftButton,startMouse_2.midButton,startMouse_2.rightButton,start_distance,fixedOri,minimalDistance,maxOri,this_ori,accuracy,presented_accuracy,submitMouse.x,submitMouse.y,submitMouse.leftButton,submitMouse.midButton,submitMouse.rightButton,submitMouse.time,submitMouse.clicked_name,block_accuracy,continueMouse.x,continueMouse.y,continueMouse.leftButton,continueMouse.midButton,continueMouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,startOri,participant,condition,nTrials,date,expName,psychopyVersion,OS,frameRate,continueMouse.clicked_name,EndButtonMouse.x,EndButtonMouse.y,EndButtonMouse.leftButton,EndButtonMouse.midButton,EndButtonMouse.rightButton,EndButtonMouse.clicked_name
0.31851865,-0.39629631,1,0,0,consent_button1,0.358333352,-0.403703717,1,0,0,consent_button,0.296296314,-0.311111123,1,0,0,0.296296314,-0.311111123,1,0,0,-67.77777778,-23,20,75,-90.77777778,67.77777778,57.61111111,-0.19074073,-0.392592606,1,0,0,4.8359,submitButton,57.61111111,-0.19074073,-0.392592606,0,0,0,0,0,0,97,1,23,67321,blockP,180,2022-02-10_12h20.56.786,orientation adjustment blockP,2021.2.3,Win32,59.86231667,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-53.88888889,-36,20,75,-217.8888889,1.888888889,0.755555556,0.417592612,-0.293518587,1,0,0,0.0836,submitButton,29.18333333,-0.225925916,-0.408333347,0,0,0,0,1,1,110,1,36,67321,blockP,180,2022-02-10_12h20.56.786,orientation adjustment blockP,2021.2.3,Win32,59.86231667,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-52.77777778,-43,20,75,-57.77777778,14.77777778,5.911111111,0.214814831,-0.283333345,1,0,0,0.583,submitButton,21.42592593,-0.282407398,-0.4046297,0,0,0,0,2,2,117,1,43,67321,blockP,180,2022-02-10_12h20.56.786,orientation adjustment blockP,2021.2.3,Win32,59.86231667,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-53.33333333,74,20,75,41.66666667,32.33333333,25.86666667,0.367592611,-0.308333345,1,0,0,1.7508,submitButton,25.86666667,-0.272222213,-0.4046297,0,0,0,0,3,3,73,1,74,67321,blockP,180,2022-02-10_12h20.56.786,orientation adjustment blockP,2021.2.3,Win32,59.86231667,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,53.88888889,27,20,75,42.88888889,15.88888889,10.32777778,0.403703723,-0.26851853,1,0,0,0.0113,submitButton,18.09722222,-0.236111101,-0.393518532,0,0,0,0,4,4,26,1,27,67321,blockP,180,2022-02-10_12h20.56.786,orientation adjustment blockP,2021.2.3,Win32,59.86231667,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,26.11111111,15,20,75,16.11111111,1.111111111,0.444444444,0.408333353,-0.291666678,1,0,0,0.0716,submitButton,12.21296296,0.183333349,-0.372222292,0,0,0,0,5,5,14,1,15,67321,blockP,180,2022-02-10_12h20.56.786,orientation adjustment blockP,2021.2.3,Win32,59.86231667,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-74.44444444,-16,20,75,-194.4444444,1.555555556,0.622222222,0.399074093,-0.300000012,1,0,0,0.5561,submitButton,0.622222222,-0.262036971,-0.39629631,0,0,0,0,6,6,90,1,16,67321,blockP,180,2022-02-10_12h20.56.786,orientation adjustment blockP,2021.2.3,Win32,59.86231667,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-32.22222222,-40,20,75,-43.22222222,3.222222222,1.288888889,0.220370387,-0.303703716,1,0,0,0.2835,submitButton,0.955555556,-0.224999934,-0.409259329,0,0,0,0,7,7,114,1,40,67321,blockP,180,2022-02-10_12h20.56.786,orientation adjustment blockP,2021.2.3,Win32,59.86231667,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,75,-63,20,75,-75,12,4.8,-0.185185175,-0.40000007,1,0,0,2.085,submitButton,2.237037037,-0.185185175,-0.40000007,0,0,0,0,8,8,137,1,63,67321,blockP,180,2022-02-10_12h20.56.786,orientation adjustment blockP,2021.2.3,Win32,59.86231667,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-50.55555556,7,20,75,12.44444444,5.444444444,2.177777778,0.257407424,-0.325000012,1,0,0,1.2508,submitButton,2.177777778,-0.189814804,-0.412037051,0,0,0,0,9,9,6,1,7,67321,blockP,180,2022-02-10_12h20.56.786,orientation adjustment blockP,2021.2.3,Win32,59.86231667,,,,,,,
