consentMouse1.x,consentMouse1.y,consentMouse1.leftButton,consentMouse1.midButton,consentMouse1.rightButton,consentMouse1.clicked_name,consent_Mouse.x,consent_Mouse.y,consent_Mouse.leftButton,consent_Mouse.midButton,consent_Mouse.rightButton,consent_Mouse.clicked_name,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,startMouse_2.x,startMouse_2.y,startMouse_2.leftButton,startMouse_2.midButton,startMouse_2.rightButton,start_distance,fixedOri,minimalDistance,maxOri,this_ori,accuracy,presented_accuracy,submitMouse.x,submitMouse.y,submitMouse.leftButton,submitMouse.midButton,submitMouse.rightButton,submitMouse.time,submitMouse.clicked_name,block_accuracy,continueMouse.x,continueMouse.y,continueMouse.leftButton,continueMouse.midButton,continueMouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,startOri,participant,condition,nTrials,date,expName,psychopyVersion,OS,frameRate,continueMouse.clicked_name,EndButtonMouse.x,EndButtonMouse.y,EndButtonMouse.leftButton,EndButtonMouse.midButton,EndButtonMouse.rightButton,EndButtonMouse.clicked_name
0.4325,-0.4025,1,0,0,consent_button1,0.355,-0.39,1,0,0,consent_button,0.355,-0.39,1,0,0,0.355,-0.39,1,0,0,30,71,20,75,181,70,63,0.2075,-0.30625,1,0,0,1.424,submitButton,63,-0.13875,-0.41625,0,0,0,0,0,0,55,1,71,69247,blockP,180,2022-02-15_10h21.56.255,orientation adjustment blockP,2021.2.3,MacIntel,76.92307692,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-73.88888889,-63,20,75,-179.8888889,63.11111111,53.64444444,0.42625,-0.29375,1,0,0,0.467,submitButton,58.32222222,-0.19,-0.4025,0,0,0,0,1,1,47,1,63,69247,blockP,180,2022-02-15_10h21.56.255,orientation adjustment blockP,2021.2.3,MacIntel,76.92307692,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,22.22222222,-16,20,75,-1.777777778,14.22222222,5.688888889,0.3575,-0.2875,1,0,0,0.583,submitButton,40.77777778,-0.25375,-0.41375,0,0,0,0,2,2,0,1,16,69247,blockP,180,2022-02-15_10h21.56.255,orientation adjustment blockP,2021.2.3,MacIntel,76.92307692,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,43.88888889,69,20,75,178.8888889,70.11111111,63.1,0.21,-0.29875,1,0,0,0.785,submitButton,63.1,-0.3775,-0.4125,0,0,0,0,3,3,53,1,69,69247,blockP,180,2022-02-15_10h21.56.255,orientation adjustment blockP,2021.2.3,MacIntel,76.92307692,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,62.22222222,-54,20,75,4.222222222,58.22222222,49.48888889,0.385,-0.31,1,0,0,0.332,submitButton,56.29444444,-0.20625,-0.41,0,0,0,0,4,4,38,1,54,69247,blockP,180,2022-02-15_10h21.56.255,orientation adjustment blockP,2021.2.3,MacIntel,76.92307692,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-35.55555556,-40,20,75,-178.5555556,41.44444444,33.15555556,0.19,-0.29,1,0,0,0.225,submitButton,48.58148148,-0.21375,-0.38625,0,0,0,0,5,5,24,1,40,69247,blockP,180,2022-02-15_10h21.56.255,orientation adjustment blockP,2021.2.3,MacIntel,76.92307692,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,66.66666667,62,20,75,1.666666667,60.33333333,51.28333333,0.37375,-0.3,1,0,0,1.366,submitButton,51.28333333,-0.1375,-0.39375,0,0,0,0,6,6,46,1,62,69247,blockP,180,2022-02-15_10h21.56.255,orientation adjustment blockP,2021.2.3,MacIntel,76.92307692,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,36.11111111,18,20,75,180.1111111,17.88888889,11.62777778,0.19875,-0.29,1,0,0,1.417,submitButton,31.45555556,-0.345,-0.40625,0,0,0,0,7,7,2,1,18,69247,blockP,180,2022-02-15_10h21.56.255,orientation adjustment blockP,2021.2.3,MacIntel,76.92307692,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,66.11111111,36,20,75,0.111111111,35.88888889,28.71111111,0.3875,-0.2825,1,0,0,1.638,submitButton,30.54074074,0.3325,-0.22625,0,0,0,0,8,8,20,1,36,69247,blockP,180,2022-02-15_10h21.56.255,orientation adjustment blockP,2021.2.3,MacIntel,76.92307692,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-32.22222222,61,20,75,90.77777778,29.77777778,19.35555556,0.23625,-0.2975,1,0,0,0.566,submitButton,19.35555556,-0.29,-0.38125,0,0,0,0,9,9,45,1,61,69247,blockP,180,2022-02-15_10h21.56.255,orientation adjustment blockP,2021.2.3,MacIntel,76.92307692,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,32.77777778,30,20,75,90.77777778,60.77777778,51.66111111,-0.3125,-0.405,1,0,0,1.636,submitButton,35.50833333,-0.3125,-0.40625,0,0,0,0,10,10,14,1,30,69247,blockP,180,2022-02-15_10h21.56.255,orientation adjustment blockP,2021.2.3,MacIntel,76.92307692,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-66.66666667,48,20,75,-177.6666667,45.66666667,36.53333333,0.365,-0.28625,1,0,0,2.257,submitButton,35.85,-0.24,-0.4075,0,0,0,0,11,11,32,1,48,69247,blockP,180,2022-02-15_10h21.56.255,orientation adjustment blockP,2021.2.3,MacIntel,76.92307692,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,20.55555556,-38,20,75,-0.444444444,37.55555556,30.04444444,0.385,-0.26875,1,0,0,0.093,submitButton,30.04444444,-0.22125,-0.41,0,0,0,0,12,12,22,1,38,69247,blockP,180,2022-02-15_10h21.56.255,orientation adjustment blockP,2021.2.3,MacIntel,76.92307692,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,71.11111111,-25,20,75,179.1111111,24.11111111,15.67222222,0.19,-0.295,1,0,0,1.997,submitButton,22.85833333,-0.2625,-0.40375,0,0,0,0,13,13,9,1,25,69247,blockP,180,2022-02-15_10h21.56.255,orientation adjustment blockP,2021.2.3,MacIntel,76.92307692,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-30.55555556,31,20,75,2.444444444,28.55555556,18.56111111,0.2425,-0.3125,1,0,0,0.05,submitButton,21.42592593,0.25875,-0.3825,1,0,0,0,14,14,15,1,31,69247,blockP,180,2022-02-15_10h21.56.255,orientation adjustment blockP,2021.2.3,MacIntel,76.92307692,continueButton,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-43.33333333,-17,20,75,-1.333333333,15.66666667,10.18333333,0.2125,-0.315,1,0,0,0.9,submitButton,10.18333333,-0.1775,-0.39625,0,0,0,0,15,15,1,1,17,69247,blockP,180,2022-02-15_10h21.56.255,orientation adjustment blockP,2021.2.3,MacIntel,76.92307692,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,65.55555556,55,20,75,179.5555556,55.44444444,47.12777778,0.22125,-0.29375,1,0,0,0.96,submitButton,28.65555556,-0.225,-0.41125,0,0,0,0,16,16,39,1,55,69247,blockP,180,2022-02-15_10h21.56.255,orientation adjustment blockP,2021.2.3,MacIntel,76.92307692,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60,-73,20,75,-1,72,64.8,0.21625,-0.2825,1,0,0,0.516,submitButton,40.7037037,-0.2675,-0.40125,0,0,0,0,17,17,57,1,73,69247,blockP,180,2022-02-15_10h21.56.255,orientation adjustment blockP,2021.2.3,MacIntel,76.92307692,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,35,22,20,75,179,23,14.95,0.195,-0.31875,1,0,0,30.723,submitButton,34.26527778,-0.1925,-0.40625,0,0,0,0,18,18,6,1,22,69247,blockP,180,2022-02-15_10h21.56.255,orientation adjustment blockP,2021.2.3,MacIntel,76.92307692,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,64.44444444,66,20,75,177.4444444,68.55555556,58.27222222,0.215,-0.295,1,0,0,0.574,submitButton,39.06666667,-0.2375,-0.39375,0,0,0,0,19,19,50,1,66,69247,blockP,180,2022-02-15_10h21.56.255,orientation adjustment blockP,2021.2.3,MacIntel,76.92307692,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-59.44444444,-47,20,75,-0.444444444,46.55555556,37.24444444,0.17375,-0.295,1,0,0,1.716,submitButton,38.76296296,-0.22125,-0.37875,0,0,0,0,20,20,31,1,47,69247,blockP,180,2022-02-15_10h21.56.255,orientation adjustment blockP,2021.2.3,MacIntel,76.92307692,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-51.11111111,-68,20,75,1.888888889,69.88888889,59.40555556,0.2025,-0.29875,1,0,0,1.76,submitButton,41.71190476,-0.17125,-0.4025,0,0,0,0,21,21,52,1,68,69247,blockP,180,2022-02-15_10h21.56.255,orientation adjustment blockP,2021.2.3,MacIntel,76.92307692,,,,,,,
