consentMouse1.x,consentMouse1.y,consentMouse1.leftButton,consentMouse1.midButton,consentMouse1.rightButton,consentMouse1.clicked_name,consent_Mouse.x,consent_Mouse.y,consent_Mouse.leftButton,consent_Mouse.midButton,consent_Mouse.rightButton,consent_Mouse.clicked_name,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,startMouse_2.x,startMouse_2.y,startMouse_2.leftButton,startMouse_2.midButton,startMouse_2.rightButton,start_distance,fixedOri,minimalDistance,maxOri,this_ori,accuracy,presented_accuracy,submitMouse.x,submitMouse.y,submitMouse.leftButton,submitMouse.midButton,submitMouse.rightButton,submitMouse.time,submitMouse.clicked_name,block_accuracy,continueMouse.x,continueMouse.y,continueMouse.leftButton,continueMouse.midButton,continueMouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,startOri,participant,condition,nTrials,date,expName,psychopyVersion,OS,frameRate,continueMouse.clicked_name,EndButtonMouse.x,EndButtonMouse.y,EndButtonMouse.leftButton,EndButtonMouse.midButton,EndButtonMouse.rightButton,EndButtonMouse.clicked_name
0.428888889,-0.39,1,0,0,consent_button1,0.418888889,-0.396666667,1,0,0,consent_button,0.418888889,-0.396666667,1,0,0,0.382222222,-0.372222222,1,0,0,53.88888889,-68,20,75,-1.111111111,66.88888889,56.85555556,0.202222222,-0.3,1,0,0,2.531,submitButton,56.85555556,-0.131111111,-0.395555556,0,0,0,0,0,0,52,1,68,69859,blockP,180,2022-02-15_12h04.24.119,orientation adjustment blockP,2021.2.3,MacIntel,62.5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,37.22222222,56,20,75,183.2222222,52.77777778,44.86111111,0.174444444,-0.311111111,1,0,0,0.082,submitButton,50.85833333,-0.191111111,-0.398888889,0,0,0,0,1,1,40,1,56,69859,blockP,180,2022-02-15_12h04.24.119,orientation adjustment blockP,2021.2.3,MacIntel,62.5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,59.44444444,-71,20,75,90.44444444,18.55555556,12.06111111,0.201111111,-0.312222222,1,0,0,0.25,submitButton,37.92592593,-0.153333333,-0.404444444,0,0,0,0,2,2,55,1,71,69859,blockP,180,2022-02-15_12h04.24.119,orientation adjustment blockP,2021.2.3,MacIntel,62.5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-23.88888889,-73,20,75,-90.88888889,17.88888889,11.62777778,0.177777778,-0.327777778,1,0,0,0.233,submitButton,11.62777778,-0.21,-0.378888889,0,0,0,0,3,3,57,1,73,69859,blockP,180,2022-02-15_12h04.24.119,orientation adjustment blockP,2021.2.3,MacIntel,62.5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-59.44444444,-62,20,75,-95.44444444,33.44444444,26.75555556,0.198888889,-0.307777778,1,0,0,0.117,submitButton,19.19166667,0.033333333,-0.308888889,0,0,0,0,4,4,46,1,62,69859,blockP,180,2022-02-15_12h04.24.119,orientation adjustment blockP,2021.2.3,MacIntel,62.5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,73.88888889,37,20,75,48.88888889,11.88888889,4.755555556,0.383333333,-0.287777778,1,0,0,1.4,submitButton,14.37962963,-0.243333333,-0.414444444,0,0,0,0,5,5,21,1,37,69859,blockP,180,2022-02-15_12h04.24.119,orientation adjustment blockP,2021.2.3,MacIntel,62.5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,53.88888889,-50,20,75,46.88888889,83.11111111,74.8,0.23,-0.287777778,1,0,0,0.216,submitButton,74.8,0.126666667,-0.143333333,0,0,0,0,6,6,34,1,50,69859,blockP,180,2022-02-15_12h04.24.119,orientation adjustment blockP,2021.2.3,MacIntel,62.5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,46.66666667,-75,20,75,32.66666667,72.33333333,65.1,0.193333333,-0.274444444,1,0,0,0.017,submitButton,69.95,-0.166666667,-0.408888889,0,0,0,0,7,7,59,1,75,69859,blockP,180,2022-02-15_12h04.24.119,orientation adjustment blockP,2021.2.3,MacIntel,62.5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,29.44444444,40,20,75,69.44444444,29.44444444,19.13888889,-0.157777778,-0.374444444,1,0,0,0.783,submitButton,53.01296296,0.115555556,-0.317777778,0,0,0,0,8,8,24,1,40,69859,blockP,180,2022-02-15_12h04.24.119,orientation adjustment blockP,2021.2.3,MacIntel,62.5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-55,49,20,75,47,2,0.8,0.21,-0.273333333,1,0,0,0.183,submitButton,0.8,-0.107777778,-0.377777778,0,0,0,0,9,9,33,1,49,69859,blockP,180,2022-02-15_12h04.24.119,orientation adjustment blockP,2021.2.3,MacIntel,62.5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-41.11111111,-34,20,75,-144.1111111,69.88888889,59.40555556,0.367777778,-0.301111111,1,0,0,0.101,submitButton,30.10277778,-0.25,-0.401111111,0,0,0,0,10,10,18,1,34,69859,blockP,180,2022-02-15_12h04.24.119,orientation adjustment blockP,2021.2.3,MacIntel,62.5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,38.88888889,-74,20,75,44.88888889,61.11111111,51.94444444,0.172222222,-0.315555556,1,0,0,0.101,submitButton,37.38333333,-0.31,-0.403333333,0,0,0,0,11,11,58,1,74,69859,blockP,180,2022-02-15_12h04.24.119,orientation adjustment blockP,2021.2.3,MacIntel,62.5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-67.77777778,61,20,75,-42.77777778,76.22222222,68.6,0.393333333,-0.295555556,1,0,0,0.118,submitButton,68.6,-0.238888889,-0.414444444,0,0,0,0,12,12,45,1,61,69859,blockP,180,2022-02-15_12h04.24.119,orientation adjustment blockP,2021.2.3,MacIntel,62.5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-61.11111111,59,20,75,-38.11111111,82.88888889,74.6,0.39,-0.294444444,1,0,0,0.066,submitButton,71.6,-0.148888889,-0.394444444,0,0,0,0,13,13,43,1,59,69859,blockP,180,2022-02-15_12h04.24.119,orientation adjustment blockP,2021.2.3,MacIntel,62.5,,,,,,,
