consentMouse1.x,consentMouse1.y,consentMouse1.leftButton,consentMouse1.midButton,consentMouse1.rightButton,consentMouse1.clicked_name,consent_Mouse.x,consent_Mouse.y,consent_Mouse.leftButton,consent_Mouse.midButton,consent_Mouse.rightButton,consent_Mouse.clicked_name,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,startMouse_2.x,startMouse_2.y,startMouse_2.leftButton,startMouse_2.midButton,startMouse_2.rightButton,start_distance,fixedOri,minimalDistance,maxOri,this_ori,accuracy,presented_accuracy,submitMouse.x,submitMouse.y,submitMouse.leftButton,submitMouse.midButton,submitMouse.rightButton,submitMouse.time,submitMouse.clicked_name,block_accuracy,continueMouse.x,continueMouse.y,continueMouse.leftButton,continueMouse.midButton,continueMouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,startOri,participant,condition,nTrials,date,expName,psychopyVersion,OS,frameRate,continueMouse.clicked_name,EndButtonMouse.x,EndButtonMouse.y,EndButtonMouse.leftButton,EndButtonMouse.midButton,EndButtonMouse.rightButton,EndButtonMouse.clicked_name
0.400000038,-0.391666693,1,0,0,consent_button1,0.404629668,-0.392592619,1,0,0,consent_button,0.072222251,-0.26574082,1,0,0,0.072222251,-0.26574082,1,0,0,28.88888889,-32,20,75,-17.11111111,14.88888889,5.955555556,0.417592632,-0.300000024,1,0,0,3.3699,submitButton,5.955555556,-0.3898148,-0.397222249,0,0,0,0,0,0,31,1,32,69238,blockP,180,2022-02-10_10h52.50.881,orientation adjustment blockP,2021.2.3,Win32,58.53772757,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-64.44444444,58,20,75,-51.44444444,70.55555556,63.5,0.386111149,-0.281481505,1,0,0,1.0962,submitButton,34.72777778,-0.353703688,-0.388888915,0,0,0,0,1,1,57,1,58,69238,blockP,180,2022-02-10_10h52.50.881,orientation adjustment blockP,2021.2.3,Win32,58.53772757,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,69.44444444,51,20,75,209.4444444,21.55555556,14.01111111,0.200000032,-0.285185265,1,0,0,0.7038,submitButton,27.82222222,-0.270370352,-0.386111138,0,0,0,0,2,2,125,1,51,69238,blockP,180,2022-02-10_10h52.50.881,orientation adjustment blockP,2021.2.3,Win32,58.53772757,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-67.77777778,-29,20,75,-218.7777778,9.777777778,3.911111111,0.361111148,-0.29166669,1,0,0,0.1538,submitButton,3.911111111,-0.373148133,-0.425925954,0,0,0,0,3,3,103,1,29,69238,blockP,180,2022-02-10_10h52.50.881,orientation adjustment blockP,2021.2.3,Win32,58.53772757,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,56.11111111,-75,20,75,-69.88888889,5.111111111,2.044444444,0.400000038,-0.332407489,1,0,0,0.034,submitButton,2.977777778,-0.260185166,-0.399074157,0,0,0,0,4,4,149,1,75,69238,blockP,180,2022-02-10_10h52.50.881,orientation adjustment blockP,2021.2.3,Win32,58.53772757,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,56.11111111,-56,20,75,-37.88888889,18.11111111,11.77222222,0.455555596,-0.28703706,1,0,0,0.1161,submitButton,5.909259259,-0.212962943,-0.400000027,0,0,0,0,5,5,130,1,56,69238,blockP,180,2022-02-10_10h52.50.881,orientation adjustment blockP,2021.2.3,Win32,58.53772757,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-74.44444444,-11,20,75,-16.44444444,5.444444444,2.177777778,0.25555559,-0.274074154,1,0,0,0.5015,submitButton,2.177777778,0.186111143,-0.208333354,0,0,0,0,6,6,10,1,11,69238,blockP,180,2022-02-10_10h52.50.881,orientation adjustment blockP,2021.2.3,Win32,58.53772757,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-28.88888889,80,20,75,64.11111111,15.88888889,10.32777778,-0.200925905,-0.392592619,1,0,0,1.3009,submitButton,6.252777778,-0.200925905,-0.392592619,0,0,0,0,7,7,79,1,80,69238,blockP,180,2022-02-10_10h52.50.881,orientation adjustment blockP,2021.2.3,Win32,58.53772757,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-42.77777778,-26,20,75,-25.77777778,0.222222222,0.088888889,0.220370403,-0.300000024,1,0,0,0.2499,submitButton,4.198148148,-0.267592574,-0.399074157,0,0,0,0,8,8,100,1,26,69238,blockP,180,2022-02-10_10h52.50.881,orientation adjustment blockP,2021.2.3,Win32,58.53772757,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-45.55555556,71,20,75,106.4444444,35.44444444,28.35555556,0.189814847,-0.288888912,1,0,0,0.917,submitButton,28.35555556,0.068518547,-0.259259282,0,0,0,0,9,9,145,1,71,69238,blockP,180,2022-02-10_10h52.50.881,orientation adjustment blockP,2021.2.3,Win32,58.53772757,,,,,,,
