consentMouse1.x,consentMouse1.y,consentMouse1.leftButton,consentMouse1.midButton,consentMouse1.rightButton,consentMouse1.clicked_name,consent_Mouse.x,consent_Mouse.y,consent_Mouse.leftButton,consent_Mouse.midButton,consent_Mouse.rightButton,consent_Mouse.clicked_name,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,startMouse_2.x,startMouse_2.y,startMouse_2.leftButton,startMouse_2.midButton,startMouse_2.rightButton,start_distance,fixedOri,minimalDistance,maxOri,this_ori,accuracy,presented_accuracy,submitMouse.x,submitMouse.y,submitMouse.leftButton,submitMouse.midButton,submitMouse.rightButton,submitMouse.time,submitMouse.clicked_name,block_accuracy,continueMouse.x,continueMouse.y,continueMouse.leftButton,continueMouse.midButton,continueMouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,startOri,participant,condition,nTrials,date,expName,psychopyVersion,OS,frameRate,continueMouse.clicked_name,EndButtonMouse.x,EndButtonMouse.y,EndButtonMouse.leftButton,EndButtonMouse.midButton,EndButtonMouse.rightButton,EndButtonMouse.clicked_name
0.427796804,-0.405500856,1,0,0,consent_button1,0.398312643,-0.403699344,1,0,0,consent_button,0.057091003,-0.22794039,1,0,0,0.061790989,-0.224288313,1,0,0,73.88888889,25,20,75,230.8888889,25.88888889,16.82777778,0.189475421,-0.306734268,1,0,0,2.2812,submitButton,16.82777778,-0.136839148,-0.400247931,0,0,0,0,0,0,9,1,25,69745,blockP,180,2022-02-11_18h29.39.998,orientation adjustment blockP,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-22.77777778,-45,20,75,-47.77777778,2.777777778,1.111111111,0.426655251,-0.288259846,1,0,0,0.5335,submitButton,8.969444444,-0.174550514,-0.395793201,0,0,0,0,1,1,29,1,45,69745,blockP,180,2022-02-11_18h29.39.998,orientation adjustment blockP,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,31.66666667,39,20,75,49.66666667,10.66666667,4.266666667,0.218852561,-0.319509846,1,0,0,1.9675,submitButton,7.401851852,-0.198099493,-0.382705479,0,0,0,0,2,2,23,1,39,69745,blockP,180,2022-02-11_18h29.39.998,orientation adjustment blockP,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-29.44444444,67,20,75,63.55555556,3.444444444,1.377777778,0.172985338,-0.288821704,1,0,0,2.1649,submitButton,1.377777778,-0.157877604,-0.417246361,0,0,0,0,3,3,51,1,67,69745,blockP,180,2022-02-11_18h29.39.998,orientation adjustment blockP,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-65.55555556,-62,20,75,-219.5555556,22.44444444,14.58888889,0.429937215,-0.299323095,1,0,0,0.7003,submitButton,7.983333333,0.015179081,-0.29280376,0,0,0,0,4,4,46,1,62,69745,blockP,180,2022-02-11_18h29.39.998,orientation adjustment blockP,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-36.66666667,-68,20,75,-236.6666667,11.33333333,4.533333333,0.427676406,-0.300736658,1,0,0,0.7159,submitButton,6.833333333,-0.153449629,-0.383677583,0,0,0,0,5,5,52,1,68,69745,blockP,180,2022-02-11_18h29.39.998,orientation adjustment blockP,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,37.22222222,43,20,75,44.22222222,1.222222222,0.488888889,0.199392658,-0.298484767,1,0,0,0.483,submitButton,0.488888889,-0.185212436,-0.387146832,0,0,0,0,6,6,27,1,43,69745,blockP,180,2022-02-11_18h29.39.998,orientation adjustment blockP,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,47.22222222,51,20,75,207.2222222,23.77777778,15.45555556,0.19382759,-0.310711865,1,0,0,0.9167,submitButton,7.972222222,-0.214799158,-0.400702768,0,0,0,0,7,7,35,1,51,69745,blockP,180,2022-02-11_18h29.39.998,orientation adjustment blockP,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-41.11111111,-37,20,75,-50.11111111,13.11111111,5.244444444,0.440371718,-0.298297481,1,0,0,0.8668,submitButton,7.062962963,-0.118449451,-0.40085884,0,0,0,0,8,8,21,1,37,69745,blockP,180,2022-02-11_18h29.39.998,orientation adjustment blockP,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,25.55555556,-49,20,75,22.55555556,71.55555556,64.4,0.381002069,-0.28306489,1,0,0,1.1835,submitButton,64.4,-0.119082656,-0.396546804,0,0,0,0,9,9,33,1,49,69745,blockP,180,2022-02-11_18h29.39.998,orientation adjustment blockP,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-49.44444444,-36,20,75,-194.4444444,21.55555556,14.01111111,0.414200735,-0.283533105,1,0,0,0.5837,submitButton,39.20555556,-0.278855415,-0.391414277,0,0,0,0,10,10,20,1,36,69745,blockP,180,2022-02-11_18h29.39.998,orientation adjustment blockP,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,61.11111111,35,20,75,211.1111111,3.888888889,1.555555556,0.440344963,-0.293766945,1,0,0,1.3831,submitButton,26.65555556,-0.165302155,-0.410838506,0,0,0,0,11,11,19,1,35,69745,blockP,180,2022-02-11_18h29.39.998,orientation adjustment blockP,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,71.11111111,56,20,75,226.1111111,9.888888889,3.955555556,0.399311501,-0.301757813,1,0,0,0.9998,submitButton,3.955555556,-0.002425799,-0.276585688,0,0,0,0,12,12,40,1,56,69745,blockP,180,2022-02-11_18h29.39.998,orientation adjustment blockP,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-23.33333333,-50,20,75,50.66666667,79.33333333,71.4,0.203325664,-0.301757813,1,0,0,2.017,submitButton,37.67777778,-0.123256457,-0.384894941,0,0,0,0,13,13,34,1,50,69745,blockP,180,2022-02-11_18h29.39.998,orientation adjustment blockP,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-53.88888889,-40,20,75,-210.8888889,9.111111111,3.644444444,0.414396939,-0.299831443,1,0,0,0.4326,submitButton,26.33333333,0.339000963,-0.397429723,1,0,0,0,14,14,24,1,40,69745,blockP,180,2022-02-11_18h29.39.998,orientation adjustment blockP,2021.2.3,MacIntel,60.0024001,continueButton,,,,,,
,,,,,,,,,,,,,,,,,,,,,,75,63,20,75,206,37,29.6,0.368632277,-0.284630066,1,0,0,0.3505,submitButton,29.6,-0.15812286,-0.360677083,0,0,0,0,15,15,47,1,63,69745,blockP,180,2022-02-11_18h29.39.998,orientation adjustment blockP,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-64.44444444,65,20,75,48.55555556,16.44444444,10.68888889,0.198099493,-0.307242616,1,0,0,0.1324,submitButton,20.14444444,-0.174122432,-0.401420698,0,0,0,0,16,16,49,1,65,69745,blockP,180,2022-02-11_18h29.39.998,orientation adjustment blockP,2021.2.3,MacIntel,60.0024001,,,,,,,
