consentMouse1.x,consentMouse1.y,consentMouse1.leftButton,consentMouse1.midButton,consentMouse1.rightButton,consentMouse1.clicked_name,consent_Mouse.x,consent_Mouse.y,consent_Mouse.leftButton,consent_Mouse.midButton,consent_Mouse.rightButton,consent_Mouse.clicked_name,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,startMouse_2.x,startMouse_2.y,startMouse_2.leftButton,startMouse_2.midButton,startMouse_2.rightButton,start_distance,fixedOri,minimalDistance,maxOri,this_ori,accuracy,presented_accuracy,submitMouse.x,submitMouse.y,submitMouse.leftButton,submitMouse.midButton,submitMouse.rightButton,submitMouse.time,submitMouse.clicked_name,block_accuracy,continueMouse.x,continueMouse.y,continueMouse.leftButton,continueMouse.midButton,continueMouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,startOri,participant,condition,nTrials,date,expName,psychopyVersion,OS,frameRate,continueMouse.clicked_name,EndButtonMouse.x,EndButtonMouse.y,EndButtonMouse.leftButton,EndButtonMouse.midButton,EndButtonMouse.rightButton,EndButtonMouse.clicked_name
0.496296317,-0.399074087,1,0,0,consent_button1,0.419444464,-0.412037051,1,0,0,consent_button,0.062037051,-0.269444456,1,0,0,0.008333347,-0.27314816,1,0,0,39.44444444,66,20,75,125.4444444,59.44444444,59.44444444,0.214814831,-0.306481493,1,0,0,3.1158,submitButton,59.44444444,-0.236111101,-0.403703717,0,0,0,0,0,0,65,1,66,69388,blockT,180,2022-02-10_11h53.31.440,orientation adjustment block,2021.2.3,Win32,59.82292414,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-23.33333333,48,20,75,-116.3333333,15.66666667,15.66666667,0.425925946,-0.302777846,1,0,0,2.4813,submitButton,37.55555556,0.50462965,-0.415740754,0,0,0,0,1,1,47,1,48,69388,blockT,180,2022-02-10_11h53.31.440,orientation adjustment block,2021.2.3,Win32,59.82292414,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,70,-71,20,75,-49,22,22,0.431481501,-0.309259271,1,0,0,0.5612,submitButton,32.37037037,-0.386111104,-0.425000014,0,0,0,0,2,2,145,1,71,69388,blockT,180,2022-02-10_11h53.31.440,orientation adjustment block,2021.2.3,Win32,59.82292414,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,57.22222222,51,20,75,63.22222222,12.22222222,12.22222222,0.398148167,-0.308333345,1,0,0,0.6618,submitButton,12.22222222,-0.227777768,-0.410185199,0,0,0,0,3,3,50,1,51,69388,blockT,180,2022-02-10_11h53.31.440,orientation adjustment block,2021.2.3,Win32,59.82292414,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,51.11111111,-70,20,75,-56.88888889,13.11111111,13.11111111,0.450925946,-0.300000012,1,0,0,0.2328,submitButton,12.66666667,-0.32314814,-0.428703718,0,0,0,0,4,4,69,1,70,69388,blockT,180,2022-02-10_11h53.31.440,orientation adjustment block,2021.2.3,Win32,59.82292414,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,67.77777778,74,20,75,68.77777778,5.222222222,5.222222222,0.403703723,-0.308333345,1,0,0,0.6115,submitButton,10.18518519,-0.220370304,-0.401851865,0,0,0,0,5,5,148,1,74,69388,blockT,180,2022-02-10_11h53.31.440,orientation adjustment block,2021.2.3,Win32,59.82292414,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,40,21,20,75,28,7,7,-0.249074065,-0.39629631,1,0,0,1.9161,submitButton,7,-0.235185175,-0.423148218,0,0,0,0,6,6,20,1,21,69388,blockT,180,2022-02-10_11h53.31.440,orientation adjustment block,2021.2.3,Win32,59.82292414,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,32.77777778,42,20,75,41.77777778,0.222222222,0.222222222,-0.264814806,-0.376851921,1,0,0,0.9284,submitButton,3.611111111,-0.258333324,-0.382407421,0,0,0,0,7,7,41,1,42,69388,blockT,180,2022-02-10_11h53.31.440,orientation adjustment block,2021.2.3,Win32,59.82292414,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,52.22222222,65,20,75,70.22222222,5.222222222,5.222222222,-0.234259193,-0.383333346,1,0,0,1.3166,submitButton,4.148148148,-0.218518509,-0.372222292,0,0,0,0,8,8,139,1,65,69388,blockT,180,2022-02-10_11h53.31.440,orientation adjustment block,2021.2.3,Win32,59.82292414,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-31.66666667,22,20,75,-152.6666667,5.333333333,5.333333333,0.441666686,-0.301851864,1,0,0,1.5492,submitButton,5.333333333,-0.187962896,-0.39629631,0,0,0,0,9,9,21,1,22,69388,blockT,180,2022-02-10_11h53.31.440,orientation adjustment block,2021.2.3,Win32,59.82292414,,,,,,,
