consentMouse1.x,consentMouse1.y,consentMouse1.leftButton,consentMouse1.midButton,consentMouse1.rightButton,consentMouse1.clicked_name,consent_Mouse.x,consent_Mouse.y,consent_Mouse.leftButton,consent_Mouse.midButton,consent_Mouse.rightButton,consent_Mouse.clicked_name,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,startMouse_2.x,startMouse_2.y,startMouse_2.leftButton,startMouse_2.midButton,startMouse_2.rightButton,start_distance,fixedOri,minimalDistance,maxOri,this_ori,accuracy,presented_accuracy,submitMouse.x,submitMouse.y,submitMouse.leftButton,submitMouse.midButton,submitMouse.rightButton,submitMouse.time,submitMouse.clicked_name,block_accuracy,continueMouse.x,continueMouse.y,continueMouse.leftButton,continueMouse.midButton,continueMouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,startOri,participant,condition,nTrials,date,expName,psychopyVersion,OS,frameRate,continueMouse.clicked_name,EndButtonMouse.x,EndButtonMouse.y,EndButtonMouse.leftButton,EndButtonMouse.midButton,EndButtonMouse.rightButton,EndButtonMouse.clicked_name
0.344444444,-0.398888889,1,0,0,consent_button1,0.391111111,-0.398888889,1,0,0,consent_button,0.215555556,-0.308888889,1,0,0,0.215555556,-0.308888889,1,0,0,28.33333333,29,20,75,63.33333333,34.33333333,34.33333333,-0.543333333,-0.403333333,1,0,0,7.015,submitButton,34.33333333,-0.543333333,-0.403333333,0,0,0,0,0,0,103,1,29,69607,blockT,180,2022-02-10_10h50.26.741,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-55,-36,20,75,-204,12,12,0.402222222,-0.286666667,1,0,0,0.483,submitButton,23.16666667,-0.551111111,-0.398888889,0,0,0,0,1,1,110,1,36,69607,blockT,180,2022-02-10_10h50.26.741,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,23.88888889,50,20,75,58.88888889,8.888888889,8.888888889,0.408888889,-0.282222222,1,0,0,0.466,submitButton,18.40740741,-0.52,-0.392222222,0,0,0,0,2,2,49,1,50,69607,blockT,180,2022-02-10_10h50.26.741,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-31.66666667,-37,20,75,-36.66666667,0.333333333,0.333333333,0.388888889,-0.275555556,1,0,0,0.099,submitButton,0.333333333,-0.533333333,-0.405555556,0,0,0,0,3,3,36,1,37,69607,blockT,180,2022-02-10_10h50.26.741,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,30.55555556,-38,20,75,-24.44444444,13.55555556,13.55555556,0.437777778,-0.304444444,1,0,0,0.101,submitButton,6.944444444,-0.161111111,-0.305555556,0,0,0,0,4,4,112,1,38,69607,blockT,180,2022-02-10_10h50.26.741,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,31.66666667,-81,20,75,-65.33333333,15.66666667,15.66666667,0.434444444,-0.29,1,0,0,0.101,submitButton,9.851851852,-0.426666667,-0.376666667,0,0,0,0,5,5,80,1,81,69607,blockT,180,2022-02-10_10h50.26.741,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-38.88888889,-79,20,75,-75.88888889,3.111111111,3.111111111,0.215555556,-0.306666667,1,0,0,0.667,submitButton,3.111111111,0.104444444,-0.355555556,0,0,0,0,6,6,78,1,79,69607,blockT,180,2022-02-10_10h50.26.741,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-39.44444444,76,20,75,56.55555556,19.44444444,19.44444444,0.48,-0.312222222,1,0,0,0.016,submitButton,11.27777778,-0.16,-0.331111111,0,0,0,0,7,7,75,1,76,69607,blockT,180,2022-02-10_10h50.26.741,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-42.22222222,-31,20,75,-42.22222222,11.22222222,11.22222222,0.42,-0.291111111,1,0,0,1.384,submitButton,11.25925926,0.076666667,-0.346666667,0,0,0,0,8,8,105,1,31,69607,blockT,180,2022-02-10_10h50.26.741,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-42.22222222,75,20,75,65.77777778,9.222222222,9.222222222,0.232222222,-0.286666667,1,0,0,0.166,submitButton,9.222222222,0.086666667,-0.405555556,0,0,0,0,9,9,149,1,75,69607,blockT,180,2022-02-10_10h50.26.741,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-50,-54,20,75,-54,0,0,0.132222222,-0.285555556,1,0,0,0.317,submitButton,4.611111111,-0.527777778,-0.413333333,0,0,0,0,10,10,53,1,54,69607,blockT,180,2022-02-10_10h50.26.741,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-40.55555556,-67,20,75,-75.55555556,8.555555556,8.555555556,0.182222222,-0.288888889,1,0,0,0.116,submitButton,5.925925926,-0.106666667,-0.267777778,0,0,0,0,11,11,66,1,67,69607,blockT,180,2022-02-10_10h50.26.741,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,72.22222222,20,20,75,36.22222222,16.22222222,16.22222222,0.4,-0.304444444,1,0,0,0.133,submitButton,16.22222222,0.028888889,-0.226666667,0,0,0,0,12,12,19,1,20,69607,blockT,180,2022-02-10_10h50.26.741,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,21.11111111,49,20,75,28.11111111,20.88888889,20.88888889,0.423333333,-0.3,1,0,0,0.067,submitButton,18.55555556,0.181111111,-0.261111111,0,0,0,0,13,13,123,1,49,69607,blockT,180,2022-02-10_10h50.26.741,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,41.66666667,-35,20,75,132.6666667,12.33333333,12.33333333,0.203333333,-0.293333333,1,0,0,0.083,submitButton,16.48148148,0.336666667,-0.391111111,1,0,0,0,14,14,109,1,35,69607,blockT,180,2022-02-10_10h50.26.741,orientation adjustment block,2021.2.3,MacIntel,58.82352941,continueButton,,,,,,
,,,,,,,,,,,,,,,,,,,,,,56.11111111,-27,20,75,-21.88888889,5.111111111,5.111111111,0.201111111,-0.293333333,1,0,0,0.65,submitButton,5.111111111,0.107777778,-0.353333333,0,0,0,0,15,15,26,1,27,69607,blockT,180,2022-02-10_10h50.26.741,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,50.55555556,-71,20,75,-58.44444444,12.55555556,12.55555556,0.375555556,-0.282222222,1,0,0,0.034,submitButton,8.833333333,0.106666667,-0.396666667,0,0,0,0,16,16,70,1,71,69607,blockT,180,2022-02-10_10h50.26.741,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-46.66666667,-58,20,75,-65.66666667,7.666666667,7.666666667,0.202222222,-0.302222222,1,0,0,0.017,submitButton,8.444444444,0.378888889,-0.421111111,0,0,0,0,17,17,132,1,58,69607,blockT,180,2022-02-10_10h50.26.741,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-70.55555556,1,20,75,1.444444444,0.444444444,0.444444444,0.173333333,-0.283333333,1,0,0,0.534,submitButton,6.444444444,-0.52,-0.403333333,0,0,0,0,18,18,0,1,1,69607,blockT,180,2022-02-10_10h50.26.741,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,58.33333333,8,20,75,19.33333333,11.33333333,11.33333333,0.414444444,-0.291111111,1,0,0,0.65,submitButton,7.422222222,-0.512222222,-0.398888889,0,0,0,0,19,19,7,1,8,69607,blockT,180,2022-02-10_10h50.26.741,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-56.66666667,-21,20,75,-18.66666667,2.333333333,2.333333333,0.18,-0.286666667,1,0,0,0.149,submitButton,6.574074074,-0.027777778,-0.352222222,0,0,0,0,20,20,95,1,21,69607,blockT,180,2022-02-10_10h50.26.741,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-28.88888889,-61,20,75,-61.88888889,0.888888889,0.888888889,0.17,-0.284444444,1,0,0,0.183,submitButton,5.761904762,-0.543333333,-0.405555556,0,0,0,0,21,21,135,1,61,69607,blockT,180,2022-02-10_10h50.26.741,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,27.22222222,-32,20,75,-20.77777778,11.22222222,11.22222222,0.427777778,-0.295555556,1,0,0,0.299,submitButton,6.444444444,0.167777778,-0.293333333,0,0,0,0,22,22,106,1,32,69607,blockT,180,2022-02-10_10h50.26.741,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-38.88888889,-67,20,75,-65.88888889,1.111111111,1.111111111,0.193333333,-0.293333333,1,0,0,0.483,submitButton,5.851851852,-0.517777778,-0.412222222,0,0,0,0,23,23,141,1,67,69607,blockT,180,2022-02-10_10h50.26.741,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,22.22222222,66,20,75,56.22222222,9.777777778,9.777777778,0.412222222,-0.317777778,1,0,0,0.031,submitButton,6.244444444,-0.507777778,-0.408888889,0,0,0,0,24,24,140,1,66,69607,blockT,180,2022-02-10_10h50.26.741,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-30,51,20,75,39,12,12,0.197777778,-0.296666667,1,0,0,0.168,submitButton,6.767676768,-0.523333333,-0.403333333,0,0,0,0,25,25,125,1,51,69607,blockT,180,2022-02-10_10h50.26.741,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-43.88888889,70,20,75,84.11111111,14.11111111,14.11111111,0.191111111,-0.285555556,1,0,0,0.149,submitButton,7.37962963,-0.347777778,-0.392222222,0,0,0,0,26,26,69,1,70,69607,blockT,180,2022-02-10_10h50.26.741,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-70.55555556,-6,20,75,-10.55555556,4.555555556,4.555555556,0.393333333,-0.295555556,1,0,0,0.266,submitButton,7.162393162,-0.543333333,-0.41,0,0,0,0,27,27,5,1,6,69607,blockT,180,2022-02-10_10h50.26.741,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,68.88888889,68,20,75,222.8888889,25.11111111,25.11111111,0.216666667,-0.296666667,1,0,0,0.116,submitButton,8.444444444,-0.546666667,-0.401111111,0,0,0,0,28,28,67,1,68,69607,blockT,180,2022-02-10_10h50.26.741,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-55.55555556,57,20,75,43.44444444,13.55555556,13.55555556,0.202222222,-0.277777778,1,0,0,0.183,submitButton,8.785185185,0.318888889,-0.393333333,1,0,0,0,29,29,56,1,57,69607,blockT,180,2022-02-10_10h50.26.741,orientation adjustment block,2021.2.3,MacIntel,58.82352941,continueButton,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-54.44444444,-30,20,75,-31.44444444,1.444444444,1.444444444,0.207777778,-0.301111111,1,0,0,0.083,submitButton,8.326388889,-0.008888889,-0.282222222,0,0,0,0,30,30,104,1,30,69607,blockT,180,2022-02-10_10h50.26.741,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,41.11111111,-90,20,75,-91.88888889,1.888888889,1.888888889,0.425555556,-0.292222222,1,0,0,0.016,submitButton,7.947712418,-0.032222222,-0.263333333,0,0,0,0,31,31,89,1,90,69607,blockT,180,2022-02-10_10h50.26.741,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-41.11111111,48,20,75,29.88888889,18.11111111,18.11111111,0.383333333,-0.275555556,1,0,0,0.2,submitButton,8.512345679,-0.525555556,-0.411111111,0,0,0,0,32,32,122,1,48,69607,blockT,180,2022-02-10_10h50.26.741,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,50,-70,20,75,-39,31,31,0.422222222,-0.286666667,1,0,0,0.181,submitButton,9.695906433,0.318888889,-0.251111111,0,0,0,0,33,33,144,1,70,69607,blockT,180,2022-02-10_10h50.26.741,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,43.88888889,-10,20,75,-16.11111111,6.111111111,6.111111111,0.397777778,-0.281111111,1,0,0,0.4,submitButton,9.516666667,-0.51,-0.406666667,0,0,0,0,34,34,9,1,10,69607,blockT,180,2022-02-10_10h50.26.741,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
