"","X68803","X68851","X69100","X69241","X69247","X69637","X69859","X67243","X69169","X69745","X70552","X69139","X69016","X67042","X67708","X68926","X69670","X69739"
"coeff (Intercept)","0.345307321401676","0.277153965104407","0.223903865780757","0.2384546291473","0.834010470888888","0.193099149244383","0.94475472402216","0.315269283297269","0.171305993852886","0.444335617531036","0.235359109745624","0.151000108744258","0.334768047728057","0.329737572152886","0.279534200072005","0.329140327599069","0.177720150883675","0.24254480348262"
"coeff trial","-0.000393308049926439","-0.000725209993848575","0.000422923431458791","-0.000221710772714178","-0.00421154717127072","-0.000731728941128842","-0.00442770972915831","-0.000425462402670864","8.06008124911267e-05","-0.00126786442287211","-0.00050246998079879","0.000332644187847362","-8.29021165776718e-05","-0.00071132121752729","-0.000394301525903062","-0.00114239857420702","0.00152600675604288","0.000437540448565284"
"Std. Error (Intercept)","0.0444618062391537","0.0240843779365464","0.0298440674106007","0.0336303763961604","0.0613244366297439","0.0205680723553847","0.0958731041181577","0.0344597466197886","0.026969960435545","0.0624281779031544","0.0269733453710419","0.0382514380589866","0.0445777578652593","0.0486222545907627","0.036623376091264","0.0306226762648394","0.0730004423982147","0.0716708646737964"
"Std. Error trial","0.000426059093024626","0.000230790628804257","0.000285983349950571","0.000322265982365939","0.000587646703109113","0.000197095327298761","0.000918712289067259","0.000330213494065306","0.000258441971976375","0.000598223399056949","0.000258474408412718","0.000366547704306889","0.000427170209482369","0.000465926948183902","0.000350946660084243","0.0002934444364497","0.000699533035416599","0.000686792242199058"
"P-value (Intercept)","6.14132769154027e-13","2.89142194082922e-23","2.87261561331243e-12","3.0281534590006e-11","2.40025375318523e-29","2.91008817350706e-17","1.47860656900818e-18","1.3216736389489e-16","1.72364979473541e-09","2.59906589867477e-11","1.85700789260689e-15","0.000113548712822226","2.75360856473155e-12","1.69038629983286e-10","1.34611920639624e-12","4.38461647873968e-21","0.015899236387798","0.000878237647263083"
"P-value trial","0.357188944411427","0.00196388943466384","0.140950721537455","0.492364401135865","1.96722359769407e-11","0.00027425345553616","3.07146351649916e-06","0.199262818101227","0.755502811781255","0.0354446057687321","0.0534740112292069","0.365366304083098","0.846340185958412","0.128615610122103","0.262722546082996","0.000139814449447062","0.0304599558738186","0.5248923504074"
"R-squared","0.00476465852519649","0.0525562824327582","0.0121372032333862","0.00265198697027855","0.223937740671739","0.0718683061816161","0.115428293223719","0.00924019465653233","0.000546129327484027","0.0246136217578437","0.0207893667081838","0.00460547170319532","0.000211552145401085","0.0129248667844374","0.00704183165916927","0.0784648997633137","0.0260386331619132","0.00227497441592996"
"BayesFactor","0.240110411957169","14.7100596837394","0.4454909560658","0.201360438823759","375757605.048067","83.5542494486371","4945.61788175761","0.349178908918984","0.169043235549072","1.28557786752132","0.927289334960493","0.236943112637621","0.164416870399624","0.47607182517799","0.290429402732459","152.752147540576","1.45261359458543","0.195144528936055"
