"","X67060","X67267","X67417","X68965","X68995","X69160","X69175","X69850","X69862","X69199","X69220","X69358","X69058","X69076","X69727","X69853","X67486","X67759"
"coeff (Intercept)","0.61099766700149","0.276285144220795","0.515984532188268","0.35675080493414","0.357077084233457","0.406608016477095","0.163807089202297","0.393527844790317","0.251297128130354","0.319920121820857","0.239576864559342","0.257856300571012","0.302630636226505","0.376502588162756","0.552990492512414","0.355973016329485","0.211008220769026","0.219938392104283"
"coeff trial","-0.00210258537128718","0.000292464960666481","-0.000626351186242374","-0.000569970127571839","-0.000306472974280069","-0.000912409961257037","0.000297936772780024","0.00146767287506096","-0.000686867145270944","-0.00101256741183267","0.000598614829301316","-0.000537016397224195","0.000267941913028179","-0.000460029460361945","-0.00175359766005123","0.000318258370453821","-0.000361669380197949","-0.000361584821225964"
"Std. Error (Intercept)","0.0787334038738504","0.0324086346033151","0.0890839973985165","0.0325729200752052","0.0528437753356981","0.0528238421998744","0.0334967160329464","0.0856765893841533","0.033733282475097","0.0319579249606475","0.0490083035700721","0.0326753199940639","0.0505479993950971","0.0594767991907812","0.0944342975770058","0.0536212436426714","0.0390398471352769","0.039077778824716"
"Std. Error trial","0.000754469633212832","0.00031055853626332","0.000853655088380021","0.000312132815966987","0.000506380034819593","0.000506189023826371","0.000320985170407514","0.000821003307200561","0.000323252088742784","0.000306239572239693","0.000469626295824052","0.00031311407202123","0.000484380563862904","0.000569941557995383","0.000904924801292612","0.000513830191926182","0.000374102702279078","0.000374466185964657"
"P-value (Intercept)","6.36399993002506e-13","6.39050918819032e-15","3.08950908178661e-08","1.14343552091366e-21","1.93290246779152e-10","9.21200064374389e-13","2.24096740917912e-06","8.2355802857388e-06","3.90208312379993e-12","5.3875231489735e-19","2.25857058460578e-06","2.93049170174761e-13","1.1519211136086e-08","1.9313497089166e-09","2.24280734496847e-08","3.69406049345804e-10","2.06104772352599e-07","6.97047992357823e-08"
"P-value trial","0.00590009811122971","0.347602825756135","0.464079455550442","0.0695182457199202","0.545801496997584","0.0731571835094271","0.354563451463038","0.0755325431559726","0.0349777937882471","0.00114290597409099","0.204090309882013","0.088070384763173","0.580845164569455","0.420656143068445","0.0542253814211079","0.536455173046675","0.334973235410854","0.335554068406369"
"R-squared","0.0418077134929354","0.00495772316813045","0.00301536164383146","0.018388444294753","0.00205361215358184","0.017925813847219","0.00481682981470074","0.0176368405052722","0.0247379734667939","0.0578653077266597","0.00904531968656622","0.0162566747652111","0.00171609749159709","0.00364673315906199","0.0206608435510967","0.00215062859982734","0.00522332901613153","0.00521082175424746"
"BayesFactor","5.69994478439172","0.244009557363434","0.207541903132722","0.755967525521764","0.19158606623387","0.726844566043316","0.241157782619285","0.709234131542805","1.29934333310321","23.6110830920739","0.343515448133199","0.630915151859676","0.186286862396598","0.218744654885877","0.917190040207362","0.193137446565583","0.249479120877595","0.249218788305211"
