"","X67060","X67267","X67417","X68965","X68995","X69160","X69175","X69850","X69862","X69199","X69220","X69358","X69058","X69076","X69727","X69853","X67486","X67759"
"coeff (Intercept)","-0.99130646598409","-1.61920270029485","-1.2416402721017","-1.27202766087348","-1.2581416300085","-1.31876798279425","-2.27515659437852","-1.42237902217631","-1.97053150279765","-1.67423392928428","-1.84840301816093","-1.75780668053031","-1.62914623168929","-1.59327473793764","-1.40034700929778","-1.36291941872885","-2.40318155019418","-2.09599398796975"
"coeff trials","-0.00719093729620802","0.000938396706962592","-0.00205505690991602","-0.00273152557977626","-0.00358804737681079","-0.00410810822931847","0.000884602957380806","0.00180646874131002","-0.00245786235468377","-0.00300288355262207","0.00088722058926186","-0.00318463884651616","-7.42835471157358e-06","-0.000763926202152636","-0.00333113270023657","-0.000662460420924196","0.00120930197056918","-0.000858590350006603"
"Std. Error (Intercept)","0.205696008986772","0.148827140387376","0.187278241306428","0.141514710511503","0.165069208595901","0.176180025940928","0.18159711399924","0.196620159483637","0.169313905844283","0.164545570081463","0.16736154779758","0.163098829523287","0.172125974534892","0.19030594935303","0.185078629077623","0.171232730683151","0.175903403869533","0.157552623417691"
"Std. Error trials","0.00197109974696695","0.00142614890879209","0.00179460989967606","0.00135607691882473","0.00158178992824474","0.00168826029373826","0.00174017000726956","0.0018841296363301","0.00162246510572363","0.00157677211701741","0.00160375646635429","0.00156290860084033","0.00164941199648645","0.00182362317316612","0.00177353192578157","0.00164085241023672","0.00168560953888104","0.00150976160248477"
"P-value (Intercept)","3.07411455564035e-06","1.84551592745619e-21","3.87359655499724e-10","3.61322929412309e-16","1.43353543589797e-12","3.17206059182682e-12","3.16501423602833e-26","1.34201888547539e-11","1.21201018658776e-23","1.85860555200867e-19","6.22984520069187e-22","3.61633672340463e-21","1.78890438163713e-17","1.62667834145816e-14","1.98336263120922e-12","1.95580804556955e-13","1.58424160124494e-29","1.753457454084e-28"
"P-value trials","0.000346733043145495","0.511392381531714","0.253693745613375","0.0454851018000213","0.0245091845950351","0.0159489934831804","0.61184235893814","0.338969288849595","0.131573015500335","0.0584644267009478","0.580811010183089","0.0430665844296035","0.996411672207795","0.675790074654568","0.0619824448427532","0.6868962907693","0.474051029899025","0.570281529008307"
"R-squared","0.0695693290724918","0.00242643204730333","0.00731307265921548","0.0222860803263406","0.0280945915450883","0.0321938786674881","0.00144965073918384","0.00513785971574118","0.0127286086898813","0.0199691177754975","0.00171640714430577","0.0227939380968342","1.13948055243441e-07","0.000984883055710334","0.0194340208806416","0.000914878292270468","0.00288324516311398","0.00181362248155831"
"BayesFactor","67.7916105145463","0.197617880578151","0.297097861056891","1.05356094513805","1.73327043643143","2.46857138698899","0.182208828763792","0.247705610365521","0.468258156236888","0.86472134924581","0.186291655266871","1.10026578711648","0.161559753796693","0.17531125657516","0.826231707480669","0.174295557601691","0.205272432693584","0.187802586452125"
