"","X21486","X21589","X22223","X67429","X67501","X67561","X68857","X68929","X69190","X69364","X69700","X69757","X66943","X67084","X67246","X68998","X69214","X67312"
"coeff (Intercept)","-1.34040601039397","-1.11657729165849","-1.66883330392616","-1.41903845979775","-1.42382049801098","-1.16367846199233","-1.33884563728666","-1.00876619978464","-1.60211645739558","-1.01290447849495","-0.991999752769743","-1.46475624645234","-1.31273863853813","-1.82542635366564","-1.00643132450308","-0.718780759891158","-1.66487009750733","-1.28030202302944"
"coeff block","-0.0170465232946099","-0.0807521875107105","0.0119837499447696","-0.0202773952529081","0.0109053968933811","-0.00169741357288618","-0.0211870305775126","0.0219899170749171","-0.0127475641592235","-0.0537701273263379","-0.0575480449603068","0.00989645017675887","-0.0229911713519673","0.0112277481801025","-0.00518549700536441","-0.0227432603762605","0.00200205267817491","-0.0103298640751185"
"Std. Error (Intercept)","0.164328215632283","0.157647638032874","0.162703076573637","0.120071503499774","0.18895801067582","0.114075891328652","0.178263408898562","0.372316473536129","0.180699628632759","0.233570797487018","0.121534495889488","0.188110994256644","0.170150304805248","0.157688318287186","0.182605566296511","0.326867348671853","0.176636929310049","0.176929436120204"
"Std. Error block","0.0223278077546873","0.0214200960038116","0.0221069948386798","0.0163145047041608","0.0256743379087057","0.0154998614281208","0.0242212276709003","0.0505878470902396","0.0245522447495196","0.0317360219809666","0.0165132862262409","0.0255592510400285","0.0231188738980422","0.0214256233619356","0.0248112106829409","0.0444125270535447","0.0240002326127509","0.0240399764619673"
"P-value (Intercept)","9.92906487035554e-06","3.36406904092257e-05","1.25917308724255e-06","3.37176956474064e-07","1.98139597913893e-05","1.32422662755591e-06","2.03810594769654e-05","0.021955003294651","4.73370877116152e-06","0.00147419859364722","9.87133022176681e-06","1.49084994551787e-05","1.61525304258576e-05","4.09387065953076e-07","0.000257600513766136","0.052530047039351","2.72678623623308e-06","2.80362761817419e-05"
"P-value block","0.462817102534702","0.00366198392769281","0.599633941231267","0.24225543357779","0.680006805712591","0.914963231430878","0.402240964062961","0.673019614308269","0.614916027687005","0.121073163910387","0.00587234296693482","0.706723481231192","0.343445080773385","0.611671780325722","0.838645605822159","0.619705815064217","0.935165377612336","0.676528837414605"
"R-squared","0.0550776720139248","0.586987560684276","0.0285461938875159","0.133810304565183","0.0177222457717166","0.00119784102320515","0.0710767734915611","0.0185449305603878","0.0262494212405243","0.223037229810593","0.548428865063853","0.0147706624509897","0.0899976855792326","0.0267271710988722","0.00434902581458286","0.0255536194871271","0.000695373277598701","0.0181290705711256"
"BayesFactor","18.4092418192744","3.27654664618656e+32","1.80196013816793","29690.2841910328","0.714393263214301","0.17843819363849","77.7460621379484","0.766084427926149","1.4791286739206","339939217.01067","1.2849498588181e+29","0.556363146660783","444.089347357636","1.54105890532752","0.231929678204632","1.39342115665727","0.17114935952599","0.73949676415494"
