"","X68803","X68851","X69100","X69241","X69247","X69637","X69859","X67243","X69169","X69745","X70552","X69139","X69016","X67042","X67708","X68926","X69670","X69739"
"coeff (Intercept)","0.34715184040303","0.275753942577778","0.21939848119899","0.233169052790909","0.863081047037374","0.195695457594949","0.971518363345455","0.314965227458586","0.171645906393939","0.460343013044445","0.242124920369697","0.140812569750505","0.330352743186869","0.331999993160606","0.278981305735354","0.339004075981818","0.165683982313132","0.232515210120202"
"coeff block","-0.00575983038764568","-0.00988176644871794","0.00658153155827506","-0.00227373054988345","-0.0631100915613053","-0.0105873503881119","-0.0657648261249417","-0.00587696793892775","0.00106991707529137","-0.0201152501205128","-0.00803682213636363","0.0061987443067599","-0.000474974924475533","-0.0102518447990676","-0.00540482980885782","-0.01742320297669","0.0230984276911422","0.00763492368578088"
"Std. Error (Intercept)","0.0109377593835565","0.00837812227846786","0.00786172896289998","0.0104086160153908","0.0345541853952755","0.0053510181912413","0.0385792017687074","0.0114319850417363","0.00794963746573639","0.0159728511765738","0.00821612867413416","0.0063148106256912","0.00979347130798857","0.0107857207075718","0.00711135461323878","0.0087868969422216","0.0293307977724562","0.0214815839425193"
"Std. Error block","0.00148614885060006","0.00113836265341972","0.00106819861840333","0.00141425242457479","0.00469498926679741","0.000727060200867897","0.00524188129900056","0.00155330089409311","0.00108014303186745","0.00217028310684528","0.00111635205687588","0.000858013805573089","0.00133067071759074","0.00146549086246577","0.00096624282122742","0.00119390419308875","0.003985270645307","0.00291877249861967"
"P-value (Intercept)","3.35677588526553e-75","1.32800804014155e-77","6.51914047727242e-67","1.10915620952377e-53","4.48259837290809e-60","1.05011623155975e-84","1.44103374119967e-60","4.17795134511996e-66","1.34885411515308e-51","5.93879854263579e-69","2.23136906110636e-70","2.03032115191256e-53","3.05849568617789e-79","3.39459226543203e-73","1.55553338962842e-89","2.22775690671823e-88","6.29848104696273e-08","2.66537431608835e-21"
"P-value block","0.000149345482952578","2.45172624488554e-15","4.68547894903776e-09","0.109667501369052","6.92292361382925e-29","3.84016507309875e-32","2.81600027706034e-26","0.000211028153967604","0.323258352821224","6.2161625427995e-17","1.6371591330959e-11","1.41752551569282e-11","0.721556531975942","5.16031872123477e-11","8.25961976821826e-08","3.10971837780436e-32","3.03067308892101e-08","0.00966621863130921"
"R-squared","0.07781987440941","0.297426497137593","0.175781200462158","0.0143134055928941","0.503746472235615","0.543645709015598","0.469295136397081","0.0744358228469128","0.00548189097536155","0.32551468746942","0.225508539207098","0.22673850378013","0.000715269017923016","0.215641529907591","0.149501349281554","0.544721305600212","0.158762465912899","0.0370175178361746"
"BayesFactor","143.968711819644","2083798329854.24","2097329.34527349","0.535272850754594","3.25030062941384e+25","5.09311045536781e+28","9.04468931087726e+22","105.6053194531","0.254923294884357","72420877625930","447638780.107273","513532756.851801","0.17143213441544","150012296.658985","141897.43374638","6.26594705773914e+28","362705.087528963","3.75163331179943"
