consentMouse1.x,consentMouse1.y,consentMouse1.leftButton,consentMouse1.midButton,consentMouse1.rightButton,consentMouse1.clicked_name,consent_Mouse.x,consent_Mouse.y,consent_Mouse.leftButton,consent_Mouse.midButton,consent_Mouse.rightButton,consent_Mouse.clicked_name,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,start_distance,fixedOri,minimalDistance,maxOri,this_ori,accuracy,presented_accuracy,submitMouse.x,submitMouse.y,submitMouse.leftButton,submitMouse.midButton,submitMouse.rightButton,submitMouse.time,submitMouse.clicked_name,block_accuracy,continueMouse.x,continueMouse.y,continueMouse.leftButton,continueMouse.midButton,continueMouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,startOri,participant,condition,nTrials,date,expName,psychopyVersion,OS,frameRate,continueMouse.clicked_name,EndButtonMouse.x,EndButtonMouse.y,EndButtonMouse.leftButton,EndButtonMouse.midButton,EndButtonMouse.rightButton,EndButtonMouse.clicked_name
0.4125,-0.406944444,1,0,0,consent_button1,0.376388889,-0.402777778,1,0,0,consent_button,0.348611111,-0.384722222,1,0,0,50.55555556,65,20,75,178.5555556,66.44444444,66.44444444,0.397222222,-0.301388889,1,0,0,2.245,submitButton,66.44444444,-0.045833333,-0.391666667,0,0,0,0,0,0,139,1,65,21999,N,180,2022-02-10_11h39.46.547,orientation adjustment blockN,2021.2.3,Win32,60.09615385,,,,,,,
,,,,,,,,,,,,,,,,,21.66666667,-21,20,75,-11.33333333,9.666666667,9.666666667,0.401388889,-0.298611111,1,0,0,1.148,submitButton,38.05555556,-0.130555556,-0.284722222,0,0,0,0,1,1,95,1,21,21999,N,180,2022-02-10_11h39.46.547,orientation adjustment blockN,2021.2.3,Win32,60.09615385,,,,,,,
,,,,,,,,,,,,,,,,,56.11111111,-54,20,75,-36.88888889,17.11111111,17.11111111,0.391666667,-0.284722222,1,0,0,0.15,submitButton,31.07407407,0.113888889,-0.244444444,0,0,0,0,2,2,128,1,54,21999,N,180,2022-02-10_11h39.46.547,orientation adjustment blockN,2021.2.3,Win32,60.09615385,,,,,,,
,,,,,,,,,,,,,,,,,-32.22222222,-67,20,75,-264.2222222,17.22222222,17.22222222,0.394444444,-0.281944444,1,0,0,1.498,submitButton,17.22222222,-0.179166667,-0.404166667,0,0,0,0,3,3,66,1,67,21999,N,180,2022-02-10_11h39.46.547,orientation adjustment blockN,2021.2.3,Win32,60.09615385,,,,,,,
,,,,,,,,,,,,,,,,,58.33333333,-55,20,75,-35.66666667,19.33333333,19.33333333,0.402777778,-0.306944444,1,0,0,0.798,submitButton,18.27777778,-0.556944444,-0.405555556,0,0,0,0,4,4,54,1,55,21999,N,180,2022-02-10_11h39.46.547,orientation adjustment blockN,2021.2.3,Win32,60.09615385,,,,,,,
,,,,,,,,,,,,,,,,,60,37,20,75,220,3,3,0.197222222,-0.284722222,1,0,0,0.101,submitButton,13.18518519,-0.05,-0.4,0,0,0,0,5,5,111,1,37,21999,N,180,2022-02-10_11h39.46.547,orientation adjustment blockN,2021.2.3,Win32,60.09615385,,,,,,,
,,,,,,,,,,,,,,,,,38.88888889,-20,20,75,-20.11111111,0.111111111,0.111111111,0.406944444,-0.295833333,1,0,0,0.3,submitButton,0.111111111,-0.556944444,-0.394444444,0,0,0,0,6,6,94,1,20,21999,N,180,2022-02-10_11h39.46.547,orientation adjustment blockN,2021.2.3,Win32,60.09615385,,,,,,,
,,,,,,,,,,,,,,,,,-31.11111111,26,20,75,29.88888889,3.888888889,3.888888889,0.220833333,-0.295833333,1,0,0,0.449,submitButton,2,-0.529166667,-0.384722222,0,0,0,0,7,7,25,1,26,21999,N,180,2022-02-10_11h39.46.547,orientation adjustment blockN,2021.2.3,Win32,60.09615385,,,,,,,
,,,,,,,,,,,,,,,,,-36.66666667,-78,20,75,-259.6666667,1.666666667,1.666666667,0.368055556,-0.293055556,1,0,0,0.067,submitButton,1.888888889,-0.536111111,-0.406944444,0,0,0,0,8,8,77,1,78,21999,N,180,2022-02-10_11h39.46.547,orientation adjustment blockN,2021.2.3,Win32,60.09615385,,,,,,,
,,,,,,,,,,,,,,,,,38.88888889,56,20,75,229.8888889,6.111111111,6.111111111,0.2125,-0.295833333,1,0,0,1.299,submitButton,6.111111111,-0.183333333,-0.334722222,0,0,0,0,9,9,130,1,56,21999,N,180,2022-02-10_11h39.46.547,orientation adjustment blockN,2021.2.3,Win32,60.09615385,,,,,,,
,,,,,,,,,,,,,,,,,-51.66666667,76,20,75,59.33333333,16.66666667,16.66666667,0.181944444,-0.290277778,1,0,0,0.217,submitButton,11.38888889,-0.145833333,-0.325,0,0,0,0,10,10,75,1,76,21999,N,180,2022-02-10_11h39.46.547,orientation adjustment blockN,2021.2.3,Win32,60.09615385,,,,,,,
,,,,,,,,,,,,,,,,,41.11111111,30,20,75,219.1111111,9.111111111,9.111111111,0.173611111,-0.293055556,1,0,0,0.134,submitButton,10.62962963,-0.5375,-0.386111111,0,0,0,0,11,11,104,1,30,21999,N,180,2022-02-10_11h39.46.547,orientation adjustment blockN,2021.2.3,Win32,60.09615385,,,,,,,
,,,,,,,,,,,,,,,,,63.88888889,49,20,75,215.8888889,13.11111111,13.11111111,0.202777778,-0.2875,1,0,0,0.149,submitButton,13.11111111,-0.5125,-0.405555556,0,0,0,0,12,12,123,1,49,21999,N,180,2022-02-10_11h39.46.547,orientation adjustment blockN,2021.2.3,Win32,60.09615385,,,,,,,
,,,,,,,,,,,,,,,,,22.77777778,-16,20,75,-19.22222222,3.222222222,3.222222222,0.393055556,-0.2875,1,0,0,0.117,submitButton,8.166666667,-0.526388889,-0.398611111,0,0,0,0,13,13,15,1,16,21999,N,180,2022-02-10_11h39.46.547,orientation adjustment blockN,2021.2.3,Win32,60.09615385,,,,,,,
,,,,,,,,,,,,,,,,,-63.33333333,-42,20,75,-205.3333333,16.66666667,16.66666667,0.381944444,-0.308333333,1,0,0,0.15,submitButton,11,0.25,-0.401388889,1,0,0,0,14,14,116,1,42,21999,N,180,2022-02-10_11h39.46.547,orientation adjustment blockN,2021.2.3,Win32,60.09615385,continueButton,,,,,,
,,,,,,,,,,,,,,,,,41.66666667,-41,20,75,-32.33333333,8.666666667,8.666666667,-0.509722222,-0.4,1,0,0,1.399,submitButton,8.666666667,-0.101388889,-0.329166667,0,0,0,0,15,15,115,1,41,21999,N,180,2022-02-10_11h39.46.547,orientation adjustment blockN,2021.2.3,Win32,60.09615385,,,,,,,
,,,,,,,,,,,,,,,,,-71.66666667,-22,20,75,-197.6666667,4.333333333,4.333333333,0.386111111,-0.281944444,1,0,0,0.017,submitButton,6.5,-0.536111111,-0.415277778,0,0,0,0,16,16,21,1,22,21999,N,180,2022-02-10_11h39.46.547,orientation adjustment blockN,2021.2.3,Win32,60.09615385,,,,,,,
,,,,,,,,,,,,,,,,,-40.55555556,6,20,75,17.44444444,11.44444444,11.44444444,0.211111111,-0.284722222,1,0,0,0.216,submitButton,8.148148148,-0.534722222,-0.398611111,0,0,0,0,17,17,5,1,6,21999,N,180,2022-02-10_11h39.46.547,orientation adjustment blockN,2021.2.3,Win32,60.09615385,,,,,,,
,,,,,,,,,,,,,,,,,-45.55555556,-34,20,75,-198.5555556,15.44444444,15.44444444,-0.534722222,-0.395833333,1,0,0,2.715,submitButton,9.972222222,-0.373611111,-0.393055556,0,0,0,0,18,18,33,1,34,21999,N,180,2022-02-10_11h39.46.547,orientation adjustment blockN,2021.2.3,Win32,60.09615385,,,,,,,
,,,,,,,,,,,,,,,,,-71.11111111,88,20,75,85.88888889,2.111111111,2.111111111,0.204166667,-0.298611111,1,0,0,0.931,submitButton,8.4,-0.075,-0.336111111,0,0,0,0,19,19,87,1,88,21999,N,180,2022-02-10_11h39.46.547,orientation adjustment blockN,2021.2.3,Win32,60.09615385,,,,,,,
,,,,,,,,,,,,,,,,,58.33333333,58,20,75,233.3333333,4.666666667,4.666666667,0.198611111,-0.304166667,1,0,0,0.931,submitButton,7.777777778,-0.556944444,-0.393055556,0,0,0,0,20,20,57,1,58,21999,N,180,2022-02-10_11h39.46.547,orientation adjustment blockN,2021.2.3,Win32,60.09615385,,,,,,,
,,,,,,,,,,,,,,,,,-63.88888889,49,20,75,53.11111111,4.111111111,4.111111111,0.219444444,-0.311111111,1,0,0,0.15,submitButton,7.253968254,-0.563888889,-0.390277778,0,0,0,0,21,21,48,1,49,21999,N,180,2022-02-10_11h39.46.547,orientation adjustment blockN,2021.2.3,Win32,60.09615385,,,,,,,
