consentMouse1.x,consentMouse1.y,consentMouse1.leftButton,consentMouse1.midButton,consentMouse1.rightButton,consentMouse1.clicked_name,consent_Mouse.x,consent_Mouse.y,consent_Mouse.leftButton,consent_Mouse.midButton,consent_Mouse.rightButton,consent_Mouse.clicked_name,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,start_distance,fixedOri,minimalDistance,maxOri,this_ori,accuracy,presented_accuracy,submitMouse.x,submitMouse.y,submitMouse.leftButton,submitMouse.midButton,submitMouse.rightButton,submitMouse.time,submitMouse.clicked_name,block_accuracy,continueMouse.x,continueMouse.y,continueMouse.leftButton,continueMouse.midButton,continueMouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,startOri,participant,condition,nTrials,date,expName,psychopyVersion,OS,frameRate,continueMouse.clicked_name,EndButtonMouse.x,EndButtonMouse.y,EndButtonMouse.leftButton,EndButtonMouse.midButton,EndButtonMouse.rightButton,EndButtonMouse.clicked_name
0.350926104,-0.394444491,1,0,0,consent_button1,0.393518585,-0.405555659,1,0,0,consent_button,0.050000162,-0.114814903,1,0,0,41.11111111,17,20,75,58.11111111,41.11111111,41.11111111,-0.519444397,-0.387963066,1,0,0,5.2792,submitButton,41.11111111,-0.351851824,-0.358333491,0,0,0,0,0,0,1,1,17,68998,N,180,2022-02-24_16h43.38.011,orientation adjustment blockN,2021.2.3,Win32,61.65228113,,,,,,,
,,,,,,,,,,,,,,,,,-50,-65,20,75,-107,42,42,0.171296352,-0.286111209,1,0,0,2.8823,submitButton,41.55555556,-0.511111091,-0.394444491,0,0,0,0,1,1,49,1,65,68998,N,180,2022-02-24_16h43.38.011,orientation adjustment blockN,2021.2.3,Win32,61.65228113,,,,,,,
,,,,,,,,,,,,,,,,,57.22222222,75,20,75,132.2222222,57.22222222,57.22222222,-0.517592517,-0.406481585,1,0,0,3.432,submitButton,46.77777778,-0.517592517,-0.406481585,0,0,0,0,2,2,59,1,75,68998,N,180,2022-02-24_16h43.38.011,orientation adjustment blockN,2021.2.3,Win32,61.65228113,,,,,,,
,,,,,,,,,,,,,,,,,-41.66666667,-24,20,75,-65.66666667,41.66666667,41.66666667,-0.482407358,-0.39166677,1,0,0,1.2987,submitButton,41.66666667,-0.482407358,-0.39166677,0,0,0,0,3,3,8,1,24,68998,N,180,2022-02-24_16h43.38.011,orientation adjustment blockN,2021.2.3,Win32,61.65228113,,,,,,,
,,,,,,,,,,,,,,,,,-22.77777778,-59,20,75,-131.7777778,72.77777778,72.77777778,0.393518585,-0.291666764,1,0,0,6.5465,submitButton,57.22222222,-0.531481406,-0.412963067,0,0,0,0,4,4,43,1,59,68998,N,180,2022-02-24_16h43.38.011,orientation adjustment blockN,2021.2.3,Win32,61.65228113,,,,,,,
,,,,,,,,,,,,,,,,,-20.55555556,-71,20,75,-91.55555556,20.55555556,20.55555556,-0.587962919,-0.38240751,1,0,0,19.2732,submitButton,45,-0.587962919,-0.38240751,0,0,0,0,5,5,55,1,71,68998,N,180,2022-02-24_16h43.38.011,orientation adjustment blockN,2021.2.3,Win32,61.65228113,,,,,,,
,,,,,,,,,,,,,,,,,-48.33333333,-70,20,75,-118.3333333,48.33333333,48.33333333,-0.547222204,-0.426851957,1,0,0,6.3791,submitButton,48.33333333,-0.547222204,-0.426851957,0,0,0,0,6,6,54,1,70,68998,N,180,2022-02-24_16h43.38.011,orientation adjustment blockN,2021.2.3,Win32,61.65228113,,,,,,,
,,,,,,,,,,,,,,,,,-71.11111111,21,20,75,-50.11111111,71.11111111,71.11111111,-0.539814768,-0.405555659,1,0,0,1.5191,submitButton,59.72222222,-0.539814768,-0.405555659,0,0,0,0,7,7,5,1,21,68998,N,180,2022-02-24_16h43.38.011,orientation adjustment blockN,2021.2.3,Win32,61.65228113,,,,,,,
,,,,,,,,,,,,,,,,,-60.55555556,-52,20,75,-112.5555556,60.55555556,60.55555556,-0.539814768,-0.405555659,1,0,0,1.1154,submitButton,60,-0.2583333,-0.238888984,0,0,0,0,8,8,36,1,52,68998,N,180,2022-02-24_16h43.38.011,orientation adjustment blockN,2021.2.3,Win32,61.65228113,,,,,,,
,,,,,,,,,,,,,,,,,55.55555556,-72,20,75,-64.44444444,7.555555556,7.555555556,0.398148328,-0.280555653,1,0,0,6.6794,submitButton,7.555555556,-0.238888742,-0.336111211,0,0,0,0,9,9,56,1,72,68998,N,180,2022-02-24_16h43.38.011,orientation adjustment blockN,2021.2.3,Win32,61.65228113,,,,,,,
