consentMouse1.x,consentMouse1.y,consentMouse1.leftButton,consentMouse1.midButton,consentMouse1.rightButton,consentMouse1.clicked_name,consent_Mouse.x,consent_Mouse.y,consent_Mouse.leftButton,consent_Mouse.midButton,consent_Mouse.rightButton,consent_Mouse.clicked_name,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,start_distance,fixedOri,minimalDistance,maxOri,this_ori,accuracy,presented_accuracy,submitMouse.x,submitMouse.y,submitMouse.leftButton,submitMouse.midButton,submitMouse.rightButton,submitMouse.time,submitMouse.clicked_name,block_accuracy,continueMouse.x,continueMouse.y,continueMouse.leftButton,continueMouse.midButton,continueMouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,startOri,participant,condition,nTrials,date,expName,psychopyVersion,OS,frameRate,continueMouse.clicked_name,EndButtonMouse.x,EndButtonMouse.y,EndButtonMouse.leftButton,EndButtonMouse.midButton,EndButtonMouse.rightButton,EndButtonMouse.clicked_name
0.345370407,-0.404629713,1,0,0,consent_button1,0.345370407,-0.404629713,1,0,0,consent_button,0.226851885,-0.341666692,1,0,0,-41.11111111,54,20,75,50.88888889,3.111111111,3.111111111,0.225925959,-0.289814838,1,0,0,1.0652,submitButton,3.111111111,-0.294444427,-0.401851935,0,0,0,0,0,0,38,1,54,21486,N,180,2022-02-12_11h54.11.939,orientation adjustment blockN,2021.2.3,Win32,60.10337781,,,,,,,
,,,,,,,,,,,,,,,,,-62.22222222,42,20,75,33.77777778,8.222222222,8.222222222,0.20277781,-0.308333357,1,0,0,0.3172,submitButton,5.666666667,-0.324074057,-0.400000027,0,0,0,0,1,1,26,1,42,21486,N,180,2022-02-12_11h54.11.939,orientation adjustment blockN,2021.2.3,Win32,60.10337781,,,,,,,
,,,,,,,,,,,,,,,,,-53.33333333,-36,20,75,-49.33333333,13.33333333,13.33333333,0.214814848,-0.307407488,1,0,0,1.1499,submitButton,8.222222222,-0.34166665,-0.387963046,0,0,0,0,2,2,20,1,36,21486,N,180,2022-02-12_11h54.11.939,orientation adjustment blockN,2021.2.3,Win32,60.10337781,,,,,,,
,,,,,,,,,,,,,,,,,-21.66666667,-61,20,75,-53.66666667,7.333333333,7.333333333,0.201851884,-0.284259283,1,0,0,0.1661,submitButton,7.333333333,-0.34166665,-0.399074157,0,0,0,0,3,3,45,1,61,21486,N,180,2022-02-12_11h54.11.939,orientation adjustment blockN,2021.2.3,Win32,60.10337781,,,,,,,
,,,,,,,,,,,,,,,,,-69.44444444,68,20,75,49.55555556,18.44444444,18.44444444,0.215740774,-0.286111135,1,0,0,0.4165,submitButton,12.88888889,-0.327777761,-0.402777805,0,0,0,0,4,4,52,1,68,21486,N,180,2022-02-12_11h54.11.939,orientation adjustment blockN,2021.2.3,Win32,60.10337781,,,,,,,
,,,,,,,,,,,,,,,,,22.77777778,-62,20,75,-77.22222222,15.22222222,15.22222222,-0.339814798,-0.400925953,1,0,0,2.3256,submitButton,13.66666667,-0.339814798,-0.400925953,0,0,0,0,5,5,46,1,62,21486,N,180,2022-02-12_11h54.11.939,orientation adjustment blockN,2021.2.3,Win32,60.10337781,,,,,,,
,,,,,,,,,,,,,,,,,-62.22222222,-58,20,75,-49.22222222,8.777777778,8.777777778,0.200925958,-0.295370394,1,0,0,0.7329,submitButton,8.777777778,-0.227777758,-0.401851935,0,0,0,0,6,6,42,1,58,21486,N,180,2022-02-12_11h54.11.939,orientation adjustment blockN,2021.2.3,Win32,60.10337781,,,,,,,
,,,,,,,,,,,,,,,,,-71.11111111,-26,20,75,-24.11111111,1.888888889,1.888888889,0.219444477,-0.286111135,1,0,0,0.3334,submitButton,5.333333333,-0.178703683,-0.388888915,0,0,0,0,7,7,10,1,26,21486,N,180,2022-02-12_11h54.11.939,orientation adjustment blockN,2021.2.3,Win32,60.10337781,,,,,,,
,,,,,,,,,,,,,,,,,-26.11111111,-60,20,75,-46.11111111,13.88888889,13.88888889,0.165740772,-0.309259283,1,0,0,1.7493,submitButton,8.185185185,-0.272222204,-0.410185269,0,0,0,0,8,8,44,1,60,21486,N,180,2022-02-12_11h54.11.939,orientation adjustment blockN,2021.2.3,Win32,60.10337781,,,,,,,
,,,,,,,,,,,,,,,,,27.77777778,64,20,75,63.77777778,0.222222222,0.222222222,0.41111115,-0.301851932,1,0,0,0.6159,submitButton,0.222222222,-0.269444426,-0.407407491,0,0,0,0,9,9,48,1,64,21486,N,180,2022-02-12_11h54.11.939,orientation adjustment blockN,2021.2.3,Win32,60.10337781,,,,,,,
,,,,,,,,,,,,,,,,,-62.22222222,32,20,75,41.77777778,9.777777778,9.777777778,0.208333366,-0.299074154,1,0,0,0.134,submitButton,5,-0.23425924,-0.397222249,0,0,0,0,10,10,16,1,32,21486,N,180,2022-02-12_11h54.11.939,orientation adjustment blockN,2021.2.3,Win32,60.10337781,,,,,,,
,,,,,,,,,,,,,,,,,33.88888889,71,20,75,77.88888889,6.888888889,6.888888889,0.197222255,-0.30555558,1,0,0,0.2329,submitButton,5.62962963,-0.223148128,-0.406481508,0,0,0,0,11,11,55,1,71,21486,N,180,2022-02-12_11h54.11.939,orientation adjustment blockN,2021.2.3,Win32,60.10337781,,,,,,,
,,,,,,,,,,,,,,,,,45,30,20,75,47,17,17,0.215740774,-0.29166669,1,0,0,0.0172,submitButton,17,-0.244444425,-0.409259286,0,0,0,0,12,12,14,1,30,21486,N,180,2022-02-12_11h54.11.939,orientation adjustment blockN,2021.2.3,Win32,60.10337781,,,,,,,
,,,,,,,,,,,,,,,,,-47.77777778,-44,20,75,-37.77777778,6.222222222,6.222222222,0.192592625,-0.299074154,1,0,0,0.4995,submitButton,11.61111111,-0.286111093,-0.393518602,0,0,0,0,13,13,28,1,44,21486,N,180,2022-02-12_11h54.11.939,orientation adjustment blockN,2021.2.3,Win32,60.10337781,,,,,,,
,,,,,,,,,,,,,,,,,32.77777778,69,20,75,50.77777778,18.22222222,18.22222222,0.387963001,-0.307407488,1,0,0,0.6493,submitButton,13.81481481,0.262037071,-0.39629638,1,0,0,0,14,14,53,1,69,21486,N,180,2022-02-12_11h54.11.939,orientation adjustment blockN,2021.2.3,Win32,60.10337781,continueButton,,,,,,
,,,,,,,,,,,,,,,,,42.77777778,23,20,75,28.77777778,5.777777778,5.777777778,0.381481519,-0.287963043,1,0,0,0.4671,submitButton,5.777777778,0.024074158,-0.33981484,0,0,0,0,15,15,7,1,23,21486,N,180,2022-02-12_11h54.11.939,orientation adjustment blockN,2021.2.3,Win32,60.10337781,,,,,,,
,,,,,,,,,,,,,,,,,-65,29,20,75,-140,11,11,0.382407445,-0.296296377,1,0,0,0.0168,submitButton,8.388888889,-0.359259243,-0.404629713,0,0,0,0,16,16,13,1,29,21486,N,180,2022-02-12_11h54.11.939,orientation adjustment blockN,2021.2.3,Win32,60.10337781,,,,,,,
,,,,,,,,,,,,,,,,,56.11111111,-52,20,75,52.11111111,75.88888889,75.88888889,0.180555587,-0.329629711,1,0,0,1.6487,submitButton,30.88888889,-0.337037021,-0.413888916,0,0,0,0,17,17,36,1,52,21486,N,180,2022-02-12_11h54.11.939,orientation adjustment blockN,2021.2.3,Win32,60.10337781,,,,,,,
,,,,,,,,,,,,,,,,,-38.33333333,-19,20,75,-32.33333333,13.33333333,13.33333333,0.183333365,-0.29166669,1,0,0,0.4327,submitButton,26.5,-0.275925908,-0.398148175,0,0,0,0,18,18,3,1,19,21486,N,180,2022-02-12_11h54.11.939,orientation adjustment blockN,2021.2.3,Win32,60.10337781,,,,,,,
,,,,,,,,,,,,,,,,,25.55555556,-55,20,75,-57.44444444,2.444444444,2.444444444,0.384259297,-0.301851932,1,0,0,0.1665,submitButton,21.68888889,-0.237962944,-0.393518602,0,0,0,0,19,19,39,1,55,21486,N,180,2022-02-12_11h54.11.939,orientation adjustment blockN,2021.2.3,Win32,60.10337781,,,,,,,
,,,,,,,,,,,,,,,,,-37.22222222,-24,20,75,-25.22222222,1.222222222,1.222222222,-0.290740723,-0.376851934,1,0,0,1.9155,submitButton,18.27777778,-0.290740723,-0.376851934,0,0,0,0,20,20,8,1,24,21486,N,180,2022-02-12_11h54.11.939,orientation adjustment blockN,2021.2.3,Win32,60.10337781,,,,,,,
,,,,,,,,,,,,,,,,,28.88888889,27,20,75,30.88888889,3.888888889,3.888888889,0.412037076,-0.294444468,1,0,0,0.3994,submitButton,16.22222222,-0.423148134,-0.38240749,0,0,0,0,21,21,11,1,27,21486,N,180,2022-02-12_11h54.11.939,orientation adjustment blockN,2021.2.3,Win32,60.10337781,,,,,,,
,,,,,,,,,,,,,,,,,-61.11111111,22,20,75,38.88888889,16.88888889,16.88888889,0.212962996,-0.283333357,1,0,0,0.2994,submitButton,16.30555556,-0.23425924,-0.403703731,0,0,0,0,22,22,6,1,22,21486,N,180,2022-02-12_11h54.11.939,orientation adjustment blockN,2021.2.3,Win32,60.10337781,,,,,,,
,,,,,,,,,,,,,,,,,75,74,20,75,251,3,3,0.189814847,-0.320370395,1,0,0,0.0665,submitButton,14.82716049,-0.359259243,-0.412963047,0,0,0,0,23,23,58,1,74,21486,N,180,2022-02-12_11h54.11.939,orientation adjustment blockN,2021.2.3,Win32,60.10337781,,,,,,,
