consentMouse1.x,consentMouse1.y,consentMouse1.leftButton,consentMouse1.midButton,consentMouse1.rightButton,consentMouse1.clicked_name,consent_Mouse.x,consent_Mouse.y,consent_Mouse.leftButton,consent_Mouse.midButton,consent_Mouse.rightButton,consent_Mouse.clicked_name,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,start_distance,fixedOri,minimalDistance,maxOri,this_ori,accuracy,presented_accuracy,submitMouse.x,submitMouse.y,submitMouse.leftButton,submitMouse.midButton,submitMouse.rightButton,submitMouse.time,submitMouse.clicked_name,block_accuracy,continueMouse.x,continueMouse.y,continueMouse.leftButton,continueMouse.midButton,continueMouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,startOri,participant,condition,nTrials,date,expName,psychopyVersion,OS,frameRate,continueMouse.clicked_name,EndButtonMouse.x,EndButtonMouse.y,EndButtonMouse.leftButton,EndButtonMouse.midButton,EndButtonMouse.rightButton,EndButtonMouse.clicked_name
0.392592562,-0.397222257,1,0,0,consent_button1,0.422222191,-0.402777813,1,0,0,consent_button,0.036111146,-0.328703684,1,0,0,-31.66666667,-54,20,75,-86.66666667,32.66666667,32.66666667,0.225925899,-0.303703685,1,0,0,6.7252,submitButton,32.66666667,-0.137962981,-0.335185222,0,0,0,0,0,0,38,1,54,67084,N,180,2022-02-20_10h50.29.198,orientation adjustment blockN,2021.2.3,Win32,20.20936906,,,,,,,
,,,,,,,,,,,,,,,,,-73.33333333,-70,20,75,-61.33333333,8.666666667,8.666666667,0.214814789,-0.325925906,1,0,0,0.1024,submitButton,20.66666667,-0.158333294,-0.388888924,0,0,0,0,1,1,54,1,70,67084,N,180,2022-02-20_10h50.29.198,orientation adjustment blockN,2021.2.3,Win32,20.20936906,,,,,,,
,,,,,,,,,,,,,,,,,-31.11111111,-26,20,75,-25.11111111,0.888888889,0.888888889,0.192592567,-0.279629668,1,0,0,0.0511,submitButton,14.07407407,-0.059259223,-0.313888926,0,0,0,0,2,2,10,1,26,67084,N,180,2022-02-20_10h50.29.198,orientation adjustment blockN,2021.2.3,Win32,20.20936906,,,,,,,
,,,,,,,,,,,,,,,,,-58.33333333,68,20,75,-111.3333333,0.666666667,0.666666667,0.129629605,-0.293518556,1,0,0,2.1492,submitButton,0.666666667,-0.099999962,-0.351851888,0,0,0,0,3,3,52,1,68,67084,N,180,2022-02-20_10h50.29.198,orientation adjustment blockN,2021.2.3,Win32,20.20936906,,,,,,,
,,,,,,,,,,,,,,,,,-43.33333333,-55,20,75,-57.33333333,2.333333333,2.333333333,0.211111085,-0.331481462,1,0,0,0.6006,submitButton,1.5,0.065740718,-0.302777815,0,0,0,0,4,4,39,1,55,67084,N,180,2022-02-20_10h50.29.198,orientation adjustment blockN,2021.2.3,Win32,20.20936906,,,,,,,
,,,,,,,,,,,,,,,,,51.66666667,25,20,75,25.66666667,0.666666667,0.666666667,0.389814784,-0.296296334,1,0,0,0.7568,submitButton,1.222222222,0.099999976,-0.344444481,0,0,0,0,5,5,9,1,25,67084,N,180,2022-02-20_10h50.29.198,orientation adjustment blockN,2021.2.3,Win32,20.20936906,,,,,,,
,,,,,,,,,,,,,,,,,-23.33333333,60,20,75,66.66666667,6.666666667,6.666666667,0.148148123,-0.322222259,1,0,0,0.0332,submitButton,6.666666667,-0.092592555,-0.392592571,0,0,0,0,6,6,44,1,60,67084,N,180,2022-02-20_10h50.29.198,orientation adjustment blockN,2021.2.3,Win32,20.20936906,,,,,,,
,,,,,,,,,,,,,,,,,-40,-32,20,75,-19,13,13,0.235185158,-0.294444482,1,0,0,0.4219,submitButton,9.833333333,0.174999975,-0.286111149,0,0,0,0,7,7,16,1,32,67084,N,180,2022-02-20_10h50.29.198,orientation adjustment blockN,2021.2.3,Win32,20.20936906,,,,,,,
,,,,,,,,,,,,,,,,,26.11111111,-45,20,75,-40.88888889,4.111111111,4.111111111,0.388888858,-0.295370351,1,0,0,0.2194,submitButton,7.925925926,0.066666644,-0.320370351,0,0,0,0,8,8,29,1,45,67084,N,180,2022-02-20_10h50.29.198,orientation adjustment blockN,2021.2.3,Win32,20.20936906,,,,,,,
,,,,,,,,,,,,,,,,,-69.44444444,-18,20,75,-16.44444444,1.555555556,1.555555556,0.226851825,-0.300925907,1,0,0,0.8002,submitButton,1.555555556,0.137037013,-0.337962999,0,0,0,0,9,9,2,1,18,67084,N,180,2022-02-20_10h50.29.198,orientation adjustment blockN,2021.2.3,Win32,20.20936906,,,,,,,
