consentMouse1.x,consentMouse1.y,consentMouse1.leftButton,consentMouse1.midButton,consentMouse1.rightButton,consentMouse1.clicked_name,consent_Mouse.x,consent_Mouse.y,consent_Mouse.leftButton,consent_Mouse.midButton,consent_Mouse.rightButton,consent_Mouse.clicked_name,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,start_distance,fixedOri,minimalDistance,maxOri,this_ori,accuracy,presented_accuracy,submitMouse.x,submitMouse.y,submitMouse.leftButton,submitMouse.midButton,submitMouse.rightButton,submitMouse.time,submitMouse.clicked_name,block_accuracy,continueMouse.x,continueMouse.y,continueMouse.leftButton,continueMouse.midButton,continueMouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,startOri,participant,condition,nTrials,date,expName,psychopyVersion,OS,frameRate,continueMouse.clicked_name,EndButtonMouse.x,EndButtonMouse.y,EndButtonMouse.leftButton,EndButtonMouse.midButton,EndButtonMouse.rightButton,EndButtonMouse.clicked_name
0.420987654,-0.401234568,1,0,0,consent_button1,0.409876543,-0.392592593,1,0,0,consent_button,0.196296296,-0.356790123,1,0,0,-56.66666667,32,20,75,28.33333333,3.666666667,3.666666667,0.202469136,-0.304938272,1,0,0,3.307,submitButton,3.666666667,-0.538271605,-0.403703704,0,0,0,0,0,0,16,1,32,67501,N,180,2022-02-16_15h22.35.008,orientation adjustment blockN,2021.2.3,MacIntel,62.5,,,,,,,
,,,,,,,,,,,,,,,,,24.44444444,-28,20,75,-27.55555556,0.444444444,0.444444444,0.403703704,-0.291358025,1,0,0,0.197,submitButton,2.055555556,-0.519753086,-0.409876543,0,0,0,0,1,1,12,1,28,67501,N,180,2022-02-16_15h22.35.008,orientation adjustment blockN,2021.2.3,MacIntel,62.5,,,,,,,
,,,,,,,,,,,,,,,,,-71.66666667,-61,20,75,-221.6666667,19.33333333,19.33333333,0.402469136,-0.298765432,1,0,0,0.372,submitButton,7.814814815,-0.537037037,-0.397530864,0,0,0,0,2,2,45,1,61,67501,N,180,2022-02-16_15h22.35.008,orientation adjustment blockN,2021.2.3,MacIntel,62.5,,,,,,,
,,,,,,,,,,,,,,,,,61.11111111,-65,20,75,-24.88888889,40.11111111,40.11111111,0.40617284,-0.314814815,1,0,0,0.054,submitButton,40.11111111,-0.52962963,-0.397530864,0,0,0,0,3,3,49,1,65,67501,N,180,2022-02-16_15h22.35.008,orientation adjustment blockN,2021.2.3,MacIntel,62.5,,,,,,,
,,,,,,,,,,,,,,,,,-36.66666667,51,20,75,31.33333333,19.66666667,19.66666667,0.196296296,-0.308641975,1,0,0,0.09,submitButton,29.88888889,-0.52962963,-0.397530864,0,0,0,0,4,4,35,1,51,67501,N,180,2022-02-16_15h22.35.008,orientation adjustment blockN,2021.2.3,MacIntel,62.5,,,,,,,
,,,,,,,,,,,,,,,,,-54.44444444,-30,20,75,-196.4444444,13.55555556,13.55555556,0.379012346,-0.322222222,1,0,0,0.152,submitButton,24.44444444,-0.50617284,-0.39382716,0,0,0,0,5,5,14,1,30,67501,N,180,2022-02-16_15h22.35.008,orientation adjustment blockN,2021.2.3,MacIntel,62.5,,,,,,,
,,,,,,,,,,,,,,,,,61.66666667,-16,20,75,-24.33333333,8.333333333,8.333333333,-0.528395062,-0.407407407,1,0,0,2.841,submitButton,8.333333333,-0.528395062,-0.407407407,0,0,0,0,6,6,0,1,16,67501,N,180,2022-02-16_15h22.35.008,orientation adjustment blockN,2021.2.3,MacIntel,62.5,,,,,,,
,,,,,,,,,,,,,,,,,-52.22222222,68,20,75,34.77777778,33.22222222,33.22222222,0.424691358,-0.301234568,1,0,0,0.662,submitButton,20.77777778,-0.513580247,-0.395061728,0,0,0,0,7,7,52,1,68,67501,N,180,2022-02-16_15h22.35.008,orientation adjustment blockN,2021.2.3,MacIntel,62.5,,,,,,,
,,,,,,,,,,,,,,,,,-75,37,20,75,31,6,6,0.192592593,-0.322222222,1,0,0,0.844,submitButton,15.85185185,-0.508641975,-0.402469136,0,0,0,0,8,8,21,1,37,67501,N,180,2022-02-16_15h22.35.008,orientation adjustment blockN,2021.2.3,MacIntel,62.5,,,,,,,
,,,,,,,,,,,,,,,,,-59.44444444,-72,20,75,-242.4444444,9.555555556,9.555555556,0.427160494,-0.301234568,1,0,0,0.595,submitButton,9.555555556,-0.532098765,-0.403703704,0,0,0,0,9,9,56,1,72,67501,N,180,2022-02-16_15h22.35.008,orientation adjustment blockN,2021.2.3,MacIntel,62.5,,,,,,,
,,,,,,,,,,,,,,,,,62.77777778,70,20,75,225.7777778,24.22222222,24.22222222,0.208641975,-0.303703704,1,0,0,1.487,submitButton,16.88888889,-0.524691358,-0.391358025,0,0,0,0,10,10,54,1,70,67501,N,180,2022-02-16_15h22.35.008,orientation adjustment blockN,2021.2.3,MacIntel,62.5,,,,,,,
,,,,,,,,,,,,,,,,,46.66666667,-45,20,75,-36.33333333,8.666666667,8.666666667,0.418518519,-0.313580247,1,0,0,0.545,submitButton,14.14814815,-0.528395062,-0.407407407,0,0,0,0,11,11,29,1,45,67501,N,180,2022-02-16_15h22.35.008,orientation adjustment blockN,2021.2.3,MacIntel,62.5,,,,,,,
,,,,,,,,,,,,,,,,,28.88888889,-17,20,75,-23.11111111,6.111111111,6.111111111,0.414814815,-0.314814815,1,0,0,0.123,submitButton,6.111111111,-0.527160494,-0.391358025,0,0,0,0,12,12,1,1,17,67501,N,180,2022-02-16_15h22.35.008,orientation adjustment blockN,2021.2.3,MacIntel,62.5,,,,,,,
,,,,,,,,,,,,,,,,,25.55555556,64,20,75,221.5555556,22.44444444,22.44444444,0.449382716,-0.288888889,1,0,0,2.907,submitButton,14.27777778,-0.532098765,-0.40617284,0,0,0,0,13,13,48,1,64,67501,N,180,2022-02-16_15h22.35.008,orientation adjustment blockN,2021.2.3,MacIntel,62.5,,,,,,,
,,,,,,,,,,,,,,,,,-27.22222222,-18,20,75,-27.22222222,9.222222222,9.222222222,0.191358025,-0.307407407,1,0,0,0.146,submitButton,12.59259259,0.444444444,-0.407407407,1,0,0,0,14,14,2,1,18,67501,N,180,2022-02-16_15h22.35.008,orientation adjustment blockN,2021.2.3,MacIntel,62.5,continueButton,,,,,,
,,,,,,,,,,,,,,,,,37.22222222,46,20,75,50.22222222,4.222222222,4.222222222,0.440740741,-0.324691358,1,0,0,0.154,submitButton,4.222222222,-0.537037037,-0.396296296,0,0,0,0,15,15,30,1,46,67501,N,180,2022-02-16_15h22.35.008,orientation adjustment blockN,2021.2.3,MacIntel,62.5,,,,,,,
,,,,,,,,,,,,,,,,,51.66666667,59,20,75,64.66666667,5.666666667,5.666666667,0.398765432,-0.319753086,1,0,0,0.177,submitButton,4.944444444,-0.522222222,-0.403703704,0,0,0,0,16,16,43,1,59,67501,N,180,2022-02-16_15h22.35.008,orientation adjustment blockN,2021.2.3,MacIntel,62.5,,,,,,,
,,,,,,,,,,,,,,,,,-25,48,20,75,46,2,2,0.42345679,-0.309876543,1,0,0,0.405,submitButton,3.962962963,-0.527160494,-0.402469136,0,0,0,0,17,17,32,1,48,67501,N,180,2022-02-16_15h22.35.008,orientation adjustment blockN,2021.2.3,MacIntel,62.5,,,,,,,
,,,,,,,,,,,,,,,,,-66.66666667,19,20,75,-146.6666667,14.33333333,14.33333333,0.456790123,-0.317283951,1,0,0,0.03,submitButton,6.555555556,-0.528395062,-0.395061728,0,0,0,0,18,18,3,1,19,67501,N,180,2022-02-16_15h22.35.008,orientation adjustment blockN,2021.2.3,MacIntel,62.5,,,,,,,
