consentMouse1.x,consentMouse1.y,consentMouse1.leftButton,consentMouse1.midButton,consentMouse1.rightButton,consentMouse1.clicked_name,consent_Mouse.x,consent_Mouse.y,consent_Mouse.leftButton,consent_Mouse.midButton,consent_Mouse.rightButton,consent_Mouse.clicked_name,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,start_distance,fixedOri,minimalDistance,maxOri,this_ori,accuracy,presented_accuracy,submitMouse.x,submitMouse.y,submitMouse.leftButton,submitMouse.midButton,submitMouse.rightButton,submitMouse.time,submitMouse.clicked_name,block_accuracy,continueMouse.x,continueMouse.y,continueMouse.leftButton,continueMouse.midButton,continueMouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,startOri,participant,condition,nTrials,date,expName,psychopyVersion,OS,frameRate,continueMouse.clicked_name,EndButtonMouse.x,EndButtonMouse.y,EndButtonMouse.leftButton,EndButtonMouse.midButton,EndButtonMouse.rightButton,EndButtonMouse.clicked_name
0.302777813,-0.397222249,1,0,0,consent_button1,0.352777815,-0.40833336,1,0,0,consent_button,0.215740774,-0.284259283,1,0,0,26.11111111,-59,20,75,26.11111111,85.11111111,85.11111111,0.215740774,-0.284259283,1,0,0,2.7157,submitButton,85.11111111,-0.31666665,-0.391666693,0,0,0,0,0,0,133,1,59,22170,N,180,2022-02-10_12h00.56.621,orientation adjustment blockN,2021.2.3,Win32,60.01680471,,,,,,,
,,,,,,,,,,,,,,,,,-53.88888889,57,20,75,28.11111111,28.88888889,28.88888889,0.212962996,-0.284259283,1,0,0,0.9026,submitButton,57,-0.214814795,-0.406481508,0,0,0,0,1,1,131,1,57,22170,N,180,2022-02-10_12h00.56.621,orientation adjustment blockN,2021.2.3,Win32,60.01680471,,,,,,,
,,,,,,,,,,,,,,,,,-29.44444444,-40,20,75,-229.4444444,9.444444444,9.444444444,0.390740779,-0.26574082,1,0,0,0.9643,submitButton,41.14814815,-0.251851833,-0.388888915,0,0,0,0,2,2,114,1,40,22170,N,180,2022-02-10_12h00.56.621,orientation adjustment blockN,2021.2.3,Win32,60.01680471,,,,,,,
,,,,,,,,,,,,,,,,,-32.77777778,-71,20,75,-260.7777778,9.777777778,9.777777778,0.365740778,-0.280555579,1,0,0,0.1004,submitButton,9.777777778,-0.239814795,-0.404629713,0,0,0,0,3,3,145,1,71,22170,N,180,2022-02-10_12h00.56.621,orientation adjustment blockN,2021.2.3,Win32,60.01680471,,,,,,,
,,,,,,,,,,,,,,,,,32.77777778,-26,20,75,-16.22222222,9.777777778,9.777777778,0.368518556,-0.270370393,1,0,0,0.4719,submitButton,9.777777778,-0.193518498,-0.385185268,0,0,0,0,4,4,100,1,26,22170,N,180,2022-02-10_12h00.56.621,orientation adjustment blockN,2021.2.3,Win32,60.01680471,,,,,,,
,,,,,,,,,,,,,,,,,-54.44444444,16,20,75,11.55555556,4.444444444,4.444444444,0.200000032,-0.283333357,1,0,0,0.8168,submitButton,8,0.235185219,-0.28703706,0,0,0,0,5,5,15,1,16,22170,N,180,2022-02-10_12h00.56.621,orientation adjustment blockN,2021.2.3,Win32,60.01680471,,,,,,,
,,,,,,,,,,,,,,,,,-39.44444444,59,20,75,55.55555556,3.444444444,3.444444444,0.235185219,-0.28703706,1,0,0,0.5842,submitButton,3.444444444,0.188888921,-0.322222247,0,0,0,0,6,6,58,1,59,22170,N,180,2022-02-10_12h00.56.621,orientation adjustment blockN,2021.2.3,Win32,60.01680471,,,,,,,
,,,,,,,,,,,,,,,,,42.77777778,-64,20,75,-69.22222222,5.222222222,5.222222222,0.382407445,-0.260185264,1,0,0,1.0677,submitButton,4.333333333,0.149074105,-0.329629711,0,0,0,0,7,7,138,1,64,22170,N,180,2022-02-10_12h00.56.621,orientation adjustment blockN,2021.2.3,Win32,60.01680471,,,,,,,
,,,,,,,,,,,,,,,,,-51.66666667,-55,20,75,-213.6666667,21.33333333,21.33333333,0.346296333,-0.29166669,1,0,0,0.8495,submitButton,10,0.155555587,-0.33055558,0,0,0,0,8,8,129,1,55,22170,N,180,2022-02-10_12h00.56.621,orientation adjustment blockN,2021.2.3,Win32,60.01680471,,,,,,,
,,,,,,,,,,,,,,,,,72.22222222,-2,20,75,183.2222222,5.222222222,5.222222222,0.231481515,-0.29166669,1,0,0,0.6835,submitButton,5.222222222,0.149074105,-0.300000024,0,0,0,0,9,9,1,1,2,22170,N,180,2022-02-10_12h00.56.621,orientation adjustment blockN,2021.2.3,Win32,60.01680471,,,,,,,
,,,,,,,,,,,,,,,,,40.55555556,-23,20,75,-18.44444444,4.555555556,4.555555556,0.389814853,-0.258333356,1,0,0,0.4004,submitButton,4.888888889,-0.211111091,-0.40833336,0,0,0,0,10,10,97,1,23,22170,N,180,2022-02-10_12h00.56.621,orientation adjustment blockN,2021.2.3,Win32,60.01680471,,,,,,,
