consentMouse1.x,consentMouse1.y,consentMouse1.leftButton,consentMouse1.midButton,consentMouse1.rightButton,consentMouse1.clicked_name,consent_Mouse.x,consent_Mouse.y,consent_Mouse.leftButton,consent_Mouse.midButton,consent_Mouse.rightButton,consent_Mouse.clicked_name,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,start_distance,fixedOri,minimalDistance,maxOri,this_ori,accuracy,presented_accuracy,submitMouse.x,submitMouse.y,submitMouse.leftButton,submitMouse.midButton,submitMouse.rightButton,submitMouse.time,submitMouse.clicked_name,block_accuracy,continueMouse.x,continueMouse.y,continueMouse.leftButton,continueMouse.midButton,continueMouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,startOri,participant,condition,nTrials,date,expName,psychopyVersion,OS,frameRate,continueMouse.clicked_name,EndButtonMouse.x,EndButtonMouse.y,EndButtonMouse.leftButton,EndButtonMouse.midButton,EndButtonMouse.rightButton,EndButtonMouse.clicked_name
0.329456028,-0.38333334,1,0,0,consent_button1,0.366493065,-0.409259266,1,0,0,consent_button,0.313715287,-0.35370371,1,0,0,-63.88888889,58,20,75,-5.888888889,63.88888889,63.88888889,-0.185358791,-0.405555562,1,0,0,4.1299,submitButton,63.88888889,-0.185358791,-0.405555562,0,0,0,0,0,0,42,1,58,67528,N,180,2022-02-21_16h28.08.137,orientation adjustment blockN,2021.2.3,Win32,60.24822268,,,,,,,
,,,,,,,,,,,,,,,,,27.77777778,32,20,75,64.77777778,32.77777778,32.77777778,0.197974545,-0.317592599,1,0,0,2.728,submitButton,48.33333333,-0.362210644,-0.40370371,0,0,0,0,1,1,16,1,32,67528,N,180,2022-02-21_16h28.08.137,orientation adjustment blockN,2021.2.3,Win32,60.24822268,,,,,,,
,,,,,,,,,,,,,,,,,-61.66666667,62,20,75,0.333333333,61.66666667,61.66666667,-0.362210644,-0.40370371,1,0,0,2.0329,submitButton,52.77777778,-0.362210644,-0.40370371,0,0,0,0,2,2,46,1,62,67528,N,180,2022-02-21_16h28.08.137,orientation adjustment blockN,2021.2.3,Win32,60.24822268,,,,,,,
,,,,,,,,,,,,,,,,,-34.44444444,-61,20,75,-95.44444444,34.44444444,34.44444444,-0.362210644,-0.40370371,1,0,0,1.1663,submitButton,34.44444444,-0.362210644,-0.40370371,0,0,0,0,3,3,45,1,61,67528,N,180,2022-02-21_16h28.08.137,orientation adjustment blockN,2021.2.3,Win32,60.24822268,,,,,,,
,,,,,,,,,,,,,,,,,26.66666667,-47,20,75,-20.33333333,26.66666667,26.66666667,-0.362210644,-0.40370371,1,0,0,0.3842,submitButton,30.55555556,-0.362210644,-0.40370371,0,0,0,0,4,4,31,1,47,67528,N,180,2022-02-21_16h28.08.137,orientation adjustment blockN,2021.2.3,Win32,60.24822268,,,,,,,
,,,,,,,,,,,,,,,,,-37.22222222,-54,20,75,-91.22222222,37.22222222,37.22222222,-0.362210644,-0.40370371,1,0,0,2.4001,submitButton,32.77777778,-0.362210644,-0.40370371,0,0,0,0,5,5,38,1,54,67528,N,180,2022-02-21_16h28.08.137,orientation adjustment blockN,2021.2.3,Win32,60.24822268,,,,,,,
,,,,,,,,,,,,,,,,,-40,34,20,75,-6,40,40,-0.362210644,-0.40370371,1,0,0,1.5495,submitButton,40,-0.362210644,-0.40370371,0,0,0,0,6,6,18,1,34,67528,N,180,2022-02-21_16h28.08.137,orientation adjustment blockN,2021.2.3,Win32,60.24822268,,,,,,,
,,,,,,,,,,,,,,,,,-52.22222222,24,20,75,-28.22222222,52.22222222,52.22222222,-0.362210644,-0.40370371,1,0,0,0.6501,submitButton,46.11111111,-0.362210644,-0.40370371,0,0,0,0,7,7,8,1,24,67528,N,180,2022-02-21_16h28.08.137,orientation adjustment blockN,2021.2.3,Win32,60.24822268,,,,,,,
,,,,,,,,,,,,,,,,,56.66666667,37,20,75,93.66666667,56.66666667,56.66666667,-0.362210644,-0.40370371,1,0,0,1.3499,submitButton,49.62962963,-0.362210644,-0.40370371,0,0,0,0,8,8,21,1,37,67528,N,180,2022-02-21_16h28.08.137,orientation adjustment blockN,2021.2.3,Win32,60.24822268,,,,,,,
,,,,,,,,,,,,,,,,,30,66,20,75,96,30,30,-0.362210644,-0.40370371,1,0,0,0.614,submitButton,30,-0.362210644,-0.40370371,0,0,0,0,9,9,50,1,66,67528,N,180,2022-02-21_16h28.08.137,orientation adjustment blockN,2021.2.3,Win32,60.24822268,,,,,,,
