consentMouse1.x,consentMouse1.y,consentMouse1.leftButton,consentMouse1.midButton,consentMouse1.rightButton,consentMouse1.clicked_name,consent_Mouse.x,consent_Mouse.y,consent_Mouse.leftButton,consent_Mouse.midButton,consent_Mouse.rightButton,consent_Mouse.clicked_name,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,start_distance,fixedOri,minimalDistance,maxOri,this_ori,accuracy,presented_accuracy,submitMouse.x,submitMouse.y,submitMouse.leftButton,submitMouse.midButton,submitMouse.rightButton,submitMouse.time,submitMouse.clicked_name,block_accuracy,continueMouse.x,continueMouse.y,continueMouse.leftButton,continueMouse.midButton,continueMouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,startOri,participant,condition,nTrials,date,expName,psychopyVersion,OS,frameRate,continueMouse.clicked_name,EndButtonMouse.x,EndButtonMouse.y,EndButtonMouse.leftButton,EndButtonMouse.midButton,EndButtonMouse.rightButton,EndButtonMouse.clicked_name
0.400925945,-0.405555569,1,0,0,consent_button1,0.405555575,-0.405555569,1,0,0,consent_button,0.496296317,-0.169444454,1,0,0,-42.22222222,64,20,75,0.777777778,63.22222222,63.22222222,0.222222239,-0.287962975,1,0,0,0.6126,submitButton,63.22222222,-0.404629622,-0.409259329,0,0,0,0,0,0,48,1,64,67429,N,180,2022-02-16_12h55.55.919,orientation adjustment blockN,2021.2.3,Win32,60.29908345,,,,,,,
,,,,,,,,,,,,,,,,,45,-18,20,75,-14,4,4,0.394444464,-0.292592604,1,0,0,0.2334,submitButton,33.61111111,0.02129631,-0.306481493,0,0,0,0,1,1,2,1,18,67429,N,180,2022-02-16_12h55.55.919,orientation adjustment blockN,2021.2.3,Win32,60.29908345,,,,,,,
,,,,,,,,,,,,,,,,,56.11111111,-74,20,75,-78.88888889,4.888888889,4.888888889,0.389814834,-0.300000012,1,0,0,1.1638,submitButton,24.03703704,-0.039814746,-0.330555624,0,0,0,0,2,2,58,1,74,67429,N,180,2022-02-16_12h55.55.919,orientation adjustment blockN,2021.2.3,Win32,60.29908345,,,,,,,
,,,,,,,,,,,,,,,,,-27.22222222,-49,20,75,-44.22222222,4.777777778,4.777777778,0.188888905,-0.271296308,1,0,0,0.0845,submitButton,4.777777778,-0.115740729,-0.362963032,0,0,0,0,3,3,33,1,49,67429,N,180,2022-02-16_12h55.55.919,orientation adjustment blockN,2021.2.3,Win32,60.29908345,,,,,,,
,,,,,,,,,,,,,,,,,-21.66666667,21,20,75,17.33333333,3.666666667,3.666666667,-0.220370304,-0.335185254,1,0,0,0.7199,submitButton,4.222222222,0.084259274,-0.381481551,0,0,0,0,4,4,5,1,21,67429,N,180,2022-02-16_12h55.55.919,orientation adjustment blockN,2021.2.3,Win32,60.29908345,,,,,,,
,,,,,,,,,,,,,,,,,-45.55555556,-36,20,75,-44.55555556,8.555555556,8.555555556,0.245370387,-0.307407476,1,0,0,0.4774,submitButton,5.666666667,-0.168518508,-0.340740753,0,0,0,0,5,5,20,1,36,67429,N,180,2022-02-16_12h55.55.919,orientation adjustment blockN,2021.2.3,Win32,60.29908345,,,,,,,
,,,,,,,,,,,,,,,,,68.88888889,-16,20,75,-18.11111111,2.111111111,2.111111111,0.407407427,-0.287037049,1,0,0,0.1669,submitButton,2.111111111,-0.045370358,-0.291666678,0,0,0,0,6,6,0,1,16,67429,N,180,2022-02-16_12h55.55.919,orientation adjustment blockN,2021.2.3,Win32,60.29908345,,,,,,,
,,,,,,,,,,,,,,,,,67.22222222,32,20,75,217.2222222,5.222222222,5.222222222,-0.27592586,-0.375000013,1,0,0,2.2061,submitButton,3.666666667,0.027777791,-0.333333346,0,0,0,0,7,7,16,1,32,67429,N,180,2022-02-16_12h55.55.919,orientation adjustment blockN,2021.2.3,Win32,60.29908345,,,,,,,
,,,,,,,,,,,,,,,,,-46.66666667,44,20,75,35.33333333,8.666666667,8.666666667,0.415740873,-0.290740753,1,0,0,0.9636,submitButton,5.333333333,0.05555557,-0.319444457,0,0,0,0,8,8,28,1,44,67429,N,180,2022-02-16_12h55.55.919,orientation adjustment blockN,2021.2.3,Win32,60.29908345,,,,,,,
,,,,,,,,,,,,,,,,,-24.44444444,19,20,75,14.55555556,4.444444444,4.444444444,0.412962982,-0.301851864,1,0,0,0.9932,submitButton,4.444444444,0.087962978,-0.287962975,0,0,0,0,9,9,3,1,19,67429,N,180,2022-02-16_12h55.55.919,orientation adjustment blockN,2021.2.3,Win32,60.29908345,,,,,,,
