consentMouse1.x,consentMouse1.y,consentMouse1.leftButton,consentMouse1.midButton,consentMouse1.rightButton,consentMouse1.clicked_name,consent_Mouse.x,consent_Mouse.y,consent_Mouse.leftButton,consent_Mouse.midButton,consent_Mouse.rightButton,consent_Mouse.clicked_name,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,start_distance,fixedOri,minimalDistance,maxOri,this_ori,accuracy,presented_accuracy,submitMouse.x,submitMouse.y,submitMouse.leftButton,submitMouse.midButton,submitMouse.rightButton,submitMouse.time,submitMouse.clicked_name,block_accuracy,continueMouse.x,continueMouse.y,continueMouse.leftButton,continueMouse.midButton,continueMouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,startOri,participant,condition,nTrials,date,expName,psychopyVersion,OS,frameRate,continueMouse.clicked_name,EndButtonMouse.x,EndButtonMouse.y,EndButtonMouse.leftButton,EndButtonMouse.midButton,EndButtonMouse.rightButton,EndButtonMouse.clicked_name
0.36111113,-0.40000007,1,0,0,consent_button1,0.39537039,-0.39629631,1,0,0,consent_button,-0.049999987,-0.304629642,1,0,0,-22.77777778,-59,20,75,-81.77777778,22.77777778,22.77777778,-0.541666661,-0.398148162,1,0,0,22.7564,submitButton,22.77777778,-0.403703696,-0.367592662,0,0,0,0,0,0,43,1,59,69700,N,180,2022-02-15_18h34.00.770,orientation adjustment blockN,2021.2.3,Win32,60.15761295,,,,,,,
,,,,,,,,,,,,,,,,,43.88888889,-55,20,75,-11.11111111,43.88888889,43.88888889,-0.474999994,-0.411111125,1,0,0,6.5401,submitButton,33.33333333,-0.474999994,-0.411111125,0,0,0,0,1,1,39,1,55,69700,N,180,2022-02-15_18h34.00.770,orientation adjustment blockN,2021.2.3,Win32,60.15761295,,,,,,,
,,,,,,,,,,,,,,,,,66.11111111,-52,20,75,-26.88888889,25.11111111,25.11111111,0.392592725,-0.292592604,1,0,0,11.2456,submitButton,30.59259259,-0.158333322,-0.334259272,0,0,0,0,2,2,36,1,52,69700,N,180,2022-02-15_18h34.00.770,orientation adjustment blockN,2021.2.3,Win32,60.15761295,,,,,,,
,,,,,,,,,,,,,,,,,23.33333333,-38,20,75,-25.66666667,12.33333333,12.33333333,0.415740873,-0.295370382,1,0,0,0.8007,submitButton,12.33333333,-0.353703696,-0.372222292,0,0,0,0,3,3,22,1,38,69700,N,180,2022-02-15_18h34.00.770,orientation adjustment blockN,2021.2.3,Win32,60.15761295,,,,,,,
,,,,,,,,,,,,,,,,,-55.55555556,72,20,75,37.44444444,34.55555556,34.55555556,0.171296312,-0.307407476,1,0,0,0.5337,submitButton,23.44444444,-0.468518512,-0.422222236,0,0,0,0,4,4,56,1,72,69700,N,180,2022-02-15_18h34.00.770,orientation adjustment blockN,2021.2.3,Win32,60.15761295,,,,,,,
,,,,,,,,,,,,,,,,,-55.55555556,53,20,75,30.44444444,22.55555556,22.55555556,0.213888905,-0.287962975,1,0,0,0.334,submitButton,23.14814815,-0.555555551,-0.40000007,0,0,0,0,5,5,37,1,53,69700,N,180,2022-02-15_18h34.00.770,orientation adjustment blockN,2021.2.3,Win32,60.15761295,,,,,,,
,,,,,,,,,,,,,,,,,49.44444444,-49,20,75,-28.55555556,20.44444444,20.44444444,0.39074076,-0.289814827,1,0,0,0.0168,submitButton,20.44444444,-0.501851846,-0.397222236,0,0,0,0,6,6,33,1,49,69700,N,180,2022-02-15_18h34.00.770,orientation adjustment blockN,2021.2.3,Win32,60.15761295,,,,,,,
,,,,,,,,,,,,,,,,,-64.44444444,35,20,75,34.55555556,0.444444444,0.444444444,0.17407409,-0.282407419,1,0,0,0.0496,submitButton,10.44444444,-0.432407401,-0.4046297,0,0,0,0,7,7,19,1,35,69700,N,180,2022-02-15_18h34.00.770,orientation adjustment blockN,2021.2.3,Win32,60.15761295,,,,,,,
,,,,,,,,,,,,,,,,,-28.33333333,-20,20,75,-42.33333333,22.33333333,22.33333333,0.20370372,-0.300000012,1,0,0,0.7346,submitButton,14.40740741,-0.502777772,-0.385185198,0,0,0,0,8,8,4,1,20,69700,N,180,2022-02-15_18h34.00.770,orientation adjustment blockN,2021.2.3,Win32,60.15761295,,,,,,,
,,,,,,,,,,,,,,,,,-39.44444444,-51,20,75,-247.4444444,16.44444444,16.44444444,0.411111244,-0.294444456,1,0,0,0.0993,submitButton,16.44444444,-0.485185151,-0.407407421,0,0,0,0,9,9,35,1,51,69700,N,180,2022-02-15_18h34.00.770,orientation adjustment blockN,2021.2.3,Win32,60.15761295,,,,,,,
,,,,,,,,,,,,,,,,,-59.44444444,-27,20,75,-206.4444444,0.555555556,0.555555556,0.408333353,-0.291666678,1,0,0,0.4832,submitButton,8.5,-0.552777773,-0.39166668,0,0,0,0,10,10,11,1,27,69700,N,180,2022-02-15_18h34.00.770,orientation adjustment blockN,2021.2.3,Win32,60.15761295,,,,,,,
,,,,,,,,,,,,,,,,,-26.66666667,-68,20,75,-72.66666667,4.666666667,4.666666667,0.195370387,-0.314814827,1,0,0,1.1178,submitButton,7.222222222,-0.414814808,-0.393518532,0,0,0,0,11,11,52,1,68,69700,N,180,2022-02-15_18h34.00.770,orientation adjustment blockN,2021.2.3,Win32,60.15761295,,,,,,,
,,,,,,,,,,,,,,,,,29.44444444,-62,20,75,-44.55555556,17.44444444,17.44444444,0.391666686,-0.286111123,1,0,0,0.1661,submitButton,17.44444444,-0.570370366,-0.415740754,0,0,0,0,12,12,46,1,62,69700,N,180,2022-02-15_18h34.00.770,orientation adjustment blockN,2021.2.3,Win32,60.15761295,,,,,,,
,,,,,,,,,,,,,,,,,47.22222222,24,20,75,51.22222222,27.22222222,27.22222222,0.184259275,-0.299074086,1,0,0,1.0344,submitButton,22.33333333,-0.462037002,-0.403703717,0,0,0,0,13,13,8,1,24,69700,N,180,2022-02-15_18h34.00.770,orientation adjustment blockN,2021.2.3,Win32,60.15761295,,,,,,,
,,,,,,,,,,,,,,,,,55,21,20,75,36,15,15,0.36111113,-0.286111123,1,0,0,0.417,submitButton,19.88888889,0.364814947,-0.384259272,1,0,0,0,14,14,5,1,21,69700,N,180,2022-02-15_18h34.00.770,orientation adjustment blockN,2021.2.3,Win32,60.15761295,continueButton,,,,,,
,,,,,,,,,,,,,,,,,29.44444444,61,20,75,53.44444444,7.555555556,7.555555556,0.452777911,-0.305555568,1,0,0,0.2163,submitButton,7.555555556,-0.355555548,-0.388888902,0,0,0,0,15,15,45,1,61,69700,N,180,2022-02-15_18h34.00.770,orientation adjustment blockN,2021.2.3,Win32,60.15761295,,,,,,,
,,,,,,,,,,,,,,,,,-67.77777778,-58,20,75,-225.7777778,12.22222222,12.22222222,0.349074093,-0.301851864,1,0,0,0.0164,submitButton,9.888888889,-0.553703699,-0.402777791,0,0,0,0,16,16,42,1,58,69700,N,180,2022-02-15_18h34.00.770,orientation adjustment blockN,2021.2.3,Win32,60.15761295,,,,,,,
,,,,,,,,,,,,,,,,,-55.55555556,18,20,75,11.44444444,6.555555556,6.555555556,0.337962981,-0.293518587,1,0,0,0.1994,submitButton,8.777777778,-0.536111078,-0.424074088,0,0,0,0,17,17,2,1,18,69700,N,180,2022-02-15_18h34.00.770,orientation adjustment blockN,2021.2.3,Win32,60.15761295,,,,,,,
