consentMouse1.x,consentMouse1.y,consentMouse1.leftButton,consentMouse1.midButton,consentMouse1.rightButton,consentMouse1.clicked_name,consent_Mouse.x,consent_Mouse.y,consent_Mouse.leftButton,consent_Mouse.midButton,consent_Mouse.rightButton,consent_Mouse.clicked_name,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,start_distance,fixedOri,minimalDistance,maxOri,this_ori,accuracy,presented_accuracy,submitMouse.x,submitMouse.y,submitMouse.leftButton,submitMouse.midButton,submitMouse.rightButton,submitMouse.time,submitMouse.clicked_name,block_accuracy,continueMouse.x,continueMouse.y,continueMouse.leftButton,continueMouse.midButton,continueMouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,startOri,participant,condition,nTrials,date,expName,psychopyVersion,OS,frameRate,continueMouse.clicked_name,EndButtonMouse.x,EndButtonMouse.y,EndButtonMouse.leftButton,EndButtonMouse.midButton,EndButtonMouse.rightButton,EndButtonMouse.clicked_name
0.327083333,-0.393229167,1,0,0,consent_button1,0.409114583,-0.403645833,1,0,0,consent_button,0.268489583,-0.311197917,1,0,0,27.22222222,46,20,75,175.2222222,50.77777778,50.77777778,0.213802083,-0.305989583,1,0,0,2.714700001,submitButton,50.77777778,-0.23671875,-0.389322917,0,0,0,0,0,0,30,1,46,67561,N,180,2022-02-15_19h26.18.359,orientation adjustment blockN,2021.2.3,Win32,12.00062403,,,,,,,
,,,,,,,,,,,,,,,,,-23.33333333,56,20,75,10.66666667,45.33333333,45.33333333,0.424739583,-0.298177083,1,0,0,2.4385,submitButton,48.05555556,-0.29140625,-0.416666667,0,0,0,0,1,1,40,1,56,67561,N,180,2022-02-15_19h26.18.359,orientation adjustment blockN,2021.2.3,Win32,12.00062403,,,,,,,
,,,,,,,,,,,,,,,,,-70.55555556,-64,20,75,-238.5555556,5.444444444,5.444444444,0.420833333,-0.290364583,1,0,0,0.636,submitButton,33.85185185,-0.2640625,-0.395833333,0,0,0,0,2,2,48,1,64,67561,N,180,2022-02-15_19h26.18.359,orientation adjustment blockN,2021.2.3,Win32,12.00062403,,,,,,,
,,,,,,,,,,,,,,,,,-75,50,20,75,42,8,8,0.187760417,-0.290364583,1,0,0,0.9495,submitButton,8,-0.19375,-0.404947917,0,0,0,0,3,3,34,1,50,67561,N,180,2022-02-15_19h26.18.359,orientation adjustment blockN,2021.2.3,Win32,12.00062403,,,,,,,
,,,,,,,,,,,,,,,,,-32.77777778,-31,20,75,-32.77777778,1.777777778,1.777777778,0.344010417,-0.30078125,1,0,0,0.532200001,submitButton,4.888888889,-0.175520833,-0.404947917,0,0,0,0,4,4,15,1,31,67561,N,180,2022-02-15_19h26.18.359,orientation adjustment blockN,2021.2.3,Win32,12.00062403,,,,,,,
,,,,,,,,,,,,,,,,,-52.22222222,-32,20,75,-39.22222222,7.222222222,7.222222222,0.229427083,-0.305989583,1,0,0,0.579800001,submitButton,5.666666667,-0.188541667,-0.397135417,0,0,0,0,5,5,16,1,32,67561,N,180,2022-02-15_19h26.18.359,orientation adjustment blockN,2021.2.3,Win32,12.00062403,,,,,,,
,,,,,,,,,,,,,,,,,40.55555556,20,20,75,27.55555556,7.555555556,7.555555556,0.38046875,-0.287760417,1,0,0,0.8276,submitButton,7.555555556,-0.163802083,-0.399739583,0,0,0,0,6,6,4,1,20,67561,N,180,2022-02-15_19h26.18.359,orientation adjustment blockN,2021.2.3,Win32,12.00062403,,,,,,,
,,,,,,,,,,,,,,,,,-67.77777778,49,20,75,32.22222222,16.77777778,16.77777778,0.4234375,-0.311197917,1,0,0,1.4679,submitButton,12.16666667,-0.269270833,-0.421875,0,0,0,0,7,7,33,1,49,67561,N,180,2022-02-15_19h26.18.359,orientation adjustment blockN,2021.2.3,Win32,12.00062403,,,,,,,
,,,,,,,,,,,,,,,,,-48.33333333,-40,20,75,-206.3333333,13.66666667,13.66666667,0.37265625,-0.2734375,1,0,0,0.2654,submitButton,12.66666667,-0.167708333,-0.397135417,0,0,0,0,8,8,24,1,40,67561,N,180,2022-02-15_19h26.18.359,orientation adjustment blockN,2021.2.3,Win32,12.00062403,,,,,,,
,,,,,,,,,,,,,,,,,46.11111111,-51,20,75,-35.88888889,15.11111111,15.11111111,0.410416667,-0.309895833,1,0,0,0.881799999,submitButton,15.11111111,-0.286197917,-0.401041667,0,0,0,0,9,9,35,1,51,67561,N,180,2022-02-15_19h26.18.359,orientation adjustment blockN,2021.2.3,Win32,12.00062403,,,,,,,
