consentMouse1.x,consentMouse1.y,consentMouse1.leftButton,consentMouse1.midButton,consentMouse1.rightButton,consentMouse1.clicked_name,consent_Mouse.x,consent_Mouse.y,consent_Mouse.leftButton,consent_Mouse.midButton,consent_Mouse.rightButton,consent_Mouse.clicked_name,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,start_distance,fixedOri,minimalDistance,maxOri,this_ori,accuracy,presented_accuracy,submitMouse.x,submitMouse.y,submitMouse.leftButton,submitMouse.midButton,submitMouse.rightButton,submitMouse.time,submitMouse.clicked_name,block_accuracy,continueMouse.x,continueMouse.y,continueMouse.leftButton,continueMouse.midButton,continueMouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,startOri,participant,condition,nTrials,date,expName,psychopyVersion,OS,frameRate,continueMouse.clicked_name,EndButtonMouse.x,EndButtonMouse.y,EndButtonMouse.leftButton,EndButtonMouse.midButton,EndButtonMouse.rightButton,EndButtonMouse.clicked_name
0.337737942,-0.402697824,1,0,0,consent_button1,0.406783625,-0.413222941,1,0,0,consent_button,0.441010898,-0.23303738,1,0,0,-46.66666667,-51,20,75,-99.66666667,48.66666667,48.66666667,0.392757294,-0.30714186,1,0,0,5.0464,submitButton,48.66666667,-0.304459457,-0.40239457,0,0,0,0,0,0,35,1,51,68929,N,180,2022-02-15_19h52.05.256,orientation adjustment blockN,2021.2.3,Linux x86_64,60.0060006,,,,,,,
,,,,,,,,,,,,,,,,,-49.44444444,21,20,75,-28.44444444,49.44444444,49.44444444,-0.20090461,-0.403544122,1,0,0,1.1007,submitButton,49.05555556,-0.20090461,-0.403544122,0,0,0,0,1,1,5,1,21,68929,N,180,2022-02-15_19h52.05.256,orientation adjustment blockN,2021.2.3,Linux x86_64,60.0060006,,,,,,,
,,,,,,,,,,,,,,,,,61.11111111,30,20,75,91.11111111,61.11111111,61.11111111,-0.278600274,-0.411736905,1,0,0,1.4481,submitButton,53.07407407,-0.278600274,-0.411736905,0,0,0,0,2,2,14,1,30,68929,N,180,2022-02-15_19h52.05.256,orientation adjustment blockN,2021.2.3,Linux x86_64,60.0060006,,,,,,,
,,,,,,,,,,,,,,,,,48.88888889,59,20,75,107.8888889,48.88888889,48.88888889,-0.278600274,-0.411736905,1,0,0,0.3998,submitButton,48.88888889,-0.278600274,-0.411736905,0,0,0,0,3,3,43,1,59,68929,N,180,2022-02-15_19h52.05.256,orientation adjustment blockN,2021.2.3,Linux x86_64,60.0060006,,,,,,,
,,,,,,,,,,,,,,,,,-68.33333333,29,20,75,-39.33333333,68.33333333,68.33333333,-0.278600274,-0.411736905,1,0,0,0.401,submitButton,58.61111111,-0.278600274,-0.411736905,0,0,0,0,4,4,13,1,29,68929,N,180,2022-02-15_19h52.05.256,orientation adjustment blockN,2021.2.3,Linux x86_64,60.0060006,,,,,,,
,,,,,,,,,,,,,,,,,-38.88888889,26,20,75,-12.88888889,38.88888889,38.88888889,-0.278600274,-0.411236303,1,0,0,0.4171,submitButton,52.03703704,-0.278600274,-0.411236303,0,0,0,0,5,5,10,1,26,68929,N,180,2022-02-15_19h52.05.256,orientation adjustment blockN,2021.2.3,Linux x86_64,60.0060006,,,,,,,
,,,,,,,,,,,,,,,,,-41.11111111,-35,20,75,-76.11111111,41.11111111,41.11111111,-0.278600274,-0.411236303,1,0,0,0.535,submitButton,41.11111111,-0.278600274,-0.411236303,0,0,0,0,6,6,19,1,35,68929,N,180,2022-02-15_19h52.05.256,orientation adjustment blockN,2021.2.3,Linux x86_64,60.0060006,,,,,,,
,,,,,,,,,,,,,,,,,-45.55555556,63,20,75,17.44444444,45.55555556,45.55555556,0.647127415,-0.427047235,1,0,0,0.6668,submitButton,43.33333333,-0.173557412,-0.414733844,0,0,0,0,7,7,47,1,63,68929,N,180,2022-02-15_19h52.05.256,orientation adjustment blockN,2021.2.3,Linux x86_64,60.0060006,,,,,,,
,,,,,,,,,,,,,,,,,-45,68,20,75,23,45,45,-0.173557412,-0.414733844,1,0,0,0.5493,submitButton,43.88888889,-0.173557412,-0.414733844,0,0,0,0,8,8,52,1,68,68929,N,180,2022-02-15_19h52.05.256,orientation adjustment blockN,2021.2.3,Linux x86_64,60.0060006,,,,,,,
,,,,,,,,,,,,,,,,,-29.44444444,50,20,75,20.55555556,29.44444444,29.44444444,-0.173557412,-0.414733844,1,0,0,0.5834,submitButton,29.44444444,-0.173557412,-0.414733844,0,0,0,0,9,9,34,1,50,68929,N,180,2022-02-15_19h52.05.256,orientation adjustment blockN,2021.2.3,Linux x86_64,60.0060006,,,,,,,
,,,,,,,,,,,,,,,,,-51.66666667,28,20,75,-23.66666667,51.66666667,51.66666667,-0.173557412,-0.414733844,1,0,0,0.3506,submitButton,40.55555556,-0.173557412,-0.414733844,0,0,0,0,10,10,12,1,28,68929,N,180,2022-02-15_19h52.05.256,orientation adjustment blockN,2021.2.3,Linux x86_64,60.0060006,,,,,,,
,,,,,,,,,,,,,,,,,-37.22222222,-38,20,75,-75.22222222,37.22222222,37.22222222,-0.173557412,-0.414733844,1,0,0,0.3823,submitButton,39.44444444,-0.173557412,-0.414733844,0,0,0,0,11,11,22,1,38,68929,N,180,2022-02-15_19h52.05.256,orientation adjustment blockN,2021.2.3,Linux x86_64,60.0060006,,,,,,,
,,,,,,,,,,,,,,,,,-51.66666667,-47,20,75,-98.66666667,51.66666667,51.66666667,-0.173557412,-0.414733844,1,0,0,0.635,submitButton,51.66666667,-0.173557412,-0.41673574,0,0,0,0,12,12,31,1,47,68929,N,180,2022-02-15_19h52.05.256,orientation adjustment blockN,2021.2.3,Linux x86_64,60.0060006,,,,,,,
,,,,,,,,,,,,,,,,,29.44444444,67,20,75,96.44444444,29.44444444,29.44444444,-0.173557412,-0.41673574,1,0,0,0.5002,submitButton,40.55555556,-0.172389606,-0.406892917,0,0,0,0,13,13,51,1,67,68929,N,180,2022-02-15_19h52.05.256,orientation adjustment blockN,2021.2.3,Linux x86_64,60.0060006,,,,,,,
,,,,,,,,,,,,,,,,,62.77777778,17,20,75,79.77777778,62.77777778,62.77777778,-0.172389606,-0.40789395,1,0,0,0.3679,submitButton,47.96296296,0.436723404,-0.400715312,1,0,0,0,14,14,1,1,17,68929,N,180,2022-02-15_19h52.05.256,orientation adjustment blockN,2021.2.3,Linux x86_64,60.0060006,continueButton,,,,,,
,,,,,,,,,,,,,,,,,31.66666667,32,20,75,63.66666667,31.66666667,31.66666667,-0.258281783,-0.401544203,1,0,0,0.7163,submitButton,31.66666667,-0.258281783,-0.401544203,0,0,0,0,15,15,16,1,32,68929,N,180,2022-02-15_19h52.05.256,orientation adjustment blockN,2021.2.3,Linux x86_64,60.0060006,,,,,,,
