consentMouse1.x,consentMouse1.y,consentMouse1.leftButton,consentMouse1.midButton,consentMouse1.rightButton,consentMouse1.clicked_name,consent_Mouse.x,consent_Mouse.y,consent_Mouse.leftButton,consent_Mouse.midButton,consent_Mouse.rightButton,consent_Mouse.clicked_name,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,startMouse_2.x,startMouse_2.y,startMouse_2.leftButton,startMouse_2.midButton,startMouse_2.rightButton,start_distance,fixedOri,minimalDistance,maxOri,this_ori,accuracy,presented_accuracy,presented_this_ori,submitMouse.x,submitMouse.y,submitMouse.leftButton,submitMouse.midButton,submitMouse.rightButton,submitMouse.time,submitMouse.clicked_name,pauseMouse.x,pauseMouse.y,pauseMouse.leftButton,pauseMouse.midButton,pauseMouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,startOri,participant,condition,nTrials,date,expName,psychopyVersion,OS,frameRate,pauseMouse.clicked_name,EndButtonMouse.x,EndButtonMouse.y,EndButtonMouse.leftButton,EndButtonMouse.midButton,EndButtonMouse.rightButton,EndButtonMouse.clicked_name
0.333658295,-0.406519699,1,0,0,consent_button1,0.378156433,-0.404953003,1,0,0,consent_button,0.250056839,-0.28450264,1,0,0,0.188823395,-0.41359581,1,0,0,55.55555556,-25,20,75,-18.44444444,6.555555556,6.555555556,-108.4444444,0.39409729,-0.292382584,1,0,0,6.7143,submitButton,-0.102849655,-0.379256973,0,0,0,0,0,0,9,1,25,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-33.33333333,-17,20,75,-29.33333333,12.33333333,12.33333333,-119.3333333,0.223616333,-0.301629486,1,0,0,0.1159,submitButton,-0.214549713,-0.406620636,0,0,0,0,1,1,1,1,17,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,35,52,20,75,212,20,20,122,0.216752319,-0.304949951,1,0,0,0.0689,submitButton,-0.254269867,-0.4109729,0,0,0,0,2,2,36,1,52,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,52.77777778,64,20,75,239.7777778,4.222222222,4.222222222,149.7777778,0.192788773,-0.298844528,1,0,0,1.9487,submitButton,-0.157759247,-0.384662323,0,0,0,0,3,3,48,1,64,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-26.66666667,21,20,75,27.33333333,6.333333333,6.333333333,-62.66666667,0.205363159,-0.269526367,1,0,0,0.0647,submitButton,-0.224120483,-0.411551819,0,0,0,0,4,4,5,1,21,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-41.66666667,-72,20,75,-210.6666667,41.33333333,41.33333333,-300.6666667,0.405546112,-0.290383224,1,0,0,1.9453,submitButton,-0.00401535,-0.473939972,0,0,0,0,5,5,56,1,72,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,71.66666667,75,20,75,257.6666667,2.666666667,2.666666667,167.6666667,0.194990692,-0.302583008,1,0,0,1.7227,submitButton,-0.175341034,-0.367393951,0,0,0,0,6,6,59,1,75,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,73.33333333,24,20,75,195.3333333,8.666666667,8.666666667,105.3333333,-0.215294113,-0.419398804,1,0,0,1.5111,submitButton,-0.127257996,-0.385730591,0,0,0,0,7,7,8,1,24,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,33.33333333,58,20,75,209.3333333,28.66666667,28.66666667,119.3333333,-0.226933212,-0.436753159,1,0,0,1.9962,submitButton,-0.227920074,-0.398221664,0,0,0,0,8,8,42,1,58,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-25.55555556,20,20,75,22.44444444,2.444444444,2.444444444,-67.55555556,-0.301073227,-0.456568909,1,0,0,1.1866,submitButton,-0.292995071,-0.42383812,0,0,0,0,9,9,4,1,20,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,53.88888889,61,20,75,239.8888889,1.111111111,1.111111111,149.8888889,0.163334579,-0.329502182,1,0,0,1.8865,submitButton,-0.189579811,-0.372493362,0,0,0,0,10,10,45,1,61,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,54.44444444,-41,20,75,-21.55555556,19.44444444,19.44444444,-111.5555556,-0.231315002,-0.408780899,1,0,0,0.9108,submitButton,-0.204865646,-0.385575027,0,0,0,0,11,11,25,1,41,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-28.33333333,50,20,75,34.66666667,15.33333333,15.33333333,-55.33333333,0.192159576,-0.284969559,1,0,0,0.4009,submitButton,-0.243180923,-0.390454102,0,0,0,0,12,12,34,1,50,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,45.55555556,43,20,75,224.5555556,1.555555556,1.555555556,134.5555556,0.201455383,-0.298574295,1,0,0,1.7343,submitButton,-0.152896652,-0.399275284,0,0,0,0,13,13,27,1,43,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-52.22222222,67,20,75,65.77777778,1.222222222,1.222222222,-24.22222222,-0.251968384,-0.387999573,1,0,0,0.7988,submitButton,0.32263298,-0.402922592,1,0,0,0,14,14,51,1,67,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,pause_continueButton,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-73.88888889,30,20,75,8.111111111,21.88888889,21.88888889,-81.88888889,-0.271264343,-0.429311142,1,0,0,0.6856,submitButton,0.499126892,-0.193464127,0,0,0,0,15,15,14,1,30,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-48.33333333,23,20,75,25.66666667,2.666666667,2.666666667,-64.33333333,-0.255597839,-0.394997253,1,0,0,0.6621,submitButton,-0.254715271,-0.394997253,0,0,0,0,16,16,7,1,23,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,73.88888889,49,20,75,203.8888889,25.11111111,25.11111111,113.8888889,0.191247101,-0.316878738,1,0,0,1.0652,submitButton,-0.152527771,-0.387947235,0,0,0,0,17,17,33,1,49,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,71.66666667,-73,20,75,-47.33333333,25.66666667,25.66666667,-137.3333333,-0.28768898,-0.394294205,1,0,0,1.0017,submitButton,-0.37400959,-0.265155716,0,0,0,0,18,18,57,1,73,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,21.66666667,60,20,75,70.66666667,10.66666667,10.66666667,-19.33333333,0.378163834,-0.281071167,1,0,0,0.4154,submitButton,-0.207839127,-0.401380615,0,0,0,0,19,19,44,1,60,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,31.66666667,-65,20,75,-56.33333333,8.666666667,8.666666667,-146.3333333,-0.377087402,-0.416478729,1,0,0,0.5337,submitButton,-0.377087402,-0.416478729,0,0,0,0,20,20,49,1,65,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,62.22222222,-34,20,75,28.22222222,62.22222222,62.22222222,-61.77777778,-0.492069778,-0.424320679,1,0,0,0.1415,submitButton,-0.492069778,-0.424320679,0,0,0,0,21,21,18,1,34,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,72.77777778,-18,20,75,-27.22222222,9.222222222,9.222222222,-117.2222222,0.397349243,-0.287305756,1,0,0,1.1513,submitButton,-0.16722496,-0.409773788,0,0,0,0,22,22,2,1,18,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60.55555556,54,20,75,68.55555556,14.55555556,14.55555556,-21.44444444,0.400376663,-0.268091354,1,0,0,0.8391,submitButton,-0.210388489,-0.38387619,0,0,0,0,23,23,38,1,54,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-71.11111111,22,20,75,19.88888889,2.111111111,2.111111111,-70.11111111,0.230552979,-0.28708519,1,0,0,0.577,submitButton,-0.193743248,-0.359648743,0,0,0,0,24,24,6,1,22,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,58.33333333,45,20,75,214.3333333,10.66666667,10.66666667,124.3333333,-0.211968384,-0.420224533,1,0,0,2.2035,submitButton,-0.216728592,-0.423150024,0,0,0,0,25,25,29,1,45,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-45,-38,20,75,-25,13,13,-115,0.189424133,-0.285799408,1,0,0,0.0475,submitButton,-0.245832825,-0.418644867,0,0,0,0,26,26,22,1,38,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-70.55555556,-71,20,75,-215.5555556,35.44444444,35.44444444,-305.5555556,-0.136447296,-0.407754745,1,0,0,1.6629,submitButton,-0.136447296,-0.407754745,0,0,0,0,27,27,55,1,71,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,53.33333333,56,20,75,50.33333333,5.666666667,5.666666667,-39.66666667,0.376901779,-0.29252327,1,0,0,0.2288,submitButton,-0.319347801,-0.38703392,0,0,0,0,28,28,40,1,56,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-27.22222222,-74,20,75,-57.22222222,16.77777778,16.77777778,-147.2222222,0.180596313,-0.262164154,1,0,0,1.2666,submitButton,0.337485046,-0.390896988,1,0,0,0,29,29,58,1,74,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,pause_continueButton,,,,,,
,,,,,,,,,,,,,,,,,,,,,,59.44444444,19,20,75,19.44444444,0.444444444,0.444444444,-70.55555556,0.403703079,-0.279150467,1,0,0,0.0554,submitButton,-0.201064377,-0.416919403,0,0,0,0,30,30,3,1,19,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,48.33333333,-40,20,75,-28.66666667,11.33333333,11.33333333,-118.6666667,-0.320778389,-0.46436554,1,0,0,1.0848,submitButton,-0.299154205,-0.392278748,0,0,0,0,31,31,24,1,40,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-64.44444444,59,20,75,35.55555556,23.44444444,23.44444444,-54.44444444,-0.353284111,-0.366333084,1,0,0,0.9498,submitButton,-0.327335739,-0.422758102,0,0,0,0,32,32,43,1,59,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,44.44444444,-63,20,75,-38.55555556,24.44444444,24.44444444,-128.5555556,0.427591553,-0.293116837,1,0,0,0.0783,submitButton,-0.262845459,-0.417951431,0,0,0,0,33,33,47,1,63,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-21.66666667,68,20,75,54.33333333,13.66666667,13.66666667,-35.66666667,0.368837128,-0.300705109,1,0,0,0.1361,submitButton,-0.301134949,-0.403686371,0,0,0,0,34,34,52,1,68,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-62.77777778,47,20,75,36.22222222,10.77777778,10.77777778,-53.77777778,-0.291236305,-0.383656998,1,0,0,1.116,submitButton,-0.291236305,-0.383656998,0,0,0,0,35,35,31,1,47,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-41.11111111,-32,20,75,-30.11111111,1.888888889,1.888888889,-120.1111111,0.193548889,-0.319034119,1,0,0,0.2031,submitButton,-0.252327194,-0.407643204,0,0,0,0,36,36,16,1,32,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-45.55555556,39,20,75,29.44444444,9.555555556,9.555555556,-60.55555556,0.191843491,-0.308540955,1,0,0,2.0898,submitButton,-0.298646622,-0.390828552,0,0,0,0,37,37,23,1,39,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,35.55555556,16,20,75,51.55555556,35.55555556,35.55555556,-38.44444444,-0.328643417,-0.405082397,1,0,0,1.239,submitButton,-0.325558052,-0.402017365,0,0,0,0,38,38,0,1,16,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-23.88888889,55,20,75,53.11111111,1.888888889,1.888888889,-36.88888889,-0.38897049,-0.37390564,1,0,0,0.8584,submitButton,-0.38897049,-0.41244873,0,0,0,0,39,39,39,1,55,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,32.77777778,-53,20,75,-45.22222222,7.777777778,7.777777778,-135.2222222,-0.399896698,-0.395253448,1,0,0,0.6365,submitButton,-0.391089478,-0.383650513,0,0,0,0,40,40,37,1,53,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,39.44444444,57,20,75,96.44444444,39.44444444,39.44444444,6.444444444,-0.240827713,-0.400970993,1,0,0,0.8795,submitButton,-0.226066132,-0.370844574,0,0,0,0,41,41,41,1,57,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-63.88888889,-44,20,75,-51.88888889,7.888888889,7.888888889,-141.8888889,-0.271396713,-0.382033691,1,0,0,1.417,submitButton,-0.262173615,-0.379083328,0,0,0,0,42,42,28,1,44,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,71.66666667,69,20,75,232.6666667,16.33333333,16.33333333,142.6666667,-0.284843597,-0.412086105,1,0,0,1.8536,submitButton,-0.278337555,-0.407206573,0,0,0,0,43,43,53,1,69,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-45.55555556,-28,20,75,-19.55555556,8.444444444,8.444444444,-109.5555556,-0.27200676,-0.379757614,1,0,0,1.4697,submitButton,0.485644836,-0.404941635,1,0,0,0,44,44,12,1,28,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,pause_continueButton,,,,,,
,,,,,,,,,,,,,,,,,,,,,,42.77777778,-62,20,75,-49.22222222,12.77777778,12.77777778,-139.2222222,-0.5405336,-0.420095444,1,0,0,0.9015,submitButton,-0.5405336,-0.420095444,0,0,0,0,45,45,46,1,62,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,24.44444444,-48,20,75,-52.55555556,4.555555556,4.555555556,-142.5555556,0.372394638,-0.320669556,1,0,0,0.0662,submitButton,-0.549235439,-0.427606583,0,0,0,0,46,46,32,1,48,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-50.55555556,-29,20,75,-45.55555556,16.55555556,16.55555556,-135.5555556,0.164492645,-0.283801956,1,0,0,0.1453,submitButton,-0.156912613,-0.31404808,0,0,0,0,47,47,13,1,29,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-36.11111111,-36,20,75,-43.11111111,7.111111111,7.111111111,-133.1111111,0.186134033,-0.326571579,1,0,0,0.2173,submitButton,-0.386469879,-0.385309982,0,0,0,0,48,48,20,1,36,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-62.22222222,42,20,75,28.77777778,13.22222222,13.22222222,-61.22222222,0.199115067,-0.316365738,1,0,0,3.5991,submitButton,-0.064093781,-0.297271652,0,0,0,0,49,49,26,1,42,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,66.66666667,-51,20,75,-29.33333333,21.66666667,21.66666667,-119.3333333,0.443784943,-0.313181458,1,0,0,0.5836,submitButton,-0.204216385,-0.411259766,0,0,0,0,50,50,35,1,51,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-50.55555556,35,20,75,30.44444444,4.555555556,4.555555556,-59.55555556,-0.24847435,-0.427749557,1,0,0,0.8852,submitButton,-0.247046394,-0.427749557,0,0,0,0,51,51,19,1,35,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-49.44444444,-31,20,75,-80.44444444,49.44444444,49.44444444,-170.4444444,-0.309797935,-0.393196259,1,0,0,3.2677,submitButton,-0.309797935,-0.393196259,0,0,0,0,52,52,15,1,31,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-36.11111111,-70,20,75,-67.11111111,2.888888889,2.888888889,-157.1111111,0.165585022,-0.292770004,1,0,0,0.3132,submitButton,-0.399911346,-0.38290863,0,0,0,0,53,53,54,1,70,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-62.77777778,-26,20,75,-20.77777778,5.222222222,5.222222222,-110.7777778,0.169051971,-0.293841705,1,0,0,0.8505,submitButton,-0.326851349,-0.428182907,0,0,0,0,54,54,10,1,26,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-57.77777778,-46,20,75,-36.77777778,9.222222222,9.222222222,-126.7777778,0.156486053,-0.314690094,1,0,0,3.0188,submitButton,-0.216428986,-0.421361847,0,0,0,0,55,55,30,1,46,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,36.11111111,37,20,75,35.11111111,1.888888889,1.888888889,-54.88888889,0.366772461,-0.279524689,1,0,0,0.363,submitButton,-0.396921997,-0.38506485,0,0,0,0,56,56,21,1,37,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-52.22222222,-27,20,75,-19.22222222,7.777777778,7.777777778,-109.2222222,0.214103622,-0.298341751,1,0,0,0.6666,submitButton,-0.196591263,-0.454841156,0,0,0,0,57,57,11,1,27,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,52.22222222,66,20,75,225.2222222,20.77777778,20.77777778,135.2222222,0.206198578,-0.307778778,1,0,0,0.2253,submitButton,-0.273331375,-0.409596405,0,0,0,0,58,58,50,1,66,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,48.33333333,-33,20,75,-20.66666667,12.33333333,12.33333333,-110.6666667,-0.209384193,-0.37704071,1,0,0,1.4368,submitButton,0.470441208,-0.404719696,1,0,0,0,59,59,17,1,33,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,pause_continueButton,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-73.33333333,-38,20,75,-36.33333333,1.666666667,1.666666667,-126.3333333,0.17795372,-0.313928375,1,0,0,1.4493,submitButton,-0.264484329,-0.401290894,0,0,0,1,0,60,22,1,38,69058,1,180,2022-02-21_17h56.52.226,orientation adjustment 1,2021.2.3,MacIntel,59.97361161,,,,,,,
