consentMouse1.x,consentMouse1.y,consentMouse1.leftButton,consentMouse1.midButton,consentMouse1.rightButton,consentMouse1.clicked_name,consent_Mouse.x,consent_Mouse.y,consent_Mouse.leftButton,consent_Mouse.midButton,consent_Mouse.rightButton,consent_Mouse.clicked_name,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,startMouse_2.x,startMouse_2.y,startMouse_2.leftButton,startMouse_2.midButton,startMouse_2.rightButton,start_distance,fixedOri,minimalDistance,maxOri,this_ori,accuracy,presented_accuracy,submitMouse.x,submitMouse.y,submitMouse.leftButton,submitMouse.midButton,submitMouse.rightButton,submitMouse.time,submitMouse.clicked_name,block_accuracy,continueMouse.x,continueMouse.y,continueMouse.leftButton,continueMouse.midButton,continueMouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,startOri,participant,condition,nTrials,date,expName,psychopyVersion,OS,frameRate,continueMouse.clicked_name,EndButtonMouse.x,EndButtonMouse.y,EndButtonMouse.leftButton,EndButtonMouse.midButton,EndButtonMouse.rightButton,EndButtonMouse.clicked_name
0.416666667,-0.41,1,0,0,consent_button1,0.41,-0.403333333,1,0,0,consent_button,0.143333333,-0.235555556,1,0,0,0.198888889,-0.28,1,0,0,-39.44444444,83,20,75,88.55555556,5.555555556,5.555555556,0.205555556,-0.288888889,1,0,0,3.732,submitButton,5.555555556,-0.265555556,-0.416666667,0,0,0,0,0,0,82,1,83,67273,blockT,180,2022-02-09_23h48.07.503,orientation adjustment block,2021.2.3,MacIntel,55.55555556,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,31.66666667,74,20,75,96.66666667,22.66666667,22.66666667,0.206666667,-0.302222222,1,0,0,0.633,submitButton,14.11111111,-0.148888889,-0.385555556,0,0,0,0,1,1,73,1,74,67273,blockT,180,2022-02-09_23h48.07.503,orientation adjustment block,2021.2.3,MacIntel,55.55555556,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-48.33333333,-51,20,75,-58.33333333,7.333333333,7.333333333,0.221111111,-0.288888889,1,0,0,0.7,submitButton,11.85185185,-0.127777778,-0.407777778,0,0,0,0,2,2,50,1,51,67273,blockT,180,2022-02-09_23h48.07.503,orientation adjustment block,2021.2.3,MacIntel,55.55555556,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-35.55555556,22,20,75,27.44444444,5.444444444,5.444444444,-0.16,-0.403333333,1,0,0,1.116,submitButton,5.444444444,-0.16,-0.403333333,0,0,0,0,3,3,21,1,22,67273,blockT,180,2022-02-09_23h48.07.503,orientation adjustment block,2021.2.3,MacIntel,55.55555556,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-54.44444444,-57,20,75,-53.44444444,3.555555556,3.555555556,-0.211111111,-0.401111111,1,0,0,1.049,submitButton,4.5,-0.085555556,-0.205555556,0,0,0,0,4,4,131,1,57,67273,blockT,180,2022-02-09_23h48.07.503,orientation adjustment block,2021.2.3,MacIntel,55.55555556,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,71.66666667,-59,20,75,129.6666667,8.666666667,8.666666667,-0.154444444,-0.403333333,1,0,0,1.95,submitButton,5.888888889,0.053333333,-0.308888889,0,0,0,0,5,5,58,1,59,67273,blockT,180,2022-02-09_23h48.07.503,orientation adjustment block,2021.2.3,MacIntel,55.55555556,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-25.55555556,71,20,75,57.44444444,13.55555556,13.55555556,0.366666667,-0.307777778,1,0,0,0.433,submitButton,13.55555556,-0.09,-0.205555556,0,0,0,0,6,6,70,1,71,67273,blockT,180,2022-02-09_23h48.07.503,orientation adjustment block,2021.2.3,MacIntel,55.55555556,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,69.44444444,57,20,75,239.4444444,2.444444444,2.444444444,0.203333333,-0.302222222,1,0,0,1.4,submitButton,8,-0.09,-0.32,0,0,0,0,7,7,56,1,57,67273,blockT,180,2022-02-09_23h48.07.503,orientation adjustment block,2021.2.3,MacIntel,55.55555556,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-56.66666667,18,20,75,14.33333333,3.666666667,3.666666667,-0.142222222,-0.392222222,1,0,0,1.1,submitButton,6.555555556,-0.142222222,-0.392222222,0,0,0,0,8,8,17,1,18,67273,blockT,180,2022-02-09_23h48.07.503,orientation adjustment block,2021.2.3,MacIntel,55.55555556,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,20,-4,20,75,-7,3,3,0.212222222,-0.28,1,0,0,1.434,submitButton,3,0.023333333,-0.237777778,0,0,0,0,9,9,3,1,4,67273,blockT,180,2022-02-09_23h48.07.503,orientation adjustment block,2021.2.3,MacIntel,55.55555556,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,75,3,20,75,186,3,3,-0.166666667,-0.402222222,1,0,0,2.167,submitButton,3,0.015555556,-0.294444444,0,0,0,0,10,10,2,1,3,67273,blockT,180,2022-02-09_23h48.07.503,orientation adjustment block,2021.2.3,MacIntel,55.55555556,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-70.55555556,58,20,75,58.44444444,0.444444444,0.444444444,-0.18,-0.386666667,1,0,0,1.067,submitButton,2.148148148,-0.154444444,-0.366666667,0,0,0,0,11,11,132,1,58,67273,blockT,180,2022-02-09_23h48.07.503,orientation adjustment block,2021.2.3,MacIntel,55.55555556,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,52.22222222,-13,20,75,159.2222222,7.777777778,7.777777778,-0.266666667,-0.391111111,1,0,0,2.016,submitButton,7.777777778,-0.023333333,-0.341111111,0,0,0,0,12,12,12,1,13,67273,blockT,180,2022-02-09_23h48.07.503,orientation adjustment block,2021.2.3,MacIntel,55.55555556,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,38.88888889,-29,20,75,-16.11111111,12.88888889,12.88888889,0.385555556,-0.311111111,1,0,0,0.267,submitButton,10.33333333,-0.184444444,-0.425555556,0,0,0,0,13,13,103,1,29,67273,blockT,180,2022-02-09_23h48.07.503,orientation adjustment block,2021.2.3,MacIntel,55.55555556,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,34.44444444,-61,20,75,-58.55555556,2.444444444,2.444444444,0.403333333,-0.295555556,1,0,0,0.017,submitButton,7.703703704,0.345555556,-0.397777778,1,0,0,0,14,14,60,1,61,67273,blockT,180,2022-02-09_23h48.07.503,orientation adjustment block,2021.2.3,MacIntel,55.55555556,continueButton,,,,,,
