consentMouse1.x,consentMouse1.y,consentMouse1.leftButton,consentMouse1.midButton,consentMouse1.rightButton,consentMouse1.clicked_name,consent_Mouse.x,consent_Mouse.y,consent_Mouse.leftButton,consent_Mouse.midButton,consent_Mouse.rightButton,consent_Mouse.clicked_name,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,startMouse_2.x,startMouse_2.y,startMouse_2.leftButton,startMouse_2.midButton,startMouse_2.rightButton,start_distance,fixedOri,minimalDistance,maxOri,this_ori,accuracy,presented_accuracy,submitMouse.x,submitMouse.y,submitMouse.leftButton,submitMouse.midButton,submitMouse.rightButton,submitMouse.time,submitMouse.clicked_name,block_accuracy,continueMouse.x,continueMouse.y,continueMouse.leftButton,continueMouse.midButton,continueMouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,startOri,participant,condition,nTrials,date,expName,psychopyVersion,OS,frameRate,continueMouse.clicked_name,EndButtonMouse.x,EndButtonMouse.y,EndButtonMouse.leftButton,EndButtonMouse.midButton,EndButtonMouse.rightButton,EndButtonMouse.clicked_name
0.354545455,-0.405594406,1,0,0,consent_button1,0.365734266,-0.404195804,1,0,0,consent_button,0.084615385,-0.267132867,1,0,0,0.081818182,-0.374825175,1,0,0,60.55555556,67,20,75,141.5555556,74.55555556,74.55555556,0.409090909,-0.307692308,1,0,0,2.432,submitButton,74.55555556,-0.476829268,0.470731707,0,0,0,0,0,0,51,1,67,67456,blockT,180,2022-02-24_17h05.58.130,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,54.44444444,-51,20,75,3.444444444,54.44444444,54.44444444,-0.346153846,-0.464335664,1,0,0,1.167,submitButton,64.5,-0.284530387,-0.36878453,0,0,0,0,1,1,35,1,51,67456,blockT,180,2022-02-24_17h05.58.130,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-73.33333333,61,20,75,-8.333333333,69.33333333,69.33333333,-0.263812155,-0.395027624,1,0,0,0.85,submitButton,66.11111111,-0.343922652,-0.390883978,0,0,0,0,2,2,45,1,61,67456,blockT,180,2022-02-24_17h05.58.130,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,57.77777778,-75,20,75,-22.22222222,52.77777778,52.77777778,-0.138121547,-0.399171271,1,0,0,0.934,submitButton,52.77777778,-0.305248619,-0.38121547,0,0,0,0,3,3,59,1,75,67456,blockT,180,2022-02-24_17h05.58.130,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-72.77777778,-34,20,75,-106.7777778,72.77777778,72.77777778,-0.306629834,-0.400552486,1,0,0,0.567,submitButton,62.77777778,-0.306629834,-0.400552486,0,0,0,0,4,4,18,1,34,67456,blockT,180,2022-02-24_17h05.58.130,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,45,18,20,75,63,45,45,-0.306629834,-0.400552486,1,0,0,0.834,submitButton,56.85185185,-0.306629834,-0.400552486,0,0,0,0,5,5,2,1,18,67456,blockT,180,2022-02-24_17h05.58.130,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-56.66666667,-70,20,75,-126.6666667,56.66666667,56.66666667,-0.306629834,-0.400552486,1,0,0,1.083,submitButton,56.66666667,-0.306629834,-0.400552486,0,0,0,0,6,6,54,1,70,67456,blockT,180,2022-02-24_17h05.58.130,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-70,-25,20,75,-95,70,70,-0.306629834,-0.400552486,1,0,0,1.8,submitButton,63.33333333,-0.306629834,-0.400552486,0,0,0,0,7,7,9,1,25,67456,blockT,180,2022-02-24_17h05.58.130,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-32.77777778,66,20,75,33.22222222,32.77777778,32.77777778,-0.306629834,-0.400552486,1,0,0,1.634,submitButton,53.14814815,-0.306629834,-0.400552486,0,0,0,0,8,8,50,1,66,67456,blockT,180,2022-02-24_17h05.58.130,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,43.88888889,-42,20,75,1.888888889,43.88888889,43.88888889,-0.306629834,-0.400552486,1,0,0,1.951,submitButton,43.88888889,-0.306629834,-0.400552486,0,0,0,0,9,9,26,1,42,67456,blockT,180,2022-02-24_17h05.58.130,orientation adjustment block,2021.2.3,MacIntel,58.82352941,,,,,,,
