consentMouse1.x,consentMouse1.y,consentMouse1.leftButton,consentMouse1.midButton,consentMouse1.rightButton,consentMouse1.clicked_name,consent_Mouse.x,consent_Mouse.y,consent_Mouse.leftButton,consent_Mouse.midButton,consent_Mouse.rightButton,consent_Mouse.clicked_name,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,startMouse_2.x,startMouse_2.y,startMouse_2.leftButton,startMouse_2.midButton,startMouse_2.rightButton,start_distance,fixedOri,minimalDistance,maxOri,this_ori,accuracy,presented_accuracy,submitMouse.x,submitMouse.y,submitMouse.leftButton,submitMouse.midButton,submitMouse.rightButton,submitMouse.time,submitMouse.clicked_name,block_accuracy,continueMouse.x,continueMouse.y,continueMouse.leftButton,continueMouse.midButton,continueMouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,startOri,participant,condition,nTrials,date,expName,psychopyVersion,OS,frameRate,continueMouse.clicked_name,EndButtonMouse.x,EndButtonMouse.y,EndButtonMouse.leftButton,EndButtonMouse.midButton,EndButtonMouse.rightButton,EndButtonMouse.clicked_name
0.422408854,-0.406284722,1,0,0,consent_button1,0.389344618,-0.405737847,1,0,0,consent_button,0.29906684,-0.323315972,1,0,0,0.298411458,-0.325338542,1,0,0,-51.11111111,-59,20,75,-88.11111111,29.11111111,29.11111111,0.374201389,-0.306553819,1,0,0,10.4979,submitButton,29.11111111,-0.397582465,-0.394631076,0,0,0,0,0,0,43,1,59,69610,blockT,180,2022-02-20_21h26.33.132,orientation adjustment block,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-41.11111111,34,20,75,86.88888889,52.88888889,52.88888889,0.208506944,-0.285525174,1,0,0,2.0832,submitButton,41,-0.239157986,-0.395585937,0,0,0,0,1,1,18,1,34,69610,blockT,180,2022-02-20_21h26.33.132,orientation adjustment block,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,41.11111111,27,20,75,31.11111111,4.111111111,4.111111111,0.381532118,-0.314852431,1,0,0,0.6838,submitButton,28.7037037,-0.238328993,-0.383350694,0,0,0,0,2,2,11,1,27,69610,blockT,180,2022-02-20_21h26.33.132,orientation adjustment block,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-36.66666667,-74,20,75,-59.66666667,14.33333333,14.33333333,0.192608507,-0.29046875,1,0,0,0.1666,submitButton,14.33333333,-0.233841146,-0.400737847,0,0,0,0,3,3,58,1,74,69610,blockT,180,2022-02-20_21h26.33.132,orientation adjustment block,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,44.44444444,37,20,75,33.44444444,3.555555556,3.555555556,0.414644097,-0.315664063,1,0,0,0.2336,submitButton,8.944444444,-0.382738715,-0.398684896,0,0,0,0,4,4,21,1,37,69610,blockT,180,2022-02-20_21h26.33.132,orientation adjustment block,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,66.66666667,28,20,75,33.66666667,5.666666667,5.666666667,0.422552083,-0.314440104,1,0,0,0.2328,submitButton,7.851851852,-0.255842014,-0.409544271,0,0,0,0,5,5,12,1,28,69610,blockT,180,2022-02-20_21h26.33.132,orientation adjustment block,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-40.55555556,25,20,75,33.44444444,8.444444444,8.444444444,0.199878472,-0.270828993,1,0,0,0.2321,submitButton,8.444444444,-0.013654514,-0.276419271,0,0,0,0,6,6,9,1,25,69610,blockT,180,2022-02-20_21h26.33.132,orientation adjustment block,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-27.22222222,-23,20,75,-28.22222222,5.222222222,5.222222222,0.227925347,-0.297443576,1,0,0,0.2164,submitButton,6.833333333,-0.309027778,-0.397929688,0,0,0,0,7,7,7,1,23,69610,blockT,180,2022-02-20_21h26.33.132,orientation adjustment block,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-25,-52,20,75,-41,11,11,0.217039931,-0.304422743,1,0,0,1.0156,submitButton,8.222222222,-0.200598958,-0.408016493,0,0,0,0,8,8,36,1,52,69610,blockT,180,2022-02-20_21h26.33.132,orientation adjustment block,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-39.44444444,-35,20,75,-16.44444444,18.55555556,18.55555556,0.247851563,-0.32453125,1,0,0,2.3334,submitButton,18.55555556,0.0496875,-0.357413194,0,0,0,0,9,9,19,1,35,69610,blockT,180,2022-02-20_21h26.33.132,orientation adjustment block,2021.2.3,MacIntel,60.0024001,,,,,,,
