consentMouse1.x,consentMouse1.y,consentMouse1.leftButton,consentMouse1.midButton,consentMouse1.rightButton,consentMouse1.clicked_name,consent_Mouse.x,consent_Mouse.y,consent_Mouse.leftButton,consent_Mouse.midButton,consent_Mouse.rightButton,consent_Mouse.clicked_name,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,startMouse_2.x,startMouse_2.y,startMouse_2.leftButton,startMouse_2.midButton,startMouse_2.rightButton,start_distance,fixedOri,minimalDistance,maxOri,this_ori,accuracy,presented_accuracy,submitMouse.x,submitMouse.y,submitMouse.leftButton,submitMouse.midButton,submitMouse.rightButton,submitMouse.time,submitMouse.clicked_name,block_accuracy,continueMouse.x,continueMouse.y,continueMouse.leftButton,continueMouse.midButton,continueMouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,startOri,participant,condition,nTrials,date,expName,psychopyVersion,OS,frameRate,continueMouse.clicked_name,EndButtonMouse.x,EndButtonMouse.y,EndButtonMouse.leftButton,EndButtonMouse.midButton,EndButtonMouse.rightButton,EndButtonMouse.clicked_name
0.373148186,-0.402777805,1,0,0,consent_button1,0.384259297,-0.393518602,1,0,0,consent_button,0.384259297,-0.393518602,1,0,0,0.384259297,-0.393518602,1,0,0,-27.77777778,-61,20,75,-87.77777778,26.77777778,26.77777778,0.179629661,-0.281481505,1,0,0,8.1736,submitButton,26.77777778,-0.424074032,-0.404629713,0,0,0,0,0,0,45,1,61,68818,blockT,180,2022-02-12_19h23.50.289,orientation adjustment block,2021.2.3,Win32,60.11783095,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-40,-58,20,75,-63,5,5,0.227777811,-0.301851932,1,0,0,1.8458,submitButton,15.88888889,-0.323148131,-0.416666694,0,0,0,0,1,1,42,1,58,68818,blockT,180,2022-02-12_19h23.50.289,orientation adjustment block,2021.2.3,Win32,60.11783095,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-64.44444444,41,20,75,-121.4444444,17.55555556,17.55555556,0.390740779,-0.312963044,1,0,0,0.6826,submitButton,16.44444444,-0.249074055,-0.399074157,0,0,0,0,2,2,25,1,41,68818,blockT,180,2022-02-12_19h23.50.289,orientation adjustment block,2021.2.3,Win32,60.11783095,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,64.44444444,-19,20,75,114.4444444,46.55555556,46.55555556,0.190740773,-0.300000024,1,0,0,0.6849,submitButton,46.55555556,-0.311111094,-0.419444472,0,0,0,0,3,3,3,1,19,68818,blockT,180,2022-02-12_19h23.50.289,orientation adjustment block,2021.2.3,Win32,60.11783095,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,66.11111111,-37,20,75,-19.88888889,17.11111111,17.11111111,0.425925965,-0.287963043,1,0,0,0.8325,submitButton,31.83333333,-0.264814796,-0.418518602,0,0,0,0,4,4,21,1,37,68818,blockT,180,2022-02-12_19h23.50.289,orientation adjustment block,2021.2.3,Win32,60.11783095,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,35,-55,20,75,-47,8,8,0.373148186,-0.306481506,1,0,0,0.6325,submitButton,23.88888889,-0.337037021,-0.393518602,0,0,0,0,5,5,39,1,55,68818,blockT,180,2022-02-12_19h23.50.289,orientation adjustment block,2021.2.3,Win32,60.11783095,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,46.11111111,65,20,75,212.1111111,32.88888889,32.88888889,0.224074107,-0.300000024,1,0,0,0.0675,submitButton,32.88888889,-0.349999984,-0.39629638,0,0,0,0,6,6,49,1,65,68818,blockT,180,2022-02-12_19h23.50.289,orientation adjustment block,2021.2.3,Win32,60.11783095,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-30.55555556,44,20,75,-104.5555556,31.44444444,31.44444444,0.40185189,-0.30092595,1,0,0,0.8643,submitButton,32.16666667,-0.233333314,-0.375925952,0,0,0,0,7,7,28,1,44,68818,blockT,180,2022-02-12_19h23.50.289,orientation adjustment block,2021.2.3,Win32,60.11783095,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,26.11111111,20,20,75,-28.88888889,48.88888889,48.88888889,0.393518557,-0.316666691,1,0,0,1.3612,submitButton,37.74074074,-0.345370354,-0.39629638,0,0,0,0,8,8,4,1,20,68818,blockT,180,2022-02-12_19h23.50.289,orientation adjustment block,2021.2.3,Win32,60.11783095,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,35.55555556,-34,20,75,-19.44444444,14.55555556,14.55555556,0.396296335,-0.316666691,1,0,0,0.6501,submitButton,14.55555556,-0.22962961,-0.398148175,0,0,0,0,9,9,18,1,34,68818,blockT,180,2022-02-12_19h23.50.289,orientation adjustment block,2021.2.3,Win32,60.11783095,,,,,,,
